Id,Type,Name,Values,Prompting Name,Postfix,Resource Id,
eefac666-e679-5fa9-98d4-725e56d9ca6b,note,"Acceptance / Conformance Criteria - Complete internal Permits as required to complete works including but not limited to: Hot works, concrete saw, lift, confined space, working at height etc.",,,,,
a7336049-1dc9-5bd5-a778-15cc2961a9d6,note,Standard / Specification - Downer,,,,,
417c04fc-f5ee-5081-8a81-d15401e4000f,note,Verifying Document - Internal Permits,,,,,
acfd012d-7bb5-533c-bf2a-52c5454ebd3a,note,Frequency - Prior to Excavation,,,,,
f6d6554d-e80b-51e8-8f10-56e1ccd59d1b,note,Verification Activity: Activity - H,,,,,
2a8b1cb6-0942-5af7-9789-c2fbd8664608,note,Verification Activity: By - SE,,,,,
,checkpoint,3.01.05 - External Permits,,,,,
179271ab-fcfc-5718-a548-075031a6f706,note,"Acceptance / Conformance Criteria - Obtain External Permits as required to complete works including but not limited to: Close approach, Worksafe Notice etc.",,,,,
39714b05-7f05-58ba-aaf5-ab942adf357f,note,Standard / Specification - Downer,,,,,
51bad531-352d-5a1d-bedf-29a6332b94e6,note,Verifying Document - External Permits,,,,,
fc84a512-59d4-5146-ae31-1510948aeffb,note,Frequency - Prior to Excavation,,,,,
515f7fe9-5dde-516a-9291-c0f4cf5ae3d1,note,Verification Activity: Activity - H,,,,,
9e28b133-9ba4-54ee-b473-4ffccb0ec7b5,note,Verification Activity: By - PE,,,,,
,checkpoint,3.01.06 - Approved Construction Drawings,,,,,
7988cb2f-0e53-5528-88a2-adc46d9e766e,note,"Acceptance / Conformance Criteria - Prior to starting works, Ensure that the construction drawings are both IFC and the Current Version.",,,,,
118e6f3e-0649-5c67-8339-1215aeaf582f,note,Standard / Specification - Downer,,,,,
2ef056cf-ba4d-59a7-8bc9-68873aa644f3,note,Verifying Document - IFC Drawings,,,,,
2f5caa0d-2161-5849-a203-e1e49530983d,note,Frequency - Prior to works start,,,,,
b8e3a7cc-b20e-5011-8bba-bdf3b1f4a3cc,note,Verification Activity: Activity - H,,,,,
99f31c97-3036-550a-ae61-fc2c45fdc826,note,Verification Activity: By - PE,,,,,
,section,"SECTION 4 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,,,,
,checkpoint,4.01.01 - Fish Relocation,,,,,
7a31ab84-0a36-595b-8812-5362424c114b,note,Acceptance / Conformance Criteria - In-Streams works to be carried out between Jan to April. Fish relocation to be carried out by Ecology NZ as per FMP requirements.,,,,,
cadc9f43-d95b-501f-8d01-944c225af3e7,note,Standard / Specification - Fish Management Plan,,,,,
fc7ba2b1-121a-5451-a39a-780650172bf1,note,Verifying Document - Ecologist Memo,,,,,
86f8823c-38e6-526f-8f32-20734f0587c3,note,Frequency - Prior to in-stream works,,,,,
32191ef6-9e57-5f9f-becf-e5a2e42ea1df,note,Verification Activity: Activity - H,,,,,
e466b861-03d3-5401-91ab-f72a1c752641,note,Verification Activity: By - SE,,,,,
,checkpoint,4.01.02 - Tree Clearance,,,,,
5139519a-80ab-5512-bb6b-3c71fdbf4e37,note,Acceptance / Conformance Criteria - EcologyNZ to inspect trees for fauna prior to removal.,,,,,
f785ff5e-3874-5965-80f9-4121552723ff,note,"Standard / Specification - Bat Management Plan, Lizard Management Plan",,,,,
b9aa0be2-c271-522a-8631-7fa5d03ae257,note,Verifying Document - Ecologist Memo,,,,,
c790dd7a-199a-5f22-bc77-0220f05ebe93,note,Frequency - Within 24hrs of tree felling,,,,,
1c70fe35-09e1-50c1-9c4a-ce8fa7d36ab1,note,Verification Activity: Activity - H,,,,,
2be4ee2e-07f9-51f6-bc6a-842b17cae378,note,Verification Activity: By - SE,,,,,
,checkpoint,4.01.03 - Weir Clay Fill Material Testing,,,,,
2bf512e2-5b5f-5663-85b5-3c6a5f3c2722,note,Acceptance / Conformance Criteria - Standard Compaction,,,,,
978a2bcb-a9ca-5350-be0a-eca7c130f120,note,○ Minimum 30% fines content.,,,,,
943d2135-a08c-5752-9a07-b2fc817ba251,note,"○ Plasticity Index 16-30, Liquid Limit 30%-60%.",,,,,
f0204c93-8d04-55a6-af94-83750f5ef3bd,note,Standard / Specification - GWS Table 1,,,,,
5717fc90-de7e-59f0-8ec8-fd6a49ad8992,note,Verifying Document - Test Results,,,,,
d78f81a4-43ef-5ad4-ba84-0f94507b40ac,note,Frequency - 3 initial tests per source of fill,,,,,
b48b4773-ed5f-5042-a486-2b62142981a7,note,Verification Activity: Activity - HP,,,,,
34d6fb86-d54a-56f8-b44d-937a37e76b77,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,4.01.04 - Grouted Boulders,,,,,
58eccf7c-fd9f-53c6-84c1-7be60c8b55eb,note,"Acceptance / Conformance Criteria - Boulders to have specific gravity >2.1, be clean and crack-free.",,,,,
8b66f255-4bb6-5a92-826a-63ef763d5fa9,note,○ The grout shall meet NZS 3109 and be kept wet 12 hours post pour.,,,,,
d21ca87a-7407-5d3e-b0f6-249ac2cce010,note,○ Grout should be recessed 1/3 the diameter of the boulders' side facing the channel.,,,,,
e8992f9b-eadf-542d-8f50-98bcbb23b069,note,"○ 48 hrs before grouting, placement must be inspeted by Engineer.",,,,,
6c6fab36-dc7e-5e93-8d02-a5c47f8ac03a,note,○ 20MPa concrete.,,,,,
22cdb040-c28a-5ce9-a355-f4c41f8dc952,note,Standard / Specification - Project Specification 4.7.6,,,,,
4c79d79f-1cc7-5689-b0c8-f484a2f87fc5,note,"Verifying Document - Material Certs, Concrete Docket",,,,,
51e959f3-0e82-516a-b662-a3f981c6b52c,note,Frequency - Before Delivery to Site,,,,,
9a0d8e75-881f-5a43-9a6a-1a7cbeb9eb81,note,Verification Activity: Activity - HP,,,,,
2ec5613f-7915-5025-8739-2e15b00530b4,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,4.01.05 - Riprap Material,,,,,
a4b4fba3-fd23-5c20-a846-c814587f1dbe,note,Acceptance / Conformance Criteria - Density - Greater than 2.40t/m3,,,,,
0b6d42f5-c833-542e-92d9-3b0c4b7caefc,note,○ Crushing Resistance - Not less than 150kN,,,,,
ffbfb70e-4b3b-5326-8f17-be7296ddcc70,note,"○ Weathering Classification - AA, BA, AB or BB",,,,,
557610b7-6a1e-53e1-b788-e7412b3f5574,note,○ Abrasion Resistance - Not more than 26%,,,,,
8c242084-b004-5efb-bd21-cf8aff3227ef,note,○ Calcite intrusions - Rock shall be free of calcite intrusions,,,,,
99d917eb-cff1-5ada-b18f-f6cb3c681d41,note,○ Grading - Rock for riprap shall be the nominal D50 size shown on the drawings and shall be well graded.,,,,,
8c16c804-0135-5bc1-b1b3-0cdd834027c4,note,"○ If riprap product is unavailable, alternative material to be approved by designer.",,,,,
ee9c06e1-d8f5-59de-a60a-390ceb60df45,note,Standard / Specification - Project Specification 4.7.1,,,,,
749cb8ff-6c1f-5602-b3bf-db757d14e772,note,"Verifying Document - Delivery Dockets, Lab Reports",,,,,
a4e3f4a8-d5ab-5057-a9d4-52ee80ecb9ab,note,Frequency - Per Truck,,,,,
60b5ae32-41fc-5ec5-b5b4-65c4ccc2439c,note,Verification Activity: Activity - HP,,,,,
3f47884e-6e2f-5c00-a96c-9cc6212ddd75,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,4.01.06 - Bulk Fill below Clay Fill,,,,,
01f01445-6adf-5fc4-9408-093779ebfc3a,note,Acceptance / Conformance Criteria - Maximum 10% fines,,,,,
b25282f8-bd05-549b-986a-c9c3d053bb43,note,○ Blue/brown run of pit material (not too weathered),,,,,
ed0a1e31-74a5-5af3-a12f-6df660a88bf1,note,○ Wrapped in a geotextile (strength class determined by the clast size of aggregate),,,,,
e1051fe8-a4e2-5a6f-a613-cf1ad87ea962,note,○ Maximum clast size 200mm. All larger blasts to be broken up.,,,,,
d58762b7-a7b9-581a-9c03-5fef9e31d19d,note,Standard / Specification - Desiger,,,,,
d08dbe47-03eb-55b9-b640-bc02e1016c72,note,"Verifying Document - Delivery Dockets, Proof Roll Testing",,,,,
027be3b0-62f9-5fe2-89a1-77a65e312297,note,Frequency - Per Truck,,,,,
8afc855e-ebfb-5b4b-af9a-bc076ddcd0ad,note,Verification Activity: Activity - HP,,,,,
4ba781a9-dc8b-5136-bd80-d9e7946f12a2,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,4.01.07 - Grout,,,,,
d317f3c7-d6ff-5297-a732-3357f201e412,note,Acceptance / Conformance Criteria - 20MPa Grout mix design to be deemed suitable by designer.,,,,,
67e76c51-bbb8-5cf8-a2dc-fdde6222f50c,note,Standard / Specification - Designer,,,,,
f9f54fe0-2d28-54c0-9034-4afd79a46d00,note,Verifying Document - Record of Approval,,,,,
4abda46c-3e01-5826-9c05-5e4c9ae40faa,note,Frequency - Prior to use.,,,,,
5539174c-badd-5536-a805-d425c766986b,note,Verification Activity: Activity - HP,,,,,
545f8d72-9a74-5500-bb77-330462258c88,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,4.01.08 - Geotextile (Base of Undercut),,,,,
ad2e936b-0d4b-52fa-857c-c7790cbe3908,note,Acceptance / Conformance Criteria - NZTA F/07 Strength Class C geotextile installed at the base of undercut.,,,,,
b3ec8265-9e3c-58f6-b6f9-7e24607ecce6,note,Standard / Specification - Designer,,,,,
e00cb19c-2430-512f-8f35-c6139e63ec25,note,Verifying Document - Dockets,,,,,
6fa8b98b-b539-5685-b1eb-a4feee44adbc,note,Frequency - Per Delivery,,,,,
03ec3c61-27e0-5be3-8454-0399610f8aac,note,Verification Activity: Activity - C,,,,,
25799180-cabb-5948-a273-13f3e0a3c043,note,Verification Activity: By - PE,,,,,
,checkpoint,4.01.09 - Geotextile (Top of Rockfill),,,,,
1484735a-c95b-51a5-bf33-47377b74e5ed,note,Acceptance / Conformance Criteria - NZTA F/07 Strength Class E geotextile installed on top of finished rockfill surface. Only required if GCL is installed.,,,,,
254eec6c-1835-5ac9-a1c3-4c12d9399ed3,note,Standard / Specification - Designer,,,,,
bf98bbb7-6468-5bc7-ae61-f8c422796f39,note,Verifying Document - Dockets,,,,,
7cfd4bfc-73d8-5091-be9c-9dfde21c41d6,note,Frequency - Per Delivery,,,,,
c4aa5d90-a132-574f-ad0a-4e9f87b5a37f,note,Verification Activity: Activity - HP,,,,,
14e1a407-806c-599f-a125-215a0da03bc1,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,4.01.10 - Geosynthetic Clay Liner,,,,,
f798af58-e4d5-5ba3-87a9-883cb185261e,note,Acceptance / Conformance Criteria - Elcoseal GCL to be deemed suitable by designer. X800 grade to be used unless otherwise advised by designer.,,,,,
ae08dbb7-fe74-55a6-8c9c-acc48c0c6898,note,Standard / Specification - Designer,,,,,
22194dc5-267c-5dde-b3f8-a947c37bd048,note,Verifying Document - RFI,,,,,
3590c85f-23d8-5b81-9eb7-e39bafec12fd,note,Frequency - Prior to use.,,,,,
1b7d15cb-f69d-5082-8f21-da9825d313b6,note,Verification Activity: Activity - HP,,,,,
00ad5173-b4d7-56d8-b698-107ac2682867,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,"4.02.01 - Pipes, Fittings and Pre-cast Structures",,,,,
5694908b-a763-5386-bbfc-e869190d9908,note,"Acceptance / Conformance Criteria - Confirm pipes diameter, class & jointing type as shown on the drawings, and that the pipes/manholes/catchpits are correct and in good condition and compliant.",,,,,
9667d322-e54e-58d8-bf8e-890f350518b3,note,Standard / Specification - As per design,,,,,
483b1bed-131c-5a70-ba89-4a84d2c1fe85,note,Verifying Document - Delivery Dockets,,,,,
920d35f7-38d2-5003-be20-f7d4b0026d4b,note,Frequency - Per Deliver,,,,,
34722adf-8440-5111-a249-25ca9d27fc05,note,Verification Activity: Activity - S,,,,,
0b042295-333b-5a2b-ab64-a1277ad5c8b9,note,Verification Activity: By - SE,,,,,
,checkpoint,4.02.02 - Bedding/Side & Haunch/Overlay/Backfill Material Compliance,,,,,
4e2afbec-77ce-5ff4-8940-052d8ebbd4de,note,"Acceptance / Conformance Criteria - Pit sand, PAP 5 or an equivalent material approved by Engineer.",,,,,
284a5bae-1a8c-5c46-a7ba-c40a016e7d31,note,Standard / Specification - Project Specification,,,,,
a2a5892e-284b-5a27-a452-b0113afba679,note,Verifying Document - IANZ Lab Test Report,,,,,
c04e6e94-1d0a-5b48-a0ac-ab01db1c0d18,note,Frequency - 1 Test per 1000m3,,,,,
27d9c726-f8fa-53fb-8e80-d96a1be49381,note,Verification Activity: Activity - H,,,,,
d046acea-3a80-59ee-90f9-f397a9b31f72,note,Verification Activity: By - SE,,,,,
,checkpoint,4.02.03 - Quick Mix Concrete (Haunching),,,,,
fc3e01ce-01ef-5844-8f70-d7da1298aa08,note,Acceptance / Conformance Criteria - Mixed as per manufacturer's requirements,,,,,
a8af5beb-bb93-5159-aff7-59df9dedfa3b,note,Standard / Specification - Minimum 20MPa concrete mix,,,,,
9b15bb09-058c-5d4f-948a-cc5eee3223b4,note,Verifying Document - Photographs,,,,,
69cd3e5e-99da-533d-9ac8-29ad708dd47a,note,Frequency - Per Application,,,,,
5a475ae9-4645-5524-830f-947eab89cc93,note,Verification Activity: Activity - C,,,,,
f27f1980-86fc-519a-8185-23f3cd4efb88,note,Verification Activity: By - PE,,,,,
,section,SECTION 5 – CONSTRUCTION ACTIVITY,,,,,
,checkpoint,5.01.01 - Erosion and Sediment Control,,,,,
f11b4a19-70d8-5132-9b72-76475c93370e,note,Acceptance / Conformance Criteria - Super Silt Fencing and Silt Fencing in place as per ESCP Silt Buster to provide sediment control for weir.,,,,,
c63ec11a-068d-5925-8eef-8b26bcdde96e,note,Standard / Specification - ESCP WRC TR0902,,,,,
3bf5ab1c-d45f-5e3f-86ee-c66e26eef8e8,note,Verifying Document - Enviro As-Built,,,,,
0c76fa4f-c4f0-50a7-a993-f8b3b3c8db55,note,Frequency - Prior,,,,,
a23355b8-d70b-595e-bdd0-e9dec7d46533,note,Verification Activity: Activity - H,,,,,
6af6abb0-de5e-5576-894c-47af67b651cd,note,Verification Activity: By - SE,,,,,
,checkpoint,5.01.02 - Upstream and Downstream Bunds,,,,,
54acba75-8db2-5cce-8b2f-bc3ed58af3f7,note,"Acceptance / Conformance Criteria - Temporary dam constructed via 1m sand bags, stacked up to max 2m height. 600mm rigid pipe at stream level to connect to 600mm flexible flume.",,,,,
f3f06d3c-e123-5971-b3b2-3a175f2c10bf,note,Standard / Specification - ESCP,,,,,
34926255-14e2-5e92-b995-8b915ec1abe1,note,Verifying Document - Enviro As-Built,,,,,
1e7d39ef-7cb2-50d9-a407-b9b86775bfd3,note,Frequency - Prior,,,,,
073b8feb-68a1-5c9b-b303-c76ecf526001,note,Verification Activity: Activity - H,,,,,
d4b50985-804e-5aa6-b796-661d2722d29e,note,Verification Activity: By - SE,,,,,
,checkpoint,5.01.03 - Dewatering,,,,,
f058a380-8e7a-5019-8f1d-4645f78c7c34,note,Acceptance / Conformance Criteria - Water from downstream bund to be pumped to Lamella Clarifier and discharged under into the stream further down.,,,,,
29a44ca8-7729-5464-9319-e725072da56f,note,○ Treated discharge into stream to be between pH 5.5-8.5. TSS limit 150mg/l. Turbidity limit 50NTU or 100mm clarity. Non-compliant discharge notified to WRC within 24 hours.,,,,,
51660c33-51fc-58c8-b474-890b7e9833c1,note,Standard / Specification - ESCP / DMP,,,,,
6a94940e-a469-598e-84be-1e8e4fe2870e,note,Verifying Document - Enviro As-Built,,,,,
b0d79beb-315c-58fd-9a82-75df05093b9f,note,Frequency - As required,,,,,
0afcb97c-4cd6-5f80-8cbd-f35f32b1d983,note,Verification Activity: Activity - M,,,,,
f706d808-605c-584e-a138-e3dfc323310f,note,Verification Activity: By - SE,,,,,
,checkpoint,5.02.01 - Preparation for Filling,,,,,
b51c54e2-b0a5-57af-bcf5-a96598d301a0,note,"Acceptance / Conformance Criteria - Preparation of the firm to stiff / medium dense subgrade beneath the proposed fill areas should comprise stripping of all vegetation, topsoil, any pre-existing fill materials or weak alluvium followed by benching of the exposed subgrade where natural slopes beneath the fill exceed gradients of nominally 1:5 (vertical to horizontal). CMW to inspect subgrade prior to placement of rockfill.",,,,,
2e20430c-ea4c-5b22-8709-f8fdfdfe94e1,note,○ Benching in accordance with CMW sketch detail.,,,,,
6f350a60-686a-5957-aee5-69957402de00,note,Standard / Specification - GWS 2.9.2,,,,,
0ea6e42b-57a1-55b0-ad32-f73daac24a3d,note,Verifying Document - Subgrade Inspection,,,,,
b94816b3-e34e-5b19-bd0d-4fc4741fac49,note,Frequency - Prior to placement and compaction of fill,,,,,
89ef02a6-b38f-5b6f-a3c7-53d8df05b291,note,Verification Activity: Activity - HP,,,,,
7a9d41f0-1285-5b82-96ee-d2afb82f1552,note,Verification Activity: By - SE,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,5.02.06 - Rockfill Installation,,,,,
50d9325e-eb95-5fb6-99f3-9e427df1617f,note,"Acceptance / Conformance Criteria - Proof rolls at 500mm lifts, to be observed by CMW.",,,,,
ed71057a-9a00-589c-b7b3-66e2e01e8208,note,"○ Rockfill to be fully wrapped in geotextile filter fabric, strength class c.",,,,,
a410a494-1160-5ca5-8684-479a2147c3f4,note,○ Wrapping to be inspected by CMW.,,,,,
1bbd5637-ad77-5c13-a5e4-9a97f9e71366,note,"○ Upon completion of rock fill instalation, inspection by CMW.",,,,,
865aff46-7bb1-538a-ac2f-59379a322c1f,note,○ Sharp edges of rock (protrusions) to be minimised.,,,,,
afab0fda-af66-561d-94c6-0f7d81172440,note,Standard / Specification - Designer,,,,,
dd8c4447-ec3d-57c6-81d2-fffa25453893,note,Verifying Document - Proof Roll Record,,,,,
d7ca839a-03f5-5550-b6fd-35d4f7b855e1,note,Frequency - per 500mm lift,,,,,
2bea75db-55e6-52c6-a011-804154480285,note,Verification Activity: Activity - HP,,,,,
4dce9bb9-f93d-5d7e-a9ba-d591af3dea14,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,5.02.07 - Geotextile (Base of Undercut),,,,,
63e95285-c783-55e6-ba38-fbbf0ca475c2,note,Acceptance / Conformance Criteria - Class C Geotextile to cover the entire base of excavation and be fully wrapped around the rockfill material. Minimum 500mm overlap required.,,,,,
c8331358-7126-5054-aca2-eb6e6a050945,note,Standard / Specification - Designer,,,,,
ae1033ab-5c52-58d4-bba0-3bc48274274c,note,Verifying Document - Photographs,,,,,
cf6aced6-cc9e-581d-866c-e1461fc1ddcc,note,Frequency - every overlap,,,,,
e4a05fc4-212d-53e7-92ee-0efe140b2bbf,note,Verification Activity: Activity - HP,,,,,
4d48ab13-388f-503e-8e1e-8c1122cf2747,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,5.02.08 - Geotextile (Top of Rockfill),,,,,
7ba1d97c-9ca2-5db1-a8e7-7d3321039b44,note,Acceptance / Conformance Criteria - Class E Geotextile to cover the entire surface of rockfill material between rockfill – GCL interface.,,,,,
3142aa81-6172-5edc-ba25-6c0a5c0f7e4d,note,○ CMW to inspect prior once installed.,,,,,
d4d9617e-2c0b-59a0-8f94-d55f45d69fbe,note,Standard / Specification - Designer,,,,,
5b67ce8e-2de3-5c1e-bd81-5375da872b74,note,Verifying Document - Photographs,,,,,
2d8953c8-99b5-546a-a9e4-cc7a8c7d891f,note,Frequency - upon installation,,,,,
3f190c29-4f5a-5a9e-9541-1feaf505299e,note,Verification Activity: Activity - HP,,,,,
e1cb2d67-f5e1-5684-8987-b56669fd7e62,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,5.02.09 - GCL,,,,,
2acea702-e75f-576d-b392-eb8a75855d71,note,Acceptance / Conformance Criteria - GCL to cover entire surface of rockfill material.,,,,,
a853246d-aede-506c-a3f1-4c3f12de78f6,note,○ Installed as per manufacturer's requirements.,,,,,
2e9e603c-abb6-5cad-a886-f8970fd6463e,note,○ CMW to inspect once installed.,,,,,
8a81350b-f176-5c49-a21e-3e289d9ca00f,note,Standard / Specification - Designer,,,,,
d80b413f-dccf-5628-9854-163145872118,note,Verifying Document - Photographs,,,,,
0618005a-b774-5664-923f-e3bdeb795cae,note,Frequency - upon installation,,,,,
5a258718-5ba4-5b36-8423-d15427813142,note,Verification Activity: Activity - HP,,,,,
31a0991b-bbd6-5559-ae41-4e571f69e0fa,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,5.02.10 - Topsoil,,,,,
a6075a6f-1f76-50ee-8f44-0504ee590e83,note,Acceptance / Conformance Criteria - Topsoil to cover entire surface of GCL. Minimum 300mm of coverage.,,,,,
3382de70-34e6-5ba1-8f4e-d7bcb55a8885,note,Standard / Specification - Designer,,,,,
4a28bc8c-6123-5318-a28d-28ba4011c6ef,note,Verifying Document - Photographs,,,,,
3b9b2f42-6f5d-5550-8f8c-972f548b0c97,note,Frequency - upon installation,,,,,
c239aaac-a412-5a17-99b1-392b4cb3f7a7,note,Verification Activity: Activity - HP,,,,,
720cd90e-415b-52e1-993a-42c05a901f63,note,Verification Activity: By - ENG,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,5.03.01 - Foundation Compliance,,,,,
b55ee95d-14d1-5650-9a65-a85b0438fd20,note,Acceptance / Conformance Criteria - Clegg Testing to be carried out on pipe foundation.,,,,,
60fc9774-3084-5bb2-a852-1b14c959dd04,note,○ Clegg Test to correlate to minimum CBR of 15.,,,,,
cfab5ed2-96a6-568e-911d-193ecefcc720,note,○ Foundation for Manholes/structures to only be measured with Clegg CIV of where there is a rockfill foundation.,,,,,
10ec5f8d-d064-5bea-a915-e8db5bb7314b,note,○ Other MH's and impact basin structures are to meet the foundation requirement.,,,,,
ce4e78a2-c8f3-5bcc-aedf-efa7cb08736e,note,○ Granular Material: Scala 3 blows/100mm,,,,,
f7a3018a-6e64-5b27-b3fd-683756608177,note,○ Cohesive Material: Vane Shear Strength 70kPa,,,,,
1f1a0f08-4750-54a6-88a8-bbc7754b28a1,note,Standard / Specification - Project Specification 4.3,,,,,
b072b2ee-7b46-5da9-a951-0d9213bd0d91,note,Verifying Document - Test Results,,,,,
18646c9f-0410-5b79-b9c3-e0c87476e1ed,note,Frequency - 0-5m: 2 Tests,,,,,
32773128-569d-5670-b036-6b68866eb2a7,note,○ 5m-10m: 3 Tests,,,,,
c2c4bb2e-071a-57f2-8950-a6e3cefc4cd0,note,○ 10m-40m: 4 Tests,,,,,
cadcbb97-8e16-57ac-b602-c0e31884f96e,note,○ 40m-100m: 5 Tests,,,,,
3fa32cbd-90df-5c0e-b615-b7d873f1f277,note,○ 100m: 1 test per 20m,,,,,
ff2b2980-7d85-572b-8e8c-7fe9498da924,note,Verification Activity: Activity - H,,,,,
4a26bd66-f010-5521-bbd2-be2c3b2b41fe,note,Verification Activity: By - SE,,,,,
,checkpoint,5.03.03 - Bedding Compaction Testing,,,,,
dc3a2255-a6d2-5ed7-abd1-bb346710260e,note,Acceptance / Conformance Criteria - HS2 Bedding under pavement,,,,,
a9da3725-1fac-5295-867a-87de4cfd3e80,note,○ H2 Bedding outside pavement,,,,,
6abde6b9-1765-543c-8681-fce07700fdcf,note,○ NDM Back Scatter,,,,,
2f5ca1b4-d6b5-5aac-a3f7-14c3ba763551,note,○ Minimum Compaction 95%(Average98%) of MDD,,,,,
dfbad3e7-4dc6-55cb-8f21-d1192edcb638,note,"Standard / Specification - Non cohesive material - Minimum Density Index (DI) of 70 or 95% of MDD, AS/NZS 2566.2/2002",,,,,
8e48f539-29c2-5f44-99a2-04efc63bc220,note,Verifying Document - IANZ Lab Test Report,,,,,
c47a15ec-bfa9-54e1-86d5-a46d9c885bcb,note,Frequency - 0-5m: 2 Tests,,,,,
6ec5cfb0-7b3a-5a4b-b555-d5e13e2fce23,note,○ 5m-10m: 3 Tests,,,,,
0f194002-52ac-5e1f-95af-8c3806469a31,note,○ 10m-40m: 4 Tests,,,,,
95bc8d3c-4fcb-5e2a-9de1-a2b51ea42c26,note,○ 40m-100m: 5 Tests,,,,,
dad51fd2-4980-5291-904d-c3da0e068299,note,○ 100m: 1 test per 20m,,,,,
3d88fd0a-5c89-5723-9f19-33d051e2fa64,note,Verification Activity: Activity - H,,,,,
43bc6622-1ba0-54c5-a7c6-c46ff4469ea1,note,Verification Activity: By - QE,,,,,
,checkpoint,5.03.04 - Haunch Zone Compaction Testing - Haunch Zone shall extend from top of bedding to 0.3 times the outside dia of pipe,,,,,
724d04b3-1b92-5cb2-88d8-463afe2f742b,note,"Acceptance / Conformance Criteria - NDM Direct Transmission with a probe depth of 300mm, Minimum Compaction 92% of MDD",,,,,
f0859c49-ea0f-50c8-996e-0f2479497200,note,"Standard / Specification - HS2 backfil Non cohesive material - Minimum Density Index (DI) of 60 or 92% of MDD, AS/NZS 3725:2007",,,,,
9038c9e5-610d-59b3-8312-a2923c9d8ef9,note,Verifying Document - IANZ Lab Test Report,,,,,
