"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c9641f77-ec0a-49e0-9227-b35ffd313b1b","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Toolbox Talks","March 2020"
"ef38e334-4f2f-4f0e-ac7d-4a04c977887e","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Toolbox Talks","April 2020"
"700c419f-9f1b-4d28-a0c7-75aab5395b51","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Toolbox Talks","May 2020"
"8e2fbd90-ad81-4bbf-9d12-05ca97d3ec71","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Toolbox Talks","June 2020"
"7d6a67eb-cc65-4989-a90b-491f901b3695","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Toolbox Talks","July 2020"
"822406dc-5059-4ca3-9c60-2eed25eaf4a7","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Toolbox Talks","August 2020"
"6656a95b-abb6-4070-b6dd-51cbc1f2a82e","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Toolbox Talks","September 2020"
"c98e2351-a1b4-4ce4-adb3-57ccc82b0130","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections"
"113b16ff-2f57-4cba-bac4-f6ca0e9b53cc","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","September 2019"
"552b9e80-d4e1-4ae5-bf24-00cdb5af376e","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","October 2019"
"79aea672-031e-4e92-a455-f03ee1cddca3","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","November 2019"
"e23d528c-f1af-4ce0-b764-6d1a091549bf","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","December 2019"
"83655e8f-cd2d-4649-b87f-b2d7e1fb85ed","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","January 2020"
"3c0c4859-2306-4354-b01b-0c18ece74de1","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","February 2020"
"e10ce4c1-5ce9-405b-9049-4c46829f3ee7","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","March 2020"
"2e030b1b-8a6a-4559-a4bc-6bb6c69ed602","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","April 2020"
"ab52697b-0ba5-4f33-9386-14e1b16a4508","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","May 2020"
"f6fa69bb-89f7-4f48-9edd-be5b3a23b53c","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","June 2020"
"e03e63ce-5337-4958-bfc6-208ae315baf3","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","July 2020"
"37d8e3ec-225d-471c-a7bf-7958df65fdf3","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","August 2020"
"abedfd46-8d34-46bb-a597-e4f336997e3c","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Site Safety Inspections","September 2020"
"25fcb5b6-a035-4f84-9e00-8956d58118d4","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports"
"b10c5dc6-6639-4fd2-9e92-44abc1da24e3","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","September 2019"
"3b9412df-42bb-4d27-a938-893e737d5f49","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","October 2019"
"d04d3f5f-f331-437e-b391-a83b0d672938","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","November 2019"
"13e85417-06b6-4c9d-8e68-22b98abed0f9","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","December 2019"
"98048b05-2f18-4851-96d2-871ba5fe55b1","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","January 2020"
"6216020c-f385-4e9d-a24c-571b303f8170","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","February 2020"
"aa5bf1a6-c28e-45c4-9e5c-8ccabeed6ba5","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","March 2020"
"072caab2-5b5b-44ce-9e5f-78fb593f5d14","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","April 2020"
"fb5fd6f8-706d-4c65-8fa7-0afa1f5d9fca","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","May 2020"
"0d8929cc-0d51-4282-8bb6-860615e4d91c","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","June 2020"
"3e1d8df2-3620-449d-a62c-0370c74ad8f6","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","July 2020"
"2ae2210b-e7ea-4439-806d-33f477de540b","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","August 2020"
"ce8dca51-b482-4cd4-9bc2-6de23f018dbc","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly/Monthly Health & Safety","Accident/ Incidents Reports","September 2020"
"284ab7aa-d1cd-446f-84ca-40501dc24c33","","fail","","folder","TRUE","FALSE","QA"
"1079dfea-60e4-43c1-bf1c-14e7f04bcd01","","no-status-not-started","","folder","TRUE","FALSE","QA","38-Press Emissions"
"337fe933-373a-4877-9431-14b17f24c8b0","","fail","","folder","TRUE","FALSE","QA","50-Energy Plant"
"5cf03a87-d71f-4288-bd77-55a4eb7821bd","","no-status-started","Add Observation","checklist","TRUE","TRUE","QA","50-Energy Plant","Observation - photos of bolts stored showing cert/cereal numbers "
"ac7f8974-94ca-4b98-9230-bbcb6d2ab697","","fail","Add Structural Steel Checklist","checklist","FALSE","FALSE","QA","50-Energy Plant","Structural Steel Checklist Zone 1 core F-H 4-11 RL +422.145 to +433.745"
"d5abd03a-7d1b-43a3-a50d-56f5e70e5c76","","work-in-progress","Add Bolt Tensioning Checklist","checklist","FALSE","FALSE","QA","50-Energy Plant","Bolt Tensioning Checklist zone 1 core F-H 4-11 RL+422.145 to +433.745"
"6579ad30-4b34-4775-8db1-5212ba41c6b4","","no-status-started","Add Observation","checklist","TRUE","TRUE","QA","50-Energy Plant","Observation - shims installed to column to column splice’s "
"944939ad-bbcb-4896-91df-dbf85ec82a54","","no-status-not-started","","folder","TRUE","FALSE","QA","31-Blending Tower"
"bce5aee3-638f-40c1-baa4-a168160fd442","","no-status-started","","folder","TRUE","FALSE","QA","33/35 Forming Line and Station "
"f6bc8386-e52d-4fbd-90a4-804806b1b459","","no-status-started","Add Observation","checklist","TRUE","TRUE","QA","33/35 Forming Line and Station ","Observation - Hand over for Grout grids R21 to R28 L2 to L4"
"481e8535-ffe4-407a-9e64-fb39fbe5d4ed","","no-status-not-started","","folder","TRUE","FALSE","Observations"
"c782a7d0-bcd9-4d76-91c3-c3e54841bbd9","","no-status-not-started","","folder","TRUE","FALSE","Variations / Dayworks"
"0653c05c-78c2-4e6c-95ac-e9184382b530","","pass","","folder","TRUE","FALSE","Delays/Holdups"
"ed8034b8-9ec7-47a4-8e14-bb48a0e65434","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:day 1 on site "
"f325dbee-d55c-4575-85bd-13eccbc9fcae","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay: day 2 6,8,24"
"7b9ae35a-67fe-41ae-9227-d7fea7a2b209","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay: day 3  7,8,24"
"e0f6bf13-4ed9-4861-8b1a-ab0b48876702","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay: day 4 8,8,24"
"00ee1bb6-9e15-4172-a1bd-8d37e99352e3","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:Day 5  9,8,24"
"4ae42b41-eefa-4a3d-b753-9115e0d4960e","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay: day 6 12,8,24"
"211f96ff-c296-4d16-8868-7d9526b5652c","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:day 7 13,8,24"
"d315fb27-8139-44a9-82fe-65ef4cc43a1d","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:Day 10 16,8,24"
"24bd6b78-9a94-4284-b92f-59cbac73c828","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:day 11 19,8,24"
"127ff19a-83fb-4906-8bcb-fa9884932660","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay: day 12 20-8-24"
"162dcefc-a408-446f-99df-6cab83fff75e","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:day 13 21,8,24"
"60b7d727-188d-453b-8b9a-9feb3e2ccfcc","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay Day 15  23,8,24"
"a7e45274-8962-455b-92fd-eb5c830f098f","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:Day 18 28,8,24"
"ee33c7aa-b1dc-4c9e-aa8b-9500169ca1d8","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:Day 19 29,8,24"
"89092dc5-a209-4fff-890c-27ac3866cb23","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay: Day 25 6/9/24"
"bb0c51d5-3f31-424f-9663-613ac9cd89b5","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:Day 44 3/10/24"
"26a7fb55-f131-493a-bf8f-29bb01214392","","pass","Add Delay/Holdup","checklist","TRUE","TRUE","Delays/Holdups","Delay:Day 46 7/10/24"
