type,name,values,prefix,postfix,usage count,user addable,template name,,
label,Test frequency - Once,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Material Certificate",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,2.04 - Inclinometer manufacturer specification,,,,,,,,
label,Method/Description - Document Review,,,,,,,,
label,Test frequency - Once,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Material Certificate",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,2.05 - Inclinometer casing material,,,,,,,,
label,Method/Description - Inspection of Inclinometer Casing Materials,,,,,,,,
label,Test frequency - After Delivery and acceptance of Inclinometer Casing Materials; Prior to Installation.,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Bore Logs",,,,,,,,
checkpoint,2.06 - Inclinometer grouting materials,,,,,,,,
label,Method/Description - Review & approval of approved grout mix,,,,,,,,
label,Test frequency - Prior to Equipment Installation,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,2.07 - Inclinometer materials,,,,,,,,
label,Method/Description - Inspection of Inclinometer Measuring Equipment,,,,,,,,
label,Test frequency - After Delivery and acceptance of Inclinometer Measuring Equipment; Prior to Installation.,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,2.08 - Rod and Plate Settlement Markers,,,,,,,,
label,Method/Description - Inspection of Settlement Plate Materials,,,,,,,,
label,Test frequency - After Delivery and acceptance of Settlement Plate Materials; Prior to Installation.,,,,,,,,
label,Installer - I,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Delivery Dockets",,,,,,,,
checkpoint,2.09 - Surface settlement marker material,,,,,,,,
label,Method/Description - Inspection of Surface Settlement Marker Materials,,,,,,,,
label,Test frequency - After Delivery and acceptance of Settlement Marker Materials; Prior to Installation.,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,2.10 - Surface monitoring marker material,,,,,,,,
label,Method/Description - Inspection of Surface Monitoring Marker Materials,,,,,,,,
label,Test frequency - After Delivery and acceptance of Surface Monitoring Marker Materials; Prior to Installation.,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,2.11 - Lateral deformation marker material,,,,,,,,
label,Method/Description - Inspection of Lateral Deformation Marker Materials,,,,,,,,
label,Test frequency - After Delivery and acceptance of Surface Monitoring Marker Materials; Prior to Installation.,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,2.12 - Profilometer material,,,,,,,,
label,Method/Description - Inspection of Profilometer Tubing & Backfill Materials,,,,,,,,
label,Test frequency - After Delivery and acceptance of Profilometer Tubing & Backfill Materials; Prior to Installation.,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Material Certificate",,,,,,,,
section,3.1.0 Vibrating Wire Piezometer Installation,,,,,,,,
checkpoint,3.1.1 - Piezometer location per construction drawings,,,,,,,,
label,Method/Description - Inspection of borehole location,,,,,,,,
label,Test frequency - Before borehole drilling,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.1.2 - Borehole Drilling,,,,,,,,
label,Method/Description - Inspection of borehole,,,,,,,,
label,Test frequency - After borehole drilling,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
label,Designer - W,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Bore Logs",,,,,,,,
checkpoint,3.1.3 - Depth of piezometers,,,,,,,,
label,Method/Description - Review & approval of depths of piezometer based on the results of the core logging,,,,,,,,
label,Test frequency - After borehole drilling,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.4 - Core materials,,,,,,,,
label,Method/Description - Inspection of all retaining cores,,,,,,,,
label,Test frequency - After borehole installation,,,,,,,,
label,Installer - I,,,,,,,,
checkpoint,3.1.5 - Heavy duty connecting cable placement,,,,,,,,
label,Method/Description - Inspection of completed heavy duty connecting cable placement,,,,,,,,
label,Test frequency - After placement of heavy duty connecting cable,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.1.6 - Splicing of heavy duty connecting cable,,,,,,,,
label,Method/Description - Review & approval regarding acceptance of cable splicing,,,,,,,,
label,Test frequency - Prior to splicing of heavy duty connecting cable,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.7 - Readout unit/data logger placement,,,,,,,,
label,Method/Description - Inspection of completed readout unit/data logger placement,,,,,,,,
label,Test frequency - After placement of readout unit/data logger,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.1.8 - Ground surface finish of installed piezometer,,,,,,,,
label,Method/Description - Inspection After completion of the installation process of Piezometer,,,,,,,,
label,Test frequency - After completion of the installation process of Piezometer,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.1.9 - Ground surface finish of installed connecting cables,,,,,,,,
label,Method/Description - Inspection After completion of the installation process of Piezometer,,,,,,,,
label,Test frequency - After completion of the installation process of Piezometer,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Bore Logs",,,,,,,,
section,3.2.0 Inclinometer Installation,,,,,,,,
checkpoint,3.2.1 - Inclinometer location per construction drawings,,,,,,,,
label,Method/Description - Inspection of Inclinometer Placement,,,,,,,,
label,Test frequency - After Placement of Inclinometer,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.2.2 - Borehole drilling,,,,,,,,
label,Method/Description - Inspection of Borehole Installation,,,,,,,,
label,Test frequency - After Borehole drilling,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.2.3 - Depth of inclinometer,,,,,,,,
label,Method/Description - Review & Approval regarding depth of Inclinometer based on the results of the core logging,,,,,,,,
label,Test frequency - During Borehole drilling,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.2.4 - Core materials,,,,,,,,
label,Method/Description - Inspection of all retained cores,,,,,,,,
label,Test frequency - After Borehole drilling,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.2.5 - Grouting installation,,,,,,,,
label,Method/Description - Inspection of Grouting Installation,,,,,,,,
label,Test frequency - After Grouting Installation,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.2.6 - Ground surface finish of installed inclinometer,,,,,,,,
label,Method/Description - Inspection After completion of the installation process of Inclinometer,,,,,,,,
label,Test frequency - After completion of the installation process of Inclinometer,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
section,3.3.0 Profilometer Installation,,,,,,,,
checkpoint,3.3.1 - Profilometer tubing levels and location per construction drawings,,,,,,,,
label,Method/Description - Inspection of profilometer tubing Placement,,,,,,,,
label,Test frequency - After placement of the profilometer tubing,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.3.2 - Profilometer installation,,,,,,,,
label,Method/Description - Inspection of profilometer tubing Placement,,,,,,,,
label,Test frequency - After placement of the profilometer tubing,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.3.3 - Ground surface finish of installed profilometer,,,,,,,,
label,Method/Description - Inspection after completion of the installation process of profilometer,,,,,,,,
label,Test frequency - After completion of the installation process of profilometer,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
section,3.4.0 Rod and Plate Settlement Plate Installation,,,,,,,,
checkpoint,3.4.1 - Settlement plate installation,,,,,,,,
label,Method/Description - Inspection of Settlement Plate Placement,,,,,,,,
label,Test frequency - Before placement of the Settlement Plate,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.4.2 - Ground surface finish of installed settlement plate,,,,,,,,
label,Method/Description - Inspection After completion of the installation process of Settlement Plate,,,,,,,,
label,Test frequency - After completion of the installation process of Settlement Plate,,,,,,,,
label,Contractor - W,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
section,3.5.0 Surface Settlement Marker Installation,,,,,,,,
checkpoint,3.5.1 - Ground surface finish of installed surface settlement marker,,,,,,,,
label,Method/Description - Inspection After completion of the installation process of Surface Settlement Marker,,,,,,,,
label,Test frequency - After completion of the installation process of Settlement Marker,,,,,,,,
label,Contractor - W,,,,,,,,
section,3.6.0 Surface Monitoring Marker Installation,,,,,,,,
checkpoint,3.6.1 - Ground surface finish of installed surface monitoring marker,,,,,,,,
label,Method/Description - Inspection After completion of the installation process of Surface Monitoring Marker,,,,,,,,
label,Test frequency - After completion of the installation process of Surface Monitoring Marker,,,,,,,,
label,Contractor - W,,,,,,,,
section,3.7.0 Lateral Deformation Marker Installation,,,,,,,,
checkpoint,3.7.1 - Ground surface finish of installed lateral deformation marker,,,,,,,,
label,Method/Description - Inspection After completion of the installation process of Lateral Deformation Marker,,,,,,,,
label,Test frequency - After completion of the installation process of Surface Monitoring Marker,,,,,,,,
label,Contractor - W,,,,,,,,
section,3.8.0 UAV Survey/Face Scan,,,,,,,,
checkpoint,3.8.1 - Ground surveys using unmanned aerial vehicles (UAVs),,,,,,,,
label,Method/Description - Survey,,,,,,,,
label,Test frequency - 1. Prior to any ground disturbance;,,,,,,,,
label,2. Upon completion of vegetation and topsoil strip;,,,,,,,,
label,3. Regular intervals as fill embankments are raised (maximum of 5m fill placed between surveys) and cuttings are formed (maximum 10m depth increments between surveys);,,,,,,,,
label,"4. Upon reaching final surcharge heights for preload embankments and final embankment heights where no surcharge is required, and full cut depths;",,,,,,,,
label,5. Monthly intervals during the earthworks operations and at the end/commencement of each earthworks season;,,,,,,,,
label,6. Following removal of surcharge and final embankment profiles have been formed;,,,,,,,,
label,7. Immediately prior to pavement construction;,,,,,,,,
label,8. At completion of pavement construction;,,,,,,,,
label,9. Practical Completion;,,,,,,,,
label,10. Every 3 months during Defects Liability Period;,,,,,,,,
label,11. End of Defects Liability Period.,,,,,,,,
label,○ Face scans of rock cuttings shall be completed as each cutting is advanced in increments of 10m and at maximum three monthly intervals thereafter during the earthworks season and at commencement and end of each earthworks season. Scans shall have an accuracy of ±100mm and repeat surveys shall be able to compared to previous surveys to assess potential surface movements between surveys using 3D Reshaper software or similar.,,,,,,,,
label,Contractor - W,,,,,,,,
section,3.9.0 Extensometer Installation,,,,,,,,
checkpoint,3.9.1 - Extensometer location per construction drawings,,,,,,,,
label,Method/Description - Inspection of extensometer Placement,,,,,,,,
label,Test frequency - After Placement of extensometer,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.9.2 - Borehole Drilling,,,,,,,,
label,Method/Description - Inspection of Borehole Installation,,,,,,,,
label,Test frequency - After Borehole drilling,,,,,,,,
label,Installer - I,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.9.3 - Extensometer tubes,,,,,,,,
label,Method/Description - Inspection of Grouting Installation,,,,,,,,
label,Test frequency - After Grouting Installation,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.9.4 - Spider magnets,,,,,,,,
label,Method/Description - Review & Approval regarding depth of based on the results of the core logging,,,,,,,,
label,Test frequency - During Borehole drilling,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.9.5 - Reading and recording settlement,,,,,,,,
label,Method/Description - Inspection after completion of the installation process,,,,,,,,
label,Test frequency - After completion of the installation process,,,,,,,,
label,Contractor - W,,,,,,,,
section,3.10.0 Reflected Survey Marker Installation,,,,,,,,
checkpoint,3.10.1 - Reflective survey target marker installation,,,,,,,,
label,Method/Description - Inspection of Reflective Survey Target Marker Placement,,,,,,,,
label,Test frequency - Before placement of the Reflective Survey Target Marker,,,,,,,,
label,Contractor - W,,,,,,,,
checkpoint,3.10.2 - Reflective survey target marker installation completion,,,,,,,,
label,Method/Description - Inspection After completion of the installation of Reflective Survey Target Marker,,,,,,,,
label,Test frequency - After completion of the installation process of Reflective Survey Target Market,,,,,,,,
label,Contractor - W,,,,,,,,
section,4.0 Completion of Instrumentation Installation,,,,,,,,
checkpoint,4.01 - Vibrating Wire Piezometer completion of placement,,,,,,,,
label,Method/Description - Document Review submitted through Hold Point,,,,,,,,
label,Test frequency - After Piezometer Completion of Placement,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,4.02 - Inclinometer Completion of Placement,,,,,,,,
label,Method/Description - Document Review submitted through Hold Point,,,,,,,,
label,Test frequency - After Inclinometer Completion of Placement,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,4.03 - Profilometer Completion of Placement,,,,,,,,
label,Method/Description - Document Review submitted through Hold Point in Aconex,,,,,,,,
label,Test frequency - After Profilometer Completion of Placement,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,4.04 - Instrument has been received and approved by the Designer,,,,,,,,
label,Method/Description - Document Review submitted through Hold Point in Aconex,,,,,,,,
label,Test frequency - After Completion of Instrumentation Installation,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,"4.05 - If an instrument is blocked, obstructed or damaged",,,,,,,,
label,Method/Description - Inspection and Document Review,,,,,,,,
label,Test frequency - After completion of the remedials work on the instrument,,,,,,,,
label,Designer - H,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
section,5.0 Monitoring,,,,,,,,
checkpoint,5.01 - Base Line Readings,,,,,,,,
label,Method/Description - Survey,,,,,,,,
label,Test frequency - Per individual piece of equipment refer to ITPs for embankment/earthworks and cut slopes,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - To be agreed with Designer",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
section,6.0 Verification Testing,,,,,,,,
checkpoint,6.01 - Cone Penetration Tests with Measurement of Porewater Pressure (Piezocone) on embankments constructed on soft ground.,,,,,,,,
label,Method/Description - Document Review,,,,,,,,
label,Test frequency - Following surcharge removal or as directed by the Geotechnical Designer,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - To be agreed with Designer",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,6.02 - Geonor Shear Vane Test in Borehole,,,,,,,,
label,Method/Description - Document Review,,,,,,,,
label,Test frequency - Following surcharge removal or as directed by the Geotechnical Designer,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - To be agreed with Designer",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
