type,name,values,prefix,postfix,usage count,user addable,template name,,
label,Test frequency - Once Prior to commence,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - R,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Material Compliance Certificate",,,,,,,,
checkpoint,2.08 - Determination of the dry density/water content relationship (Heavy Compaction) GAP 65 Material,,,,,,,,
label,"Method/Description - NZS 4402:1986, Test 4.1.2",,,,,,,,
label,Test frequency - Source approval 3 no. tests,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - R,,,,,,,,
label,Lab - I,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - MDD Test Report",,,,,,,,
checkpoint,2.09 - Particle size distribution (PSD) Test for GAP 65 material,,,,,,,,
label,"Method/Description - NZS 4402:1986, Test 2.8",,,,,,,,
label,Test frequency - Source approval 3 no. tests then every 2000m3.,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,Lab - I,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - PSD Test Report",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,2.10 - Permeability test for GAP 65 material,,,,,,,,
label,Method/Description - ASTM D5084 - 16a,,,,,,,,
label,Test frequency - Source approval 3 no. tests,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,Lab - I,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Permeability Test Report",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,2.11 - Material approval of prefabricated vertical drains (PVD). The PVDs shall consist of a continuous plastic drainage core wrapped in a non-woven geotextile material. The geotextile wrap shall be tight around the core and shall be securely seamed in a manner that will not introduce any new materials nor present an obstruction that will impede flow in the channels of the core. PVDs shall be produced by a manufacturer with an in-place quality control program which is monitored by an independent third party testing organization.,,,,,,,,
label,Method/Description - Document Review & Approval,,,,,,,,
label,Test frequency - At least 4 weeks prior to commencement of PVD installation,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Material approval, Material test certificates",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,2.12 - Delivery of prefabricated vertical drains (PVD),,,,,,,,
label,Method/Description - Inspection,,,,,,,,
label,Test frequency - Each delivery,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - R,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Product name and identification",,,,,,,,
label,○ Date of manufacture,,,,,,,,
label,○ Lot or control numbers,,,,,,,,
label,○ Name and address of producer/supplier,,,,,,,,
label,○ Manufacturer’s certificate,,,,,,,,
label,○ Material Delivery Inspection Checklist,,,,,,,,
checkpoint,"2.13 - Visual inspection - separation geotextiles, basal reinforcement",,,,,,,,
label,"Method/Description - To inspect geotextile and basal reinforcement is the proper type and no tears, rips or other signs of deterioration.",,,,,,,,
label,Test frequency - Check each lot (1 roll),,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Material Delivery Inspection Checklist",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
section,3.1 Pre-filling,,,,,,,,
checkpoint,3.1.1 - The installation trail of prefabricated vertical drains (PVD) shall be conducted.,,,,,,,,
label,Method/Description - Inspection,,,,,,,,
label,Test frequency - Prior to Commencement,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - PVD installation trial approval",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.2 - Set out extents of fill and check against design,,,,,,,,
label,Method/Description - Survey/visual,,,,,,,,
label,Test frequency - Prior to Commencement,,,,,,,,
label,Contractor - W,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates -",,,,,,,,
checkpoint,3.1.3 - Ensure GPS plant have the correct model set up in machine and that a datum is available for checking,,,,,,,,
label,Method/Description - Survey/visual,,,,,,,,
label,Test frequency - Prior to Commencement,,,,,,,,
label,Contractor - W,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates -",,,,,,,,
checkpoint,"3.1.4 - Ensure the complete removal of all organics, topsoil, Vegetation, and roots. The depth of topsoil stripping should be adequate to eliminate all organic material, turf, and significant plant roots.",,,,,,,,
label,Method/Description - Survey/visual,,,,,,,,
label,Test frequency - Immediately prior to earthworks beginning in all Fill areas,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Daily Site Report by Design Lead",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.5 - Designer witness of in-situ subgrade prior to filling,,,,,,,,
label,Method/Description - Inspection,,,,,,,,
label,Test frequency - 100% subgrade inspection,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Daily Site Report by Design Site Representative",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.6 - Undercuts Inspection,,,,,,,,
label,Method/Description - Visual inspection,,,,,,,,
label,Test frequency - 100% of works area,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Daily Site Report by Design Site Representative",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.7 - When required Undercuts (cut-to-fill operations),,,,,,,,
label,Method/Description - Visual inspection,,,,,,,,
label,Test frequency - Prior to Filling,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Daily Site Report by Design Site Representative",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.8 - Piles,,,,,,,,
label,Method/Description - Inspection,,,,,,,,
label,Test frequency - Ongoing,,,,,,,,
label,Contractor - W,,,,,,,,
label,Designer - R,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Separate Signed ITP",,,,,,,,
checkpoint,3.1.9 - Installation of prefabricated vertical drains (PVD). PVDs shall be installed after the sand blanket is placed and before the installation of high strength geotextile (basal reinforcement) and the embankment fill. The proposed locations of the PVDs shall be marked out in accordance with the Drawings.,,,,,,,,
label,Method/Description - Inspection,,,,,,,,
label,Test frequency - Each installation of vertical drains,,,,,,,,
label,Contractor - I,,,,,,,,
label,Designer - I,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Vertical drains Installation Checklist",,,,,,,,
checkpoint,3.1.10 - Basal reinforcement installation,,,,,,,,
label,"Method/Description - Visual inspection of directional placement, panel length, laps, and damage",,,,,,,,
label,Test frequency - During basal reinforcement installation and every 100m² of geotextile installed.,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates -",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.11 - Drainage blanket installation,,,,,,,,
label,Method/Description - Visual inspection,,,,,,,,
label,"Test frequency - Prior to filling, and every 100m2 of geotextile installed.",,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates -",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,3.1.12 - Monitoring Instrumentation,,,,,,,,
label,Method/Description - Survey/ data logging,,,,,,,,
label,Test frequency - Ongoing,,,,,,,,
label,Contractor - W,,,,,,,,
label,Designer - R,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Separate Signed ITP",,,,,,,,
section,3.2 Fill construction,,,,,,,,
checkpoint,3.2.1 - Filling for the first 5m of Fill,,,,,,,,
label,Method/Description - Visual inspection,,,,,,,,
label,Test frequency - Daily,,,,,,,,
label,Contractor - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - As-Built Survey Report/ UAV Scan",,,,,,,,
checkpoint,3.2.2 - Hold filling operations for a period of two months,,,,,,,,
label,Method/Description - Monitoring data records,,,,,,,,
label,Test frequency - Daily,,,,,,,,
label,Contractor - H,,,,,,,,
label,Designer - H,,,,,,,,
label,"Verifying Records Checklists, Test and Supplier Certificates - Monitoring data records",,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
