type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Verifying Documents - Sign ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Proof Roll,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 173,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Proof rolls to be conducted in accordance with Section 173 of the VicRoads Standard Specification,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Site Engineer/Superintendent,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.8 - Compaction Testing,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Table 204.131,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - All Type A Material, Type B Material placed within 400 mm of top of Type B Material and Ripped and re-compacted material below Cut Floor Level",,,,,,,,,,,,,,,,,,,,,,
label,○ Scale B: Characteristic Density Ratio 98%.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Result:,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Test Records, Lot Register",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Post Compaction Material Property Testing,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Table 204,041, Table 204.141 Section 204.14 a) or b)",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Material Properties:,,,,,,,,,,,,,,,,,,,,,,
label, — CBR ≥ 2% and Swell ≤ 1.5%,,,,,,,,,,,,,,,,,,,,,,
label, — Max Permeability = 5X10-9 m/s,,,,,,,,,,,,,,,,,,,,,,
label,○ Grading: ,,,,,,,,,,,,,,,,,,,,,,
label, — 75.0mm 100%,,,,,,,,,,,,,,,,,,,,,,
label, — 4.75mm 40-80%,,,,,,,,,,,,,,,,,,,,,,
label, — 0.075mm 10-40%,,,,,,,,,,,,,,,,,,,,,,
label," — Max. PI x%Passing 0.425mm = 1000 , PI = 6 to 25",,,,,,,,,,,,,,,,,,,,,,
label,○ Scale B:,,,,,,,,,,,,,,,,,,,,,,
label," — 1 Lot Test to determine: Assigned CBR and swell, Grading & Max. Particle Dimension, PI and PIx%Passing 0.425mm and permeability.",,,,,,,,,,,,,,,,,,,,,,
label," — Where the first lot passes, no further testing required except where changes to the physical properties of the material are observed.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Post compaction test results:,,,,,,,,,,,,,,,,,,,,,,
label,Method - Review Document,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Refer to Section 204,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Sign ITP, Attach Material Property Test Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Survey Conformance,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VicRoads 204.03f,g and h",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The level at any point on the subgrade shall not lie more than 20 mm below a 3 m straightedge laid in any direction, except across a crown and water shall not pond at any point.",,,,,,,,,,,,,,,,,,,,,,
label,○ Level tolerances (Scale B):,,,,,,,,,,,,,,,,,,,,,,
label,"— Range x = +5, -25mm",,,,,,,,,,,,,,,,,,,,,,
label,— Max S = 15 mm ,,,,,,,,,,,,,,,,,,,,,,
label,— 40 measurements per lot,,,,,,,,,,,,,,,,,,,,,,
label,Method - Review Document,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - SCP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Surveyor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Sign ITP, Attach Survey Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
checklist,ITP-227-CIV-Ferris-Kerb & Channel (Supply and Install),itp,,,,,ITP-227-CIV-Ferris-Kerb & Channel (Supply and Install) Rev 0,,,,,,,,,,,,,,,,
section,1. Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
label,Document Title: ITP-227-CIV-Ferris-Kerb and Channel (Supply and Install),,,,,,,,,,,,,,,,,,,,,,
label,ITP Description: Ferris-Kerb and Channel (Supply and Install),,,,,,,,,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 227-CIV,,,,,,,,,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,,,,,,,,,
label,Revision Date: 23/01/2025,,,,,,,,,,,,,,,,,,,,,,
label,ITP created by: Kamel ALSHOBAKI,,,,,,,,,,,,,,,,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,,,,,,,,,,,,,,,,
label,1.1 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Section ,,,,,,,,,,,,,,,,,,,,,,
label,○ 703 (August 2021),,,,,,,,,,,,,,,,,,,,,,
label,○ VR SD2001,,,,,,,,,,,,,,,,,,,,,,
label,○ VR SD2102,,,,,,,,,,,,,,,,,,,,,,
label,○ AS 2876,,,,,,,,,,,,,,,,,,,,,,
label,○ AS1379,,,,,,,,,,,,,,,,,,,,,,
section,2. Preliminary - Materials,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Mix design,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 703.05, 703.06, 703.07",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Approved VR mix design to be used. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Concrete being placed via extrusion machines have minimum cement content of 320 kg kg/m3,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where K&C is placed and compacted with internal vibration between previously placed formwork, concrete shall be: N32 portland cement–based concrete",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: TeamBinder Material Approval Ref No.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Verify, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencing any activity,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Bedding Material,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 703.21 IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Bedding shall be size 20 mm Class 3 or Class 4 crushed rock or Class 3 or Class 4 crushed concrete, manufactured and supplied in accordance with Sections 812 or 820 respectively.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: TeamBinder Material Approval Ref No.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Verify, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencing any activity,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Curing Compound,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 703.10,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Curing compound shall comply with AS3799,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: TeamBinder Material Approval Ref No.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Verify,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencing any activity,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminary - Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Check for correct documentation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure that all employee and sub contractors are:,,,,,,,,,,,,,,,,,,,,,,
label,– Using the correct and complete set of drawings ,,,,,,,,,,,,,,,,,,,,,,
label,– All drawings are the latest version,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencing any activity,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ITP Signed,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Lot Map,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Lot Management Procedure,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Upload a Marked up drawing which indicates the Location of this Lot:,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Lot Map,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - For Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Lot Map,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Setting out,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 703.17 IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Set out work in accordance with IFC Drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ The superintendent will review and confirm set out. ,,,,,,,,,,,,,,,,,,,,,,
label,○ The work shall be constructed in accordance with the confirmed set out to the line and level and cross-sectional profiles as shown on the drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Lot Map-Marked up drawing to indicate the location of the Lot,,,,,,,,,,,,,,,,,,,,,,
label,Method - Verify,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to start,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Surveyor/Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Temporary drainage provisions,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 703.18, CEMP",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - If obstructing waterways ,culverts or channels, temporary diversion of discharge of drainage and storm water to be in place.",,,,,,,,,,,,,,,,,,,,,,
label,○ Need to obtain prior written approval from the relevant waterway authority prior to diversion.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: relevant written approval from relevant stakeholder.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual inspection, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to start (where required),,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ITP Signed,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction / Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Bedding,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 703.21,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Bedding to be compacted to a thickness of not less than 100mm.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Bedding shall be trimmed to appropriate levels, moistened as necessary, and be firmly compacted.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ITP Signed,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Formwork,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 703.12 AS3610,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Joints in formwork shall be constructed such that loss of mortar is prevented.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Prior to placing concrete in an earth excavation, formwork shall be erected so that fresh concrete is not placed directly against the sides of the excavation.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ITP Signed,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Pre Pour Check,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 703.09, Section 703.2, Section 610.17 (a,b,c)",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Bedding shall be moist but shall have no free water on the surface .,,,,,,,,,,,,,,,,,,,,,,
label,○ Concrete shall not be placed when the air temperature measured at the point of placement is > 35°C or < 5°C,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Pre-pour Inspection Record,,,,,,,,,,,,,,,,,,,,,,
label,Method - Verify,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ITP Signed,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Concrete placement,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 703.08, Section 703.23",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Temperature of concrete to be measured immediately prior to placing and shall not be less than 10°C or greater than 32°C.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Concrete is to be satisfactorily compacted so that finished surface are free from surface pitting larger than 5mm diameter, honey combing or faulty patches.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Fresh concrete shall not be placed against concrete which has taken its initial set, except at properly formed construction joints.",,,,,,,,,,,,,,,,,,,,,,
label,○ Machine Extrusion: Concrete is to be fed to extrusion machine at a uniform rate.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Concrete Pour Records,,,,,,,,,,,,,,,,,,,,,,
label,Method - Site inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ITP Signed,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Transitions,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 703.24,,,,,,,,,,,,,,,,,,,,,,
