type,name,values,prefix,postfix,usage count,user addable,template name
checkpoint,"All prerequisite checks are completed, Installation of upstream and downstream switchboard/equipment is completed",,,,,,
text,Circuit Number,,,,,,
checkpoint,Installation Checks,,,,,,
text,Continuity Test (Resistance - Ohm),,,,,,
text,"Target (Resistance - Ohm), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
text,Insulation Resistance (P-N),,,,,,
text,Insulation Resistance (P-E),,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-0012[01] Lighting Control,,,,,,
section,Details,,,,,,
checkpoint,"All prerequisite checks are completed, Installation of upstream and downstream switchboard/equipment is completed",,,,,,
text,Circuit Number,,,,,,
checkpoint,Correct Location,,,,,,
checkpoint,Construction and Finish,,,,,,
checkpoint,Level and Alignment,,,,,,
checkpoint,Access Provisions,,,,,,
checkpoint,Earth Connection,,,,,,
checkpoint,Labelling,,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-L2-EMLIGHTING,,,,,,
section,Details,,,,,,
checkpoint,"All prerequisite checks are completed, Installation of upstream and downstream switchboard/equipment is completed",,,,,,
text,Circuit Number,,,,,,
checkpoint,Correct Location,,,,,,
checkpoint,Construction and Finish,,,,,,
checkpoint,Level and Alignment,,,,,,
checkpoint,Access Provisions,,,,,,
checkpoint,Earth Connection,,,,,,
checkpoint,Labelling,,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,Power Outlets CxL3,,,,,,
section,Details,,,,,,
checkpoint,CxL2] Power Outlets completed,,,,,,
text,Circuit Number,,,,,,
checkpoint,Polarity (No Transposition),,,,,,
checkpoint,Polarity (Switch in Active),,,,,,
text,Voltage Check (R-W),,,,,,
text,Voltage Check (R-B),,,,,,
text,Voltage Check (W-B),,,,,,
text,Voltage Check (R-N),,,,,,
text,Voltage Check (W-N),,,,,,
text,Voltage Check (B-N),,,,,,
text,Voltage Check (R-E),,,,,,
text,Voltage Check (W-E),,,,,,
text,Voltage Check (B-E),,,,,,
text,Earth Fault Loop Impedance Test (Impedance - Ohm),,,,,,
text,Target (Impedance - Ohm) as per AS/NZS 3017,,,,,,
text,RCD Tripping Test (Trip current),,,,,,
text,RCD Tripping Test (Tripping time) as per AS/NZS 3017,,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,Power Outlets CxL2,,,,,,
section,Details,,,,,,
checkpoint,"All prerequisite checks are completed, Installation of upstream and downstream switchboard/equipment is completed",,,,,,
text,Circuit Number,,,,,,
checkpoint,Installation Checks,,,,,,
text,Continuity Test (Resistance - Ohm),,,,,,
text,"Target (Resistance - Ohm), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
text,Insulation Resistance (R-W),,,,,,
text,Insulation Resistance (R-B),,,,,,
text,Insulation Resistance (W-B),,,,,,
text,Insulation Resistance (R-N),,,,,,
text,Insulation Resistance (W-N),,,,,,
text,Insulation Resistance (B-N),,,,,,
text,Insulation Resistance (R-E),,,,,,
text,Insulation Resistance (W-E),,,,,,
text,Insulation Resistance (B-E),,,,,,
text,Insulation Resistance (N-E),,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,EL-0021-P-R[B] Extra Low Voltage Cables,,,,,,
section,Details,,,,,,
checkpoint,All prerequisite checks are completed,,,,,,
text,From,,,,,,
text,To,,,,,,
checkpoint,No Insulation Damage,,,,,,
checkpoint,Correct Type of Termination,,,,,,
checkpoint,Correct Cable Size,,,,,,
checkpoint,Polarity Check,,,,,,
checkpoint,Continuity Test,,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,Pictures,,,,,,
section,Details,,,,,,
checkpoint,Attach any revelant pictures,,,,,,
