Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
select,b881b70d-f5c9-5f25-92cf-d694b8f2cfa6,,dropdown,(E) Control Measures,"1 - Eliminate, 2 - Isolate, 3 - Substitute, 4 - Personal Protective Equipment",,,,,,
text,949b30d7-0d2d-5bb8-8865-ea2b89e21475,,textbox,(F) List the Control Measures and how they will be implemented.,,,,,,,
label,dbf25bd8-e73a-5c89-b475-2bb3a4931dc4,,note,Residual Level of Risk,,,,,,,
select,2455fb08-93af-5a79-9817-9cd6ac2ddc48,,dropdown,(D) Initial Level of Risk,"1 - Rare, 2 - Unlikely, 3 - Possible, 4 - Likely",,,,,,
text,35801113-f799-5692-b3d9-828c19f357f7,,textbox,(H) Persons Responsible,,,,,,,
label,4e24a4df-94fb-57fc-89ad-b1a86c55e7f3,,note,Training Requirements,,,,,,,
text,981ace0d-abe3-5506-9f55-a43f36c55952,,textbox,Training Required to Complete the Job,,,,,,,
text,7ed0d9d7-5f81-57b6-bca2-3f8140728edf,,textbox,Qualifications and Experience required to complete the Job,,,,,,,
text,d512043d-beed-5b24-b74d-52532b87751f,,textbox,"Personnel, Duties and Responsibilities",,,,,,,
checkpoint-group,,,section,Workers Sign-off,,,,,,,
checkpoint-status,,,checkpoint,Workers Full Name,,,,,,,
checkpoint-status,,,checkpoint,Workers Signatures,,,,,,,
checkpoint-group,,,section,Signoff,,,,,,,
checkpoint-status,,,checkpoint,Required people sent signoff request,,,,,,,
holdpoint,,,signoff,Signoff,,,,,,,
