Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
b2d781c2-4746-5ad7-8ab6-64ae805f0c9e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block B,Lot 20,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
c84eb620-81e6-56ee-ae91-367e1334a1d4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block B,Lot 21,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
397a5b78-7d1f-59d9-b9d8-5e48b8aa68d3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block B,Lot 22,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
729733f3-c502-587f-a190-8d6cc1432086,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block B,Lot 23,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
25cff2a7-ead9-5f99-a1d4-600ecd683ee1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block B,Lot 24,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
2a379b98-b22d-50c6-a793-6ae9b0774325,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 25,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
99f4d1eb-ae3f-58e5-91e3-8b30d7a3322a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 26,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
aed01f08-c8c8-54d7-a241-8e06ddfff6c2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 27,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
c4b0b869-deb6-5241-b79d-e13630d44687,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 28,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
301bce68-32eb-5f33-adc6-f526b3ef3f8d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 29,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
bfeb8e0c-2be7-5abd-9c26-7b334f8cbc5a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 30,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
442ecd7b-052d-5107-846e-270902d07e7e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 31,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
f660661f-f1c7-570f-9b50-2f1c23d438b1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 32,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
24cf2438-f041-590a-becb-9f11023c3f8f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 33,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
9ae928f0-0aca-588e-885c-62e9c5f7fd05,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 34,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
5b240eee-0fa1-5548-9620-e2ae37546d98,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block C,Lot 35,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
e50e71ec-ca8c-54d7-a1f3-22fc4cb8e80d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block D,Lot 36,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
91d59892-9372-558d-b19e-a585354c1b16,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block D,Lot 37,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
e8f9d440-f9e6-5c35-831d-505298d1292c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block D,Lot 38,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
7e170184-446d-5211-9a12-d9e16698e5e6,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block D,Lot 39,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
04fd5d2e-10c3-55b5-9f8a-c1d448a4c68c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block D,Lot 40,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
4c364fdb-5959-50cd-9ca9-bad86864bb5f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block D,Lot 41,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
8f357b48-f821-5658-907f-eb17cd80f578,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block D,Lot 42,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
fc2e24b7-173e-56d9-ab57-9db9b02687a5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 43,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
f853e05d-98b1-54d4-bebb-8c36df8f7480,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 44,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
af8f7ef6-cc79-5742-a4de-771553b71f95,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 45,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
0410fae6-1976-5758-a7ab-a7ee125c55bb,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 46,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
8b6f81a7-bd3f-59b9-bbdf-5e274eaf7ccc,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 47,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
1f291550-e80d-50ad-ab11-1002d2b9c3f5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 48,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
64a003c2-f65d-5206-874e-02128717cea1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 49,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
4bf88c3a-9800-52bf-a6e1-fd129787c351,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 50,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
a3e40465-e22b-5002-8211-d5b9fd0a3354,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 51,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
4b9843ae-11af-5cad-98e0-660ed9f778ed,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 52,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
9f4004d5-eb48-5950-8eea-407477f9dd3a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 53,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
0d703bef-abf3-5925-ae98-d383b352e863,,not-started,,checkpoint,TRUE,TRUE,Site QA,Block E,Lot 54,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
