"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"",,"checkpoint","Trade Contractor Worksafe NZ Notification - Completed & Attached (if applicable)",,,,
"","37eb00ad-3fe8-4fbf-91a7-8f80cabd3ba2","note","If not required select N/A",,,,
"",,"checkpoint","Trade Contractor Environmental Policy - Completed & Attached (if applicable)",,,,
"","1b4b5b5e-bc9a-48de-bf72-b069b9ab5092","note","If not required select N/A",,,,
"",,"checkpoint","Any Additional Prestart H&S Documentation uploaded",,,,
"","5506d5cf-c484-4998-9f4f-03fb857274a4","note","""Pass"" once uploaded or select ""N/A"" if there are no additional requirements to those listed above",,,,
"",,"checkpoint","All Health & Safety Pre-Commencement Checks Completed",,,,
"","a4d1c141-d20b-41d9-ab07-cc9f3b64dbec","note","Do not select ""Pass"" HERE until all above requirements have been marked as ""PASS"" or you have selected ""N/A""",,,,
"","1def316e-f51c-422e-a2f6-2e1dec90b1b1","tickbox","Report with all Health & Safety Pre-Commencement checks sent to Main Contractor",,,,
"","28f3c2df-0d9a-4aa1-acf2-bb2688854343","note","Click the three dots in the top right of the Conqa app to send this completed documentation to the respective Main Contractor",,,,
"",,"signoff","Request Review",,,,
"",,"section","Quality Pre-Commencement Checks",,,,
"",,"checkpoint","Trade Contractor Quality Management Plan Completed, Agreed & Attached",,,,
"",,"checkpoint","Trade Contractor Inspection & Test Plan Completed, Agreed & Attached",,,,
"",,"checkpoint","Trade Contractor Lisences/Tickets attached and current",,,,
"","adfd83d4-adb6-4f03-be54-d7c94ce3fb15","note","If required (plumbing, waterproofing, electrical etc), if not select NA",,,,
"",,"checkpoint","Trade Insurances attached and current",,,,
"","0775ce78-b956-4910-b30d-c1fa4f0f4a6e","note","If required, if not select NA",,,,
"",,"checkpoint","Relevant Breakdown & Checklists Setup on Conqa & Reviewed by Main Contractor",,,,
"","ed41be9f-6a34-4c45-91c7-04c115b8cb8b","tickbox","Conqa EXCEL breakdown & checklists attached",,,,
"","46db26b7-ddea-441c-9db3-7831d8372195","button","Does your breakdown & checklists meet the Main Contractor requirements & have they been reviewed","YES, NO, N/A",,,
"",,"checkpoint","Conqa Setup & Trade Contractor Project Team Trained & Given Access",,,,
"","76134d43-2765-49bf-9513-00e5c0bea770","note","Conqa Support Contact Details - support@conqa.nz, 09 886 4647 or use the live chat in app",,,,
"",,"checkpoint","Review Access Granted to Main Contractor & Any Relevant Third Parties",,,,
"","f4d62f93-8628-4e5c-92ac-c5e3b4d453d5","note","Contact the Conqa Support team to assist in providing access to relevant parties",,,,
"",,"checkpoint","Matrix/Insights Setup (if required)",,,,
"","e295ab29-d9b2-4cdd-bd08-7ed873bda5af","note","login to account.con.qa & click on ""insights"" to see a summary of your work - if incomplete please contact the Conqa support team to assist",,,,
"",,"checkpoint","Any Additional Prestart Quality Documentation uploaded",,,,
"","91e366c2-ece1-4ae8-9a66-a928cb1b35e8","note","""Pass"" once uploaded or select ""N/A"" if there are no additional requirements to those listed above",,,,
"",,"checkpoint","All Quality Pre-Commencement Checks Completed",,,,
"","5ea7ad90-9249-4f46-805a-61d187e4bdc1","note","Do not select ""Pass"" HERE until all above requirements have been marked as ""PASS"" or you have selected ""N/A""",,,,
"","d3b5fb1b-ee1f-4fa5-ba9d-bd6236dd3d6e","tickbox","Report with all Quality Pre-Commencement checks sent to Main Contractor",,,,
"","039f05d4-d02a-4e98-9b7e-323307bb2783","note","Click the three dots in the top right of the Conqa app to send this completed documentation to the respective Main Contractor",,,,
"",,"signoff","Request Review",,,,

"",,"checklist","","","",1,"f6f86c92d6eac48cdb8eca9bc42e01e4b638f00e61ee8b74424801f533654322"
"",,"section","H&S - Upload -05/10/20",,,,
"",,"checkpoint","H&S Paperwork filled out & attached",,,,
"","ed994d10-d5b2-4784-8ce7-1eda50c5e211","note","Select ""PASS"" once the paperwork is completed and uploaded here",,,,
"",,"signoff","Request Review",,,,
"",,"section","H&S - Upload -6-10",,,,
"",,"checkpoint","H&S Paperwork filled out & attached",,,,
"","ed994d10-d5b2-4784-8ce7-1eda50c5e211","note","Select ""PASS"" once the paperwork is completed and uploaded here",,,,
"",,"signoff","Request Review",,,,
"",,"section","H&S -7-10",,,,
"",,"checkpoint","H&S Paperwork filled out & attached",,,,
"","ed994d10-d5b2-4784-8ce7-1eda50c5e211","note","Select ""PASS"" once the paperwork is completed and uploaded here",,,,
"",,"signoff","Request Review",,,,
"",,"section","H&S - Upload -8-10",,,,
"",,"checkpoint","H&S Paperwork filled out & attached",,,,
"","ed994d10-d5b2-4784-8ce7-1eda50c5e211","note","Select ""PASS"" once the paperwork is completed and uploaded here",,,,
"",,"signoff","Request Review",,,,

"",,"checklist-flat","","itp","",5,"bb0becb59064ee79c5917ae7f32fef585977b55c6cf60d6cf39a7cbedbe1b24d"
"",,"checkpoint","Latest drawings available, checked and referenced",,,,
"",,"checkpoint","Fines placed to specification and area clear for polythene",,,,
"",,"checkpoint","Polythene placed correctly",,,,
"",,"checkpoint","Formwork - location, height, falls and dimensions checked and accurate",,,,
"","225bc3ec-99fa-489c-a9c9-fe19f8037a90","tickbox","Sufficiently braced",,,,
"",,"checkpoint","Pods installed to specification",,,,
"","921b4e5b-2c77-49f4-b588-6c397d6ddc19","note","FINAL - Pass when work(s) are completed, area clean & tidy (any issues please comment below)",,,,
"",,"signoff","Raise remedial / Request Signoff",,,,

"",,"checklist-flat","","","",6,"9808c1569b3794e197f5856921f5a51dc5d7842b7b7b10ab3225c3efeef6e483"
"",,"checkpoint","Construction Joint (location, Roughened and clean)",,,,
"",,"checkpoint","Size and type correct to specification",,,,
"",,"checkpoint","Reinforcing spacing and location correct",,,,
"",,"checkpoint","Specified covers checked/correct",,,,
"",,"checkpoint","Splice laps checked/correct",,,,
"",,"checkpoint","Area cleaned and all debris removed",,,,
"",,"checkpoint","Reinforcing installed correctly to specification and ready for concrete to be placed",,,,
"","226ca26f-d0fa-4e9f-b913-4d77e31f24e2","note","FINAL - Pass when work(s) are completed, area clean & tidy (any issues please comment below)",,,,
"","0ac10adf-c331-473f-9d85-02ae4421ded1","button","Consideration for welding certificates (sited / attached in appropriate compliance folder)","YES (viewed), N/A",,,
"","29909947-70de-4b02-b0f5-0876ede24b6e","button","Mill certificate reviewed, attached and approved","YES (viewed), N/A",,,
"",,"signoff","Raise Remedial / Request Signoff",,,,

"",,"checklist","","","",7,"bcc93d95194e9969ef398f064a10c7f5078ab80848aa30439d78dc91d05bf817"
"",,"section","Pour Details",,,,
"",,"checkpoint","Pour Details Recorded",,,,
"","a564ea6b-d76f-4843-afe7-ace13123c341","textbox","Area to be poured",,,,
"","b8caddcf-5e10-4261-b6fa-e9659581d8c5","textbox","Date of pour",,,,
"","fa9c8ade-4a29-48db-a406-04f1d1984865","tickbox","Latest drawings available, checked and referenced",,,,
"","00846e0e-1d5f-4077-b845-1e34b7a9d58c","tickbox","Marked up drawing of area to be poured completed & attached",,,,
"",,"section","Pre-Pour Completion (Approval to pour)",,,,
"",,"checkpoint","Any waterproofing elements have been correctly installed and checked",,,,
"",,"checkpoint","Any relevant service requirements completed (locations checked and accurate, sufficiently fixed in place/braced)",,,,
"",,"checkpoint","Engineer inspection completed & any remedial item(s) closed out",,,,
"",,"signoff","Raise Remedial / Request Signoff",,,,
"",,"checkpoint","Council inspection completed (if required) & any remedial item(s) closed out",,,,
"",,"signoff","Raise Remedial / Request Signoff",,,,
"",,"checkpoint","Any additional inspections completed and attached",,,,
"",,"signoff","Raise Remedial / Request Signoff",,,,
"",,"checkpoint","Main contractor inspection completed - Approval given to pour concrete",,,,
"","e3a14540-b445-4765-9a7b-c152ff3358aa","textbox","Who from Ryman has reviewed / approved this pre-pour",,,,
"",,"signoff","Raise Remedial / Request Signoff",,,,
"",,"section","Concrete Supplier Specifics & Test Results",,,,
"",,"checkpoint","Concrete Supplier Details",,,,
"","155356b9-45e5-4a75-a977-eea792f93e3d","textbox","Supplier Name",,,,
"","8e025034-e2d7-4d54-9f3d-fd90992b3d12","textbox","Specified concrete strength",,,,
"","5ef6de13-b7ed-4665-8e1e-841370cf65db","textbox","Concrete strength ordered",,,,
"","6c07b36b-f74d-4d50-b4ba-12c000db4a03","textbox","Concrete quantity ordered",,,,
"","09141e38-4a21-40d0-88d1-11308a0e9b98","button","Test blocks booked","Yes, No, N/A",,,
"",,"checkpoint","Concrete checked on arrival & acceptable",,,,
"","f513de30-4389-4f14-86ab-847db0f2385a","tickbox","Correct specifications & strength",,,,
"",,"checkpoint","All concrete dockets photographed & attached here",,,,
"","1a73ce6f-9a71-40df-8244-ec0b819aacde","note","""PASS"" only once all concrete dockets relating to this pour have been attached here",,,,
"",,"checkpoint","Concrete Strength Test Results Records",,,,
"","a2920c5a-bd07-42fa-9344-09ccc99e3ebd","note","""PASS"" only once all test results required for this pour have been attached here & a satisfactory strength has been achieved",,,,
"","01aadcbb-113b-448b-b1af-04bbdf8188fe","button","7 day test results recorded","Yes, No, N/A",,,
"","6f5532c1-9218-4221-ac0d-ebaf06449021","textbox","7 day test - strength achieved",,,,
"","9506f9c5-a026-4427-b159-5b0fc1046477","button","28 day test results recorded","Yes, No, N/A",,,
"","6f63e2a0-67b4-4f15-b855-6a16187ddae0","textbox","28 day test - strength achieved",,,,
"",,"section","Concrete Distribution",,,,
"",,"checkpoint","Concrete Distribution Details",,,,
"","def54a22-34b0-4720-91ed-02e6cc54fd54","textbox","Who is distributing/pumping the concrete",,,,
"","e1315879-1b1e-4b02-80e9-6519cf14da3f","textbox","How is the concrete distributed",,,,
"",,"checkpoint","General distribution photos, documents and observations attached",,,,
"",,"checkpoint","All concrete distributed correctly (area left clean and tidy)",,,,
"",,"section","Concrete Placement",,,,
"",,"checkpoint","Placement methodology confirmed and necessary plant and equipment on site",,,,
"","ee43c531-4ee4-4872-9eaf-3d843e32a72a","textbox","Who is placing the concrete",,,,
"",,"checkpoint","Heights and falls checked/confirmed before placement",,,,
"",,"checkpoint","Heights and falls checked/ confirmed after placement",,,,
"",,"checkpoint","Any curing compound applied correctly",,,,
"",,"checkpoint","Concrete placement completed - specified level of finish achieved",,,,
"","02642fce-6aea-49e7-8d88-56e32d61c49d","note","FINAL - Pass when work(s) are completed, area clean & tidy (any issues please comment below)",,,,
"",,"section","Post Pour Checks/Sign Off",,,,
"",,"checkpoint","Any remedial work completed",,,,
"","85e540bf-c891-4c6d-8c61-fe98a48e1202","note","Select ""N/A"" if there is no remedial work identified",,,,
"","e57fcf9b-a86d-46d1-a1de-b3e6b8bc4735","note","Select ""FAIL"" if there is remedial work identified and ""PASS"" once it has been resolved",,,,
"",,"signoff","Raise remedial / Request Signoff",,,,
"",,"checkpoint","Concrete Pour completed - All final checks and documentation completed and attached",,,,
"","51950bfb-3eb0-429d-b5ec-9bf1fdfd7173","note","FINAL - Pass when work(s) are completed, area clean & tidy (any issues please comment below)",,,,
"",,"signoff","Raise remedial / Request Signoff",,,,

"",,"checklist-flat","","","",2,"57743787cfe6f4190675d549d9b5166d51c0e9089a046551469b154439fc1b22"
"",,"checkpoint","Latest drawings available, checked and referenced",,,,
"",,"checkpoint","Fines placed to specification and area clear for polythene",,,,
"",,"checkpoint","polythene placed correctly",,,,
"",,"checkpoint","Formwork - location, height, falls and dimensions checked and accurate",,,,
"","e7b2eccd-d372-426d-8eb4-02dfb4d88dd8","tickbox","Sufficiently braced",,,,
"",,"checkpoint","Pods installed to specification",,,,
"",,"checkpoint","Service penetrations formed correctly and locations checked/correct",,,,
"",,"checkpoint","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork etc)",,,,
"",,"checkpoint","Any control joints/ stop ends installed accurately and correctly braced",,,,
"","c2577f12-daee-48e5-a7d6-5c590dc282bb","note","FINAL - Pass when work(s) are completed, area clean & tidy (any issues please comment below)",,,,
"",,"signoff","Raise remedial / Request Signoff",,,,

"",,"checklist-flat","","","",1,"7749fe79fdb673fcf9ecc640c8bedb1babf653c8803d6d4662cabfb6f807baa8"
"",,"checkpoint","Construction Joint (location, Roughened and clean)",,,,
"",,"checkpoint","Size and type correct to specification",,,,
"",,"checkpoint","Reinforcing spacing and location correct",,,,
"",,"checkpoint","Specified covers checked/correct",,,,
"",,"checkpoint","Splice laps checked/correct",,,,
"",,"checkpoint","All couplers/flange nuts installed correctly (if Reid bar couplers have been used, has epconC8 epoxy been used as specified)",,,,
"",,"checkpoint","Any starter bars are installed correctly (location, size, length and spacing)",,,,
"",,"checkpoint","Any additional items installed/ completed (trimmer bars etc) and excess reinforcing removed",,,,
"",,"checkpoint","Area cleaned and all debris removed",,,,
"",,"checkpoint","Reinforcing installed correctly to specification and ready for concrete to be placed",,,,
"","846c0ae9-530a-4c6c-8765-53ba065a8c45","note","FINAL - Pass when work(s) are completed, area clean & tidy (any issues please comment below)",,,,
"","3dacd0ba-0d6d-4ac7-a39b-ffe156872edb","button","Consideration for welding certificates (sited / attached in appropriate compliance folder)","YES (viewed), N/A",,,
"","b1b14b40-768a-4288-a2d0-5d93919b2736","button","Mill certificate reviewed, attached and approved","YES (viewed), N/A",,,
"",,"signoff","Raise Remedial / Request Signoff",,,,

"",,"checklist-flat","","","",1,"3fe8e349b6043940bb448131a2e27780b60236f85ae954d7561adf1dbda0a21c"
"",,"checkpoint","All Compliance / Completion Documentation - Completed & Attached",,,,
"","5c35f22b-16ec-5fcc-a1ae-7f6077e0d73b","button","PS3 - Completed and Attached","Yes, N/A",,,
"","7f17627d-9cb5-5de0-aec2-abb48c215394","button","Any Additional Compliance Documentation - Completed and Attached","Yes, N/A",,,
"","9abb4b7b-d087-5f07-ba43-0c165fba508e","note","Do not select ""Pass"" HERE until all above requirements have been marked as ""Yes"" & attached or you have selected ""N/A""",,,,
"",,"signoff","Request Signoff",,,,

