"Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"4309b494-9321-536c-9669-b5bc5278607c","textbox","Site:",,,,,,
"2afe42e3-2bd3-57c9-b2b9-374ad261339b","textbox","Work completed:",,,,,,
"6dcd5e0d-0473-5824-8763-de1db794e25a","textbox","Issues:",,,,,,
"5599a652-8b14-57c2-b35e-1f30796f07f0","textbox","Weather:",,,,,,
"419ec26a-ceb3-50a3-9ab8-b04b2aeb95db","textbox","Labour:",,,,,,
"22314894-b51d-5b55-b048-3270208b4497","textbox","Plant & Equipment used:",,,,,,
"b64aca17-4380-4800-aa48-02e9df10ac6f","signoff","Signed/Approved:",,,,,,

"383733ac-ccca-4e1b-872f-eb515282d5d4/1","checklist","ITR-1-11 Cone and Thread Pressure Testing","","ITR-1-11 Cone and Thread Pressure Testing",,,0,"0016c9a4-b40b-48c4-9446-c20af041f9a4"
"783426e9-830a-4c5d-85a1-89418d5dd450","section","Details",,,,,,
"86bed9fd-1f1c-4f7c-b216-c102c11c1000","checkpoint-no-value","General Data",,,,,,
"26ed9314-05be-5224-a2ed-7ffd9748bdf7","textbox","Location:",,,,,,
"45ca46ac-3685-50a4-a3be-929915720fff","textbox","Duty:",,,,,,
"dc61c55d-fe43-51d2-a8d9-9ddcd4e55686","textbox","Reference Drawings:",,,,,,
"0b67a70d-4c13-5527-8e2f-704a33696f23","textbox","Hook-up drawing:",,,,,,
"31e3f41d-3b91-50f0-979e-257983d13639","textbox","Related instrument tag no:",,,,,,
"2d53d051-6cc5-59ec-b5bc-c44fc34ac87e","textbox","Tube diameter and wall thickness:",,,,,,
"05df7927-9ad8-4aa6-825c-4b18778bfb4b","checkpoint","Checklist items",,,,,,
"5ba3280d-fa25-54a5-a10b-a422fcc524d2","button","Tubing orientation as per hook up drawing.","Yes,N/A",,,,,
"bd3a1998-1c78-5322-b4ee-492e286c9972","button","Checked with a Torque Wrench and marked and tagged","Yes,N/A",,,,,
"da7604a5-6288-5869-ac19-8f7a899908b0","button","Ensure Area is barricaded off to restrict unauthorized entry to personnel","Yes,N/A",,,,,
"cad0d484-d09d-52d2-a2f0-79abf6a19523","button","Tube as per specification and hook up drawings.","Yes,N/A",,,,,
"d89f729d-8d47-56c4-ac33-48a42998fc8c","textbox","Max design pressure:",,,,,,
"ccaf56da-4383-517f-b4a4-f02ead75fb3f","textbox","Test medium used:",,,,,,
"ac82e4ea-45be-5762-bbac-d76f112b6f3f","textbox","Record Testing pressure:",,,,,,
"c5e46d17-d104-5bad-802e-4ec4bd4e88b9","textbox","Test pressure duration:",,,,"Minutes",,
"20ad0a5d-a66e-5185-9819-dbc86e899926","textbox","Test leak rate:",,,,"Litres/minute",,
"b435685a-5bb9-58d2-89e1-9a32b2695545","button","Chart recorder used and attached (where applicable).","Yes,N/A",,,,,
"a412850f-6662-559a-b6ec-b58c81d4c66b","button","Confirm all Tubing lines have been pigged / cleaned.","Yes,N/A",,,,,
"05b248f3-cdfd-5723-82da-5489e151ef83","button","Check all plugs are replaced (if removed), vents are closed, and isolation valves are in correct positions.","Yes,N/A",,,,,
"cde3e134-33dc-52d6-94a2-1a4dfd76ed6d","button","Ensure equipment is left clean and in a safe state for handover to operations to the standard of ITP-I-08 Cone and Thread cleaning procedure","Yes,N/A",,,,,
"edbe0589-ff27-4543-9d69-8301ade11fdd","signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"33eeb655-8fc5-4587-8848-ab5f145d0d04/1","checklist","ITR-E-01 General Electrical Equipment","","ITR-E-01 General Electrical Equipment",,,0,"8143f5ab-7daf-4361-a784-b6b6f44f35be"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"d139f885-6b04-4b13-bf57-d43946c82785","checkpoint","General Electrical Equipment",,,,,,
"f24a6d46-064d-5007-89b6-08e5a6aa5b81","textbox","Type of Electrical Equipment:",,,,,,
"526a1dc9-2115-5588-901c-e088f357a407","textbox","Make, Model, Manufacturer, Serial No. (if applicable):",,,,,,
"a80bedce-6442-558f-8500-f31bff171804","button","Check equipment and nameplate details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"851d3207-0dfb-553b-8bd5-2f03ff90f6fd","button","No mechanical damage and paintwork in good condition.","Yes,N/A",,,,,
"00affb01-bea6-54e3-845e-a0095ff5c0a6","button","Installation is clean and tidy","Yes,N/A",,,,,
"dcd02f0c-34e6-51d0-97bb-5c8c4b93024d","button","Mounting arrangement correct","Yes,N/A",,,,,
"7e02d73a-f7df-5bc8-96b2-ea31007f7d98","button","All internal cabling and wiring correctly installed and labelled.","Yes,N/A",,,,,
"4bcd63bd-b13b-5193-ad6b-82b095c805e8","button","External cabling is correctly installed and labelled.","Yes,N/A",,,,,
"ddec469b-3dcb-59c9-a0b6-27fe97260a6f","button","Check that Equipment is correctly earthed.","Yes,N/A",,,,,
"4125063c-912b-52fd-9dea-349915d1fdc7","button","Check gland, plate, frame & door earth continuity","Yes,N/A",,,,,
"8615a7f4-0844-5b7a-823a-03af29f1e0f1","button","All spare entries blanked off with correct plugs.","Yes,N/A",,,,,
"e8d1c308-0754-5074-937b-ac6399de82f4","button","Check item is suitably rated for area (E.g. IP rating, Ex rating)","Yes,N/A",,,,,
"ab993f4d-92d7-5c37-b373-a94bcbce4bec","button","Conforms to Specifications and Drawings.","Yes,N/A",,,,,
"2f16a4a4-09bc-523e-bf3f-54b4cf5f8161","button","As-builts complete.","Yes,N/A",,,,,
"62ecc20d-eb0b-43c8-8df6-3b4431f83c74","checkpoint","Electrical Checks",,,,,,
"eb13e9e1-28e4-5083-bed2-08682b9fe200","textbox","Record test results: Insulation Resistance, Continuity, Bonding, Other.",,,,"MegaOhms",,
"9e017e75-cd6e-4daf-b69c-9ab86497457f","signoff","Installed by:",,,,,,

"aeb1ddec-1cb0-4e74-b7c0-9fb51c6f463d/1","checklist","ITR-E-01 General Electrical Equipment","","ITR-E-01 General Electrical Equipment",,,0,"13c05733-2f8f-4d38-857c-3496c9a553a8"
"5beb537a-cb44-458b-a2ae-44bd43462dea","section","Details",,,,,,
"6e33d7b3-1c18-4d01-9ccd-bf8d5d7b9467","checkpoint","General Electrical Equipment",,,,,,
"6e369cd9-3fe1-5700-b2fe-1cb8ee111e44","textbox","Type of Electrical Equipment:",,,,,,
"486f18de-d885-5f00-b401-2dab50f5d413","textbox","Make, Model, Manufacturer, Serial No. (if applicable):",,,,,,
"b55c2301-0d63-56ea-b433-c0ef2e559bd9","button","Check equipment and nameplate details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"2553626d-91f8-53d8-a71a-1ca9ed76f53d","button","No mechanical damage and paintwork in good condition.","Yes,N/A",,,,,
"025855cf-910c-5bb9-a63d-d72c76b19534","button","Installation is clean and tidy","Yes,N/A",,,,,
"5659fde7-5d45-59df-b1ee-a2427ebf6ca7","button","Mounting arrangement correct","Yes,N/A",,,,,
"91d98ea4-4ff9-522a-a2ab-e3caaa292d70","button","All internal cabling and wiring correctly installed and labelled.","Yes,N/A",,,,,
"a724a38c-5980-58b9-95d0-6890a76036a6","button","External cabling is correctly installed and labelled.","Yes,N/A",,,,,
"7c70df9e-e9f2-5b49-8f45-8922ba4d8aed","button","Check that Equipment is correctly earthed.","Yes,N/A",,,,,
"55b2848d-f994-5fd7-b7c4-0d4c7a84a718","button","Check gland, plate, frame & door earth continuity","Yes,N/A",,,,,
"73a1b9a3-0444-5cb8-9ddb-ec83da6cf0a7","button","All spare entries blanked off with correct plugs.","Yes,N/A",,,,,
"e84e20ba-aacc-5c22-8727-2c8cc683d42b","button","Check item is suitably rated for area (E.g. IP rating, Ex rating)","Yes,N/A",,,,,
"c5b9f6fd-1523-5150-957d-a4adf6ba5140","button","Conforms to Specifications and Drawings.","Yes,N/A",,,,,
"0b780404-40fe-51cb-92f8-b5be7a7001dc","button","As-builts complete.","Yes,N/A",,,,,
"c66ea14b-54bd-45a8-a5f8-c128883fc170","checkpoint","Electrical Checks",,,,,,
"90c27b80-83ad-540f-9e5e-085f3ab86d55","textbox","Record test results: Insulation Resistance, Continuity, Bonding, Other.",,,,"MegaOhms",,
"5cd65391-3e83-4c68-8d2a-a1ffd7675941","signoff","Installed by:",,,,,,

"dce2442e-473b-45e1-b4f4-f1db22abc700/1","checklist","ITR-E-02A Conduit/Ducting Below Ground","","ITR-E-02A Conduit/Ducting Below Ground",,,0,"31303eea-7298-4b79-8e97-2061f8859659"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"baa5c3a5-81ba-47c9-8796-77769f0b1520","checkpoint","Conduit/Ducting Installation Below Ground",,,,,,
"a3f53098-de4a-5654-ad6d-b5cd12693d12","button","Check equipment details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"c33f3bf6-cd6f-5bd7-a4a4-9f5378af6039","button","Check conduit cable enclosure installation is as-per design, layout drawings and specifications.","Yes,N/A",,,,,
"93b967f6-04f1-5e41-8870-d010f912e4f6","button","Check conduit has been installed to the correct depth, ""cable below"" tape or Magslab installed.","Yes,N/A",,,,,
"097b091d-a31d-512e-b3a9-581c562bc8d9","button","Confirm that there are no obstructions, and that the installation will be accessible for maintenance.","Yes,N/A",,,,,
"8e8d50ff-7db6-5a9d-bd03-4576cebad1e5","button","Check all fixings are tight and secure.","Yes,N/A",,,,,
"fb2ff21c-612b-55e6-b6c6-c0b7697b63b2","button","Check bends do not exceed the maximum cable bend radius.","Yes,N/A",,,,,
"21a8957a-0281-594e-a72b-985b277e7c70","button","As-builts complete.","Yes,N/A",,,,,
"9fd3e0da-f083-46d4-a37e-b9d8c3ae83e9","signoff","Installed by:",,,,,,

"e23f008d-1ba8-4007-b42a-11fb6bb1e29a/1","checklist","ITR-E-02A Conduit/Ducting Below Ground","","ITR-E-02A Conduit/Ducting Below Ground",,,0,"d2c16f05-667f-460a-9ff4-53e0f3224ed8"
"332e640e-3ca7-4acb-ab59-75fc84db7815","section","Details",,,,,,
"4bda4bfb-6a9a-43e0-a76d-712bc05e11a1","checkpoint","Conduit/Ducting Installation Below Ground",,,,,,
"15f592fe-d046-5a92-be48-9e4d9e312dca","button","Check equipment details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"86fac590-8f9e-50df-b11e-4b0ad161dbcc","button","Check conduit cable enclosure installation is as-per design, layout drawings and specifications.","Yes,N/A",,,,,
"928c22e0-9833-59ba-a133-89c88565afaf","button","Check conduit has been installed to the correct depth, ""cable below"" tape or Magslab installed.","Yes,N/A",,,,,
"fc2c312b-2de7-586e-802f-cc82d85afb27","button","Confirm that there are no obstructions, and that the installation will be accessible for maintenance.","Yes,N/A",,,,,
"13a43d00-d95a-5dc4-bcb2-ece2136a14d5","button","Check all fixings are tight and secure.","Yes,N/A",,,,,
"9822cde5-6e04-5362-b36e-5bdfb742a667","button","Check bends do not exceed the maximum cable bend radius.","Yes,N/A",,,,,
"b78941cc-ab9b-58db-8e5e-7f67d16eec17","button","As-builts complete.","Yes,N/A",,,,,
"3cf92790-25cd-4e93-b562-5eb6067c47d8","signoff","Installed by:",,,,,,

"c5367bd5-57ee-430c-bc37-3b44c8c48918/1","checklist","ITR-E-02B Cable Supports Above Ground","","ITR-E-02B Cable Supports Above Ground",,,0,"59ea2db1-f775-4419-97b2-e37e62b5b284"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"51b0cdf7-e7f7-4e01-a1e2-97de133014d8","checkpoint","Cable Supports Above Ground",,,,,,
"0ff06d0f-3927-5dec-bd26-a04d85b9fc86","button","Verify cable support has been installed as per relevant drawings, and is correct size and type.","Yes,N/A",,,,,
"7d16f92d-00ba-5dd2-bd5e-43023b4d6fe2","button","Check all machined parts cut or drilled have no rough edges, have been de-burred & protected by cold galvanising to restore the previous protection.","Yes,N/A",,,,,
"305f9fff-80a4-535c-9f43-ca015b0e3f58","button","All covers fitted if applicable.","Yes,N/A",,,,,
"2a9a9324-f2b0-5a64-9670-d9609bc59747","button","Check cable support structures are adequately fixed and present no hazard to personnel.","Yes,N/A",,,,,
"9d0fe764-f105-51b9-93d5-5990a515f1b9","button","Welded support brackets have been wire-brushed and painted to completion.","Yes,N/A",,,,,
"eb247cf2-5b63-53da-9806-24f61d632b70","button","Splice plates, barriers, earthing system secure.","Yes,N/A",,,,,
"5398c8e4-0817-50d5-b80b-fa09616c94e3","button","Trays / ladders, supports, brackets not interfering with other disciplines.","Yes,N/A",,,,,
"1ac061ad-b2d0-5d21-8d51-306c38ca001a","button","Check bends do not exceed the maximum cable bending radius.","Yes,N/A",,,,,
"bec04255-7273-546e-9b5f-11f086c19b81","button","Cables have adequate mechanical protection as and where required.","Yes,N/A",,,,,
"96ee41e1-e167-5c58-8cd5-5a29b8555258","button","Inspect for system rigidity, and check levels to correct plane.","Yes,N/A",,,,,
"ed83f13f-1928-58e2-8b76-3d21c77bdd2b","button","Earth bonding straps have been fitted to any sections that are split, hinged or flexible.","Yes,N/A",,,,,
"63fc5170-920e-5151-8e27-50535016068b","button","Tray bonded to structure at correct locations.","Yes,N/A",,,,,
"bd2871b7-90a8-5bc1-b72f-4719488e3858","button","Earth bonding continuity tested – record result:","Yes,N/A",,,,,
"0f0f5eea-31fa-5827-8dd3-c5498217cd68","button","As-builts complete.","Yes,N/A",,,,,
"942aa3a9-43c6-4d97-a50b-7b0c47b3c202","signoff","Installed by:",,,,,,

"60ff2fda-dd2a-4d15-aecb-35f646b3b457/1","checklist","ITR-E-02B Cable Supports Above Ground","","ITR-E-02B Cable Supports Above Ground",,,0,"d67f27c8-86ba-4d8a-9344-91eba597c348"
"547f0ea0-593c-478d-a8ed-c02d8c839ed3","section","Details",,,,,,
"a1f4f9fc-f499-4a4b-be3b-3b3e625a53aa","checkpoint","Cable Supports Above Ground",,,,,,
"c1a4155e-bc21-593f-8031-38076f047778","button","Verify cable support has been installed as per relevant drawings, and is correct size and type.","Yes,N/A",,,,,
"4029474e-6f24-5601-a478-fe0985a65d9d","button","Check all machined parts cut or drilled have no rough edges, have been de-burred & protected by cold galvanising to restore the previous protection.","Yes,N/A",,,,,
"38dfc228-4ff8-5fe4-88ed-9633f9f4ad2b","button","All covers fitted if applicable.","Yes,N/A",,,,,
"86067a9a-d06b-5e76-b23c-572760a382bb","button","Check cable support structures are adequately fixed and present no hazard to personnel.","Yes,N/A",,,,,
"1ae57ddd-3c21-5269-a32d-f5d80607ea5f","button","Welded support brackets have been wire-brushed and painted to completion.","Yes,N/A",,,,,
"d290336a-28ad-563c-8227-ad7a481c0651","button","Splice plates, barriers, earthing system secure.","Yes,N/A",,,,,
"b0b706c7-d182-5cdf-bdb1-bea3eff51281","button","Trays / ladders, supports, brackets not interfering with other disciplines.","Yes,N/A",,,,,
"7f2e3611-7a85-56f8-a045-e039bd7f0c90","button","Check bends do not exceed the maximum cable bending radius.","Yes,N/A",,,,,
"591a0c3e-0f94-5f61-a38e-179cb403af94","button","Cables have adequate mechanical protection as and where required.","Yes,N/A",,,,,
"3b4f4fa0-efc5-5640-b1be-29998d26f896","button","Inspect for system rigidity, and check levels to correct plane.","Yes,N/A",,,,,
"169fa99a-cb4f-5a75-9401-ac0c0294639a","button","Earth bonding straps have been fitted to any sections that are split, hinged or flexible.","Yes,N/A",,,,,
"1320b7e3-b4c0-5305-98e1-abc7feb12483","button","Tray bonded to structure at correct locations.","Yes,N/A",,,,,
"b6d3588c-c71e-5f5e-8ed2-61f2070b9685","button","Earth bonding continuity tested – record result:","Yes,N/A",,,,,
"3da7ca90-d7b7-586d-a736-27a3b9a6fd83","button","As-builts complete.","Yes,N/A",,,,,
"785a84cd-e32a-42b4-87d0-7854e98dccbc","signoff","Installed by:",,,,,,

"80d3958b-a705-48a5-bfe9-bb7e7bcd591d/1","checklist","ITR-E-02C Cable Transits","","ITR-E-02C Cable Transits",,,0,"f5660104-129e-486d-a194-84e5c19400ba"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"12d31784-91c5-44ee-b2e8-b90e9064fc94","checkpoint","Cable Transits",,,,,,
"b6c22cde-585b-5fb9-9677-546686ea9a96","button","Transit frame installed as per drawings.","Yes,N/A",,,,,
"7f1d569b-d335-539a-a498-4c9133984e01","button","Transit frame identification marked correctly and visible.","Yes,N/A",,,,,
"bb40e444-f59b-5bd1-949c-ffe285a7ed27","button","Frame correctly packed with correct sized blocks and infills.","Yes,N/A",,,,,
"8a676f04-edc1-5b8b-be2a-2f6e671c9be3","button","Correct stay plates fitted (non-ferrous for single core power cables.)","Yes,N/A",,,,,
"604af95a-67d9-5d4d-a305-e05d4d50ca0f","button","Rated insulation installed to transit (where required.)","Yes,N/A",,,,,
"7a009815-5646-5afb-98b2-227cae9c1207","button","Cables entering and leaving transits adequately supported and protected.","Yes,N/A",,,,,
"fb9277f2-304f-5318-ad81-608e26af3d4a","button","Cables pass through frames without strain on blocks.","Yes,N/A",,,,,
"7f2a61b1-0609-57c9-b87b-f95b49e48223","button","All cables identified on both sides of transit and visible.","Yes,N/A",,,,,
"d03997d8-5f3f-5228-ad48-f392a02e749f","button","As-builts complete.","Yes,N/A",,,,,
"dbca1073-d4f6-4823-b1e8-920f19ac2a5a","signoff","Installed by:",,,,,,

"8980a173-cb0e-43bb-b6d0-ba782584c5cb/1","checklist","ITR-E-02C Cable Transits","","ITR-E-02C Cable Transits",,,0,"a044257e-f452-4595-a2e1-4329381b498f"
"02e01417-2ba1-4786-b120-d0f25021c7c2","section","Details",,,,,,
"edf4c1f6-f249-4a8d-9361-03e71f9d604c","checkpoint","Cable Transits",,,,,,
"08cd6e8e-70a6-5b3d-a005-4bbf5fcafd48","button","Transit frame installed as per drawings.","Yes,N/A",,,,,
"8f480af5-dfd4-5c1d-bdbd-ae0334b9a253","button","Transit frame identification marked correctly and visible.","Yes,N/A",,,,,
"4621a3a4-add1-5961-ac0f-709ecbb3438a","button","Frame correctly packed with correct sized blocks and infills.","Yes,N/A",,,,,
"07d35560-6fc9-507c-b532-a4d6b3b2aaf1","button","Correct stay plates fitted (non-ferrous for single core power cables.)","Yes,N/A",,,,,
"17c409dc-16e9-5a5e-b9a4-adaa542827f3","button","Rated insulation installed to transit (where required.)","Yes,N/A",,,,,
"3430b611-bad4-5db8-85a6-076a17293b08","button","Cables entering and leaving transits adequately supported and protected.","Yes,N/A",,,,,
"afb726af-a154-590a-a48d-5a4a902c18f3","button","Cables pass through frames without strain on blocks.","Yes,N/A",,,,,
"858f16aa-2ca7-5214-871d-717516f460f4","button","All cables identified on both sides of transit and visible.","Yes,N/A",,,,,
"5cd25d2e-6156-5fb3-bcbe-62af7a48b56b","button","As-builts complete.","Yes,N/A",,,,,
"415599e7-f850-49b9-9733-d41284b362d7","signoff","Installed by:",,,,,,

"bf33efd7-7fdc-4ee8-ad94-85572ce1fad2/1","checklist","ITR-E-03 Entec - Distribution Board Installation","","ITR-E-03 Entec - Distribution Board Installation",,,0,"f86170f8-7ea0-4f2e-a5cd-714d009b2106"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"caf98d32-47eb-406b-871b-f750aef6247b","checkpoint","Distribution Board Installation",,,,,,
"f015421c-60bb-5bab-a3e7-a2964aad1fab","button","Inspect for mechanical damage from freight and handling","Yes,N/A",,,,,
"487ac857-464e-5b51-86cd-3a44cd879f44","button","Check tag number is in accordance with Electrical Equipment List, Document No. and nameplate details correct.","Yes,N/A",,,,,
"f5c5967c-021d-5d79-9dde-2d1ff4712787","button","Check item is suitably rated for area (E.g. IP rating, Ex rating)","Yes,N/A",,,,,
"628017af-39cc-54f5-884b-6dfdaea8e1fa","button","Check type, size and number of breakers is correct as per drawings","Yes,N/A",,,,,
"bfb1e5bd-15b7-514d-b598-7becdff5382d","button","Ensure there is no visible damage to the equipment and all meters, LED indicators, switches and fittings are in good order.","Yes,N/A",,,,,
"bb796a9f-d2fe-5543-a811-b2dd12d64c4b","button","Confirm main isolator operates with associated switches and auxiliaries","Yes,N/A",,,,,
"6911bbff-0edd-5ff5-86a8-da3f65526ffc","button","Check equipment panel external and internal earthing connections are securely fitted and properly terminated on the cabinet protective earth bar.","Yes,N/A",,,,,
"00dee7bf-301b-571b-8405-702bfd85e681","button","Check DB, sub circuits, DB Legend and internal cables correctly labelled. As Built drawings complete","Yes,N/A",,,,,
"d703aedf-5175-5b86-bc9e-16d4fcda3a54","button","Check sealing of all cable penetration (where applicable).","Yes,N/A",,,,,
"496c9f9e-bc22-51c0-b8d9-5733598836fe","button","Active, Neutral and Earth bar properly identified and labelled","Yes,N/A",,,,,
"d422d809-4cdd-5a52-ae02-f5cf50125a62","button","Confirm panel is readily accessible for inspection and maintenance.","Yes,N/A",,,,,
"9c082b80-594f-4e90-94b2-76cf1706e8cc","checkpoint","Test Results",,,,,,
"a9602e32-074f-5d03-82fd-e2a68033cf02","textbox","Insulation Resistance (Eg. P-P, P-N, P-E, N-E)",,,,"MegaOhms",,
"8642df89-b8eb-5343-8059-efb9362fc8f9","textbox","Earth Continuity",,,,"Ohms",,
"e3e39187-6914-509f-a78a-69178b590797","textbox","Earth Bond",,,,"Ohms",,
"c72bd529-ccc2-5f86-b01f-bb1e63cebd38","textbox","Fault Loop Impedance, PSSC.",,,,,,
"b065b3c4-4820-5d69-b5b5-922b3ee1b034","textbox","RCD Test results (1/2x I, 1x I, 5x I)",,,,,,
"92c9acaa-6cda-5b6a-a3db-a702d16ae3b7","textbox","Voltage and Phase Rotation",,,,,,
"773bb8bf-b90e-5d26-8a45-a959c17269a8","button","As-builts complete.","Yes,N/A",,,,,
"7d8a6516-3026-4763-a997-c0609824d887","signoff","Installed by:",,,,,,

"8c0933cd-b45a-488f-8f61-f23526b18db9/1","checklist","ITR-E-03 Entec - Distribution Board Installation","","ITR-E-03 Entec - Distribution Board Installation",,,1,"9386af57-7fad-4600-9267-8c69796c5eb7"
"aec683c4-be1b-4f67-8298-3b582b1d62fe","section","Details",,,,,,
"70dc286c-62dc-42cc-a42a-09fcdc10c657","checkpoint","Distribution Board Installation",,,,,,
"72c45c18-41cc-55cb-9256-ec687ff1407f","button","Inspect for mechanical damage from freight and handling","Yes,N/A",,,,,
"bbbf8be4-2267-5e05-a44d-7264bdcb0300","button","Check tag number is in accordance with Electrical Equipment List, Document No. and nameplate details correct.","Yes,N/A",,,,,
"62153472-059c-5bcc-be51-d882056da94e","button","Check item is suitably rated for area (E.g. IP rating, Ex rating)","Yes,N/A",,,,,
"6582f8fe-f0c8-5f8d-8889-90cc71eac593","button","Check type, size and number of breakers is correct as per drawings","Yes,N/A",,,,,
"cb34a8d6-4352-59ee-8f4c-cdb1822ef1d0","button","Ensure there is no visible damage to the equipment and all meters, LED indicators, switches and fittings are in good order.","Yes,N/A",,,,,
"aeba8790-f709-5b82-a7ed-fccd6b82996b","button","Confirm main isolator operates with associated switches and auxiliaries","Yes,N/A",,,,,
"1172d0c1-2e36-511e-a30f-6cb88be55df6","button","Check equipment panel external and internal earthing connections are securely fitted and properly terminated on the cabinet protective earth bar.","Yes,N/A",,,,,
"e240639a-9947-5e99-8b62-80c29da8d9c6","button","Check DB, sub circuits, DB Legend and internal cables correctly labelled. As Built drawings complete","Yes,N/A",,,,,
"3ff5897e-0c73-51f5-9ae5-39ee6c6dbbbe","button","Check sealing of all cable penetration (where applicable).","Yes,N/A",,,,,
"d44c8a6d-08b8-5a74-b062-45600135d945","button","Active, Neutral and Earth bar properly identified and labelled","Yes,N/A",,,,,
"a7f6ec12-dcc9-5b92-9a84-1c9e557b6441","button","Confirm panel is readily accessible for inspection and maintenance.","Yes,N/A",,,,,
"370ab6ec-d68a-4193-aca9-14059c068534","checkpoint","Test Results",,,,,,
"12a03aa2-8b6c-5d56-8642-fd1951350c28","textbox","Insulation Resistance (Eg. P-P, P-N, P-E, N-E)",,,,"MegaOhms",,
"e2836d25-8519-5fe4-8167-c4e14fd343f1","textbox","Earth Continuity",,,,"Ohms",,
"ad0acbde-a3c9-5230-9d53-2529598f1efe","textbox","Earth Bond",,,,"Ohms",,
"c5a6c471-c0c9-5cd8-b3ff-b0520fd78de1","textbox","Fault Loop Impedance, PSSC.",,,,,,
"ff38a6f3-fc0f-5c92-b6e0-dcf153e34465","textbox","RCD Test results (1/2x I, 1x I, 5x I)",,,,,,
"e3fdc718-cd0d-512e-9edf-64c676dfd0dd","textbox","Voltage and Phase Rotation",,,,,,
"7b10df5e-d44e-508b-a219-7ad38b10f383","button","As-builts complete.","Yes,N/A",,,,,
"dcfadc37-7fb4-487c-a857-0859d3cadc16","signoff","Installed by:",,,,,,

"8e6b9c6f-617e-4d4b-8c90-5d48dff979ae/1","checklist","ITR-E-05 - Low Voltage Cable","","ITR-E-05 - Low Voltage Cable",,,0,"0e3649ae-f3e8-45ae-8af1-64d7f1590d41"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"2f5ad445-c40c-4244-b687-84b3e699bb14","checkpoint","Low Voltage Cable",,,,,,
"156bbd6c-8abf-51ca-8897-b7e7d186db1d","button","Verify cable type, size, colour code and tags are in accordance with the Cable Schedule.","Yes,N/A",,,,,
"bc027436-e8e4-50c5-828a-241d7e247b87","button","Check dressing / cleating, cable undamaged","Yes,N/A",,,,,
"96e157b5-49aa-5fc6-be49-ce3119b8271d","button","Check cable cores correctly identified and labelled.","Yes,N/A",,,,,
"e4710480-8414-5c50-ab42-d48d32ebf32a","button","Cable terminated with correct lugs and crimped with the correct die.","Yes,N/A",,,,,
"52aa32ef-252f-54ee-80d1-72cbddfde3aa","button","Check Armour / Screen correctly made off.","Yes,N/A",,,,,
