"Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"e5b516be-85a2-5c47-b47f-efa34c9ff8ee","dropdown","Select cable size","50mm to 16mm Earth Rod, 50mm to 50mm Tee, 50mm to 50mm Cross, 185mm to 185mm Tee, 185mm to 120mm Tee, 185mm to 120mm Cross, 185mm to 185mm Cross, 185mm to 50mm to 50mm Cross, 50mm to 70mm, 50mm to 50mm flex Tee Tee, 35mm to 120mm Tee, 120mm Tee",,,,,
,"checkpoint","Cadweld Visual test",,,,,,
"cf769ffa-19a3-53d5-b2b0-17f24f167bf3","note","Please attach photo",,,,,,
,"checkpoint","Cadweld Ductor test",,,,,,
"8f241dee-9f26-5c9b-8c5e-2be746e82030","textbox","Result :",,,,,,
"d7d48c05-1241-53e6-9f38-33af9b186328","note","Pass if <50 micro ohms",,,,,,
"90da1cf9-9cc7-5192-ba3c-dc725a36da23","note","Please attach photo",,,,,,

"17517af2-db4a-45b7-8883-f495d7b7f393/1","checklist","Certificate of compliance (COC)","","Certificate of compliance (COC)",,,0,"cfc3c06a-f98c-44e3-b7d0-645c7885e8ba"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"85c1dfac-a6c1-4c34-99e6-d95ecb814741","checkpoint","Please upload Certificate of Compliance here when complete (COC)",,,,,,

"/1","checklist","Earth Bonds","","Earth Bonds",,,20,"27cfad08-a172-4734-9363-d79c0e5a10ff"
,"section","Details",,,,,,
,"checkpoint-no-value","Cable size",,,,,,
"5353906f-86ba-5717-a98e-715519165487","textbox","Cable size",,,,,,
"794a6d97-ea20-5dc2-a815-26652d74e888","button","Check cable for damage.","Yes,N/A",,,,,
"49bf4b3d-1884-5dc7-9c1e-6b7e89065976","button","Cable terminated with correct lugs and crimped with the correct die.","Yes,N/A",,,,,
"ac1ad766-50be-5eaf-b863-e6858369d211","button","Glanding / Locknuts correctly installed.","Yes,N/A",,,,,
"2f3eff85-25ed-56ab-ad80-b8a3501d8ecf","textbox","Earth continuity Result",,,,"Ohm",,

"/2","checklist-flat","Earth Pegs","","Earth Pegs",,,8,"192c818e-10bb-416e-80dd-f8df6584925a"
,"checkpoint","Continuity test [Peg to Earth Bar]",,,,,,
"27546946-fd15-5ebc-b9e1-a3c2ade9e860","textbox","Result:",,,,,,
"70453c49-9beb-568d-ae5c-0bae81cc53c9","note","Pass if < 0.5 ohm",,,,,,
,"checkpoint","3 Wire Earth test",,,,,,
"8c1f08ed-994f-5329-b116-f2837397d159","textbox","Result:",,,,,,
"f2c9b208-609c-534e-ba61-aaf993a319c4","note","Pass if < 10 ohms",,,,,,

"d3d640a6-f0e5-4dbe-a426-bbdfbd9e88f1/1","checklist","Entec Daily Report","","Entec Daily Report",,,0,"127baa78-0e3e-4937-97c5-81d0d89ec8bd"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,,
"dfe33494-f1f3-416d-b200-985468c449e7","checkpoint","Daily Report",,,,,,
"aa373969-8b60-5d14-ae15-1d6c7fac2904","date","Date:",,,,,,
"4309b494-9321-536c-9669-b5bc5278607c","textbox","Site:",,,,,,
"2afe42e3-2bd3-57c9-b2b9-374ad261339b","textbox","Work completed:",,,,,,
"6dcd5e0d-0473-5824-8763-de1db794e25a","textbox","Issues:",,,,,,
"5599a652-8b14-57c2-b35e-1f30796f07f0","textbox","Weather:",,,,,,
"419ec26a-ceb3-50a3-9ab8-b04b2aeb95db","textbox","Labour:",,,,,,
"22314894-b51d-5b55-b048-3270208b4497","textbox","Plant & Equipment used:",,,,,,
"b64aca17-4380-4800-aa48-02e9df10ac6f","signoff","Signed/Approved:",,,,,,

"/1","checklist-flat","ITR-CL-1-100 General Electrical Equipment","","ITR-CL-1-100 General Electrical Equipment",,,6,"e65e1464-e5a9-48a2-8301-bb8135f52f9f"
,"checkpoint","General Electrical Equipment",,,,,,
"5817931c-7099-554e-9829-fb23be879f66","button","Check equipment and nameplate details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"19b74a26-1ca7-56e9-9c06-ab7b61e8edf8","button","No mechanical damage and paintwork in good condition.","Yes,N/A",,,,,
"6aaa2070-265e-527f-9673-b1e90d2b2bd5","button","Installation is clean and tidy","Yes,N/A",,,,,
"e1319e93-6376-525d-aa51-ac61f8c96c9d","button","Mounting arrangement correct","Yes,N/A",,,,,
"8cce3fdd-326f-573f-8b6e-0f069af84f52","button","All internal cabling and wiring correctly installed and labelled.","Yes,N/A",,,,,
"ffe1d01d-7a9c-529e-b35b-7e7649808e22","button","External cabling is correctly installed and labelled.","Yes,N/A",,,,,
"d5fa6ee6-31f9-578b-ad38-c1d1f8732f71","button","Check that Equipment is correctly earthed.","Yes,N/A",,,,,
"e815a342-8d91-53d6-9c12-8fcb17a71c06","button","Check gland, plate, frame & door earth continuity","Yes,N/A",,,,,
"e6d3baa9-a6d4-5d1b-8e34-7e3b903829a3","button","All spare entries blanked off with correct plugs.","Yes,N/A",,,,,
"f18ba35e-4e8f-5f73-b816-c0bd932b3f27","button","Check item is suitably rated for area (E.g. IP rating, Ex rating)","Yes,N/A",,,,,
"4f6baaa5-e7ce-52f9-9649-b6053ea41dca","button","Conforms to Specifications and Drawings.","Yes,N/A",,,,,
"2bc320a3-4d80-504c-bcbe-28a964ee568d","button","As-builts complete.","Yes,N/A",,,,,
,"checkpoint","Electrical Checks",,,,,,
"7f688cf0-8d50-5762-aba5-25d886123122","textbox","Record test results: Insulation Resistance, Continuity, Bonding, Other.",,,,"MegaOhms",,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist","ITR-CL-1-101 Conduit, Unistrut, Ladder Installation","","ITR-E-04A Entec - Conduit, Unistrut, Cable Tray / Ladder Installation",,,4,"82d5d261-826c-4f02-b36c-fb324db83e45"
,"section","Conduit Installation Below Ground",,,,,,
,"checkpoint","Check equipment details are correct and in accordance with the data sheet and Equipment Schedule",,,,,,
,"checkpoint","Check conduit cable enclosure installation is as per design, layout drawings and specifications",,,,,,
,"checkpoint","Check conduit has been installed to the correct depth, cable below tape or Magslab installed",,,,,,
,"checkpoint","Confirm that there are no obstructions, and that the installation will be accessible for maintenance",,,,,,
,"checkpoint","Check all fixings are tight and secure",,,,,,
,"checkpoint","Check bends do not exceed the maximum cable bending radius",,,,,,
,"section","Cable Supports above ground",,,,,,
,"checkpoint","Check all machined parts cut or drilled shall have no rough edges, have been de-burred & protected by cold galvanising to restore the previous protection",,,,,,
,"checkpoint","All covers fitted if applicable",,,,,,
,"checkpoint","Check Unistrut supports are not a hazard to personnel",,,,,,
,"checkpoint","Correct ladder / tray size and type used",,,,,,
,"checkpoint","Support brackets welding and clamping, wire brushed and painted and complete",,,,,,
,"checkpoint","Sharp edges de-burred and cleaned, tray / ladder covers installed and secured",,,,,,
,"checkpoint","Splice plates, barriers, earthing system secure",,,,,,
,"checkpoint","Trays / ladders, supports, brackets not interfering with other disciplines",,,,,,
,"checkpoint","Check bends do not exceed the maximum cable bending radius",,,,,,
,"checkpoint","Inspect for system rigidity, and check levels to correct plane",,,,,,

"/1","checklist-flat","ITR-CL-1-101A Conduit/Ducting Below Ground","","ITR-CL-1-101A Conduit/Ducting Below Ground",,,0,"eac75863-01cc-4a5d-ab08-896d4b46def7"
,"checkpoint","Conduit/Ducting Installation Below Ground",,,,,,
"e3d11ff8-9e6a-5b98-9415-b9b65b173203","button","Check equipment details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"5b809647-895c-54b3-bb32-b0cd1c550802","button","Check conduit cable enclosure installation is as-per design, layout drawings and specifications.","Yes,N/A",,,,,
"0d732839-9d6d-56eb-95ea-9291ff0bf7e6","button","Check conduit has been installed to the correct depth, ""cable below"" tape or Magslab installed.","Yes,N/A",,,,,
"8c8a3ceb-c286-59fc-ae5d-45bdc998127e","button","Confirm that there are no obstructions, and that the installation will be accessible for maintenance.","Yes,N/A",,,,,
"c54ed926-2d38-5f69-94ab-33ac155c736e","button","Check all fixings are tight and secure.","Yes,N/A",,,,,
"cfe65ec5-5180-52b6-867a-284575510d9f","button","Check bends do not exceed the maximum cable bend radius.","Yes,N/A",,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-101B Cable Supports Above Ground","","ITR-CL-1-101B Cable Supports Above Ground",,,0,"735be246-2955-4b0b-a990-c0af8e0b4d4f"
,"checkpoint","Cable Supports Above Ground",,,,,,
"0315561f-a58b-5e6b-8890-d4d158883f88","button","Verify cable support has been installed as per relevant drawings, and is correct size and type.","Yes,N/A",,,,,
"69ae6708-10f3-5d1a-8c09-ba27b292f15c","button","Check all machined parts cut or drilled have no rough edges, have been de-burred & protected by cold galvanising to restore the previous protection.","Yes,N/A",,,,,
"100eef18-9296-5bd7-adc6-0393117cf15e","button","All covers fitted if applicable.","Yes,N/A",,,,,
"1e217a1d-843d-5927-bb9d-8fd05123ad35","button","Check cable support structures are adequately fixed and present no hazard to personnel.","Yes,N/A",,,,,
"73b1faf1-76db-5639-bc17-26160e1dc4ba","button","Welded support brackets have been wire-brushed and painted to completion.","Yes,N/A",,,,,
"a2695543-2c4b-5b61-82e7-99e760df420b","button","Splice plates, barriers, earthing system secure.","Yes,N/A",,,,,
"0b7b1b90-943c-54b2-9ea7-4963c7d3f79a","button","Trays / ladders, supports, brackets not interfering with other disciplines.","Yes,N/A",,,,,
"5abf8c2b-779c-5ce5-b85f-c3d82024b02d","button","Check bends do not exceed the maximum cable bending radius.","Yes,N/A",,,,,
"fc695c64-f249-5dac-a910-e5066bbdf863","button","Cables have adequate mechanical protection as and where required.","Yes,N/A",,,,,
"80df3d89-9ee4-5635-9f01-e903141d539a","button","Inspect for system rigidity, and check levels to correct plane.","Yes,N/A",,,,,
"d9bc0c65-1398-5a38-9c9e-ac2974b5f0b9","button","Earth bonding straps have been fitted to any sections that are split, hinged or flexible.","Yes,N/A",,,,,
"4379ffe3-e586-5df0-a477-f6597b067ff5","button","Tray bonded to structure at correct locations.","Yes,N/A",,,,,
"57f7a35b-58bb-5dcd-a8b6-4041a043f5d4","button","Earth bonding continuity tested – record result:","Yes,N/A",,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-101C Cable Transits","","ITR-CL-1-101C Cable Transits",,,0,"de693587-a81b-45a4-afa5-59180498cb38"
,"checkpoint","Cable Transits",,,,,,
"ede874b0-dc4b-5a15-b3d9-0094af8c4adf","button","Transit frame installed as per drawings.","Yes,N/A",,,,,
"ab170759-179a-5b73-98fb-47dec91d66c8","button","Transit frame identification marked correctly and visible.","Yes,N/A",,,,,
"216f104a-a431-510f-81e0-24dcbf592a4b","button","Frame correctly packed with correct sized blocks and infills.","Yes,N/A",,,,,
"945f2b71-0586-5f95-a3dd-8faaf39b80ff","button","Correct stay plates fitted (non-ferrous for single core power cables.)","Yes,N/A",,,,,
"6ae52c25-3497-51d9-9293-f66a6abc1dac","button","Rated insulation installed to transit (where required.)","Yes,N/A",,,,,
"65aaba0d-82ca-5a05-bc4c-7061454cbbbd","button","Cables entering and leaving transits adequately supported and protected.","Yes,N/A",,,,,
"aacab768-8df0-5c90-87f8-a88b700763b1","button","Cables pass through frames without strain on blocks.","Yes,N/A",,,,,
"c1aea8a5-c5b9-59a0-a022-4c5cae60614b","button","All cables identified on both sides of transit and visible.","Yes,N/A",,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-102 Entec - Distribution Board Installation","","ITR-CL-1-102 Entec - Distribution Board Installation",,,0,"c1c0bc42-07bc-412b-9f37-3800f7622006"
,"checkpoint","Distribution Board Installation",,,,,,
"955361e4-0c6a-5bcd-82e3-0f5c72b56884","button","Inspect for mechanical damage from freight and handling","Yes,N/A",,,,,
"98458ba9-29ea-5c70-8d4d-1603a80fecbb","button","Check tag number is in accordance with Electrical Equipment List, Document No. and nameplate details correct.","Yes,N/A",,,,,
"b5326558-8acf-51a1-896f-5da9a4974c69","button","Check type, size and number of breakers is correct as per drawings","Yes,N/A",,,,,
"3b966ea2-7d28-5609-89bc-e3f076a40e47","button","Ensure there is no visible damage to the equipment and all meters, LED indicators, switches and fittings are in good order.","Yes,N/A",,,,,
"c0ddc5c1-0439-5512-9a2b-bf76f0bb5c7e","button","Confirm main isolator operates with associated switches and auxiliaries","Yes,N/A",,,,,
"62f26950-5f83-5490-8ded-881e0b869123","button","Check equipment panel external and internal earthing connections are securely fitted and properly terminated on the cabinet protective earth bar.","Yes,N/A",,,,,
"556b98b9-0df3-54e5-b982-a60d238ab71f","button","Check DB, sub circuits, DB Legend and internal cables correctly labelled. As Built drawings complete","Yes,N/A",,,,,
"afe6ebdd-6328-58cf-a8ab-40cfa1cec13f","button","Check sealing of all cable penetration (where applicable).","Yes,N/A",,,,,
"29c952f5-0e3e-5c00-8780-8a30cf2f1c27","button","Active, Neutral and Earth bar properly identified and labelled","Yes,N/A",,,,,
"80df4d46-c215-5379-ac16-1288ffbcfb95","button","Confirm panel is readily accessible for inspection and maintenance.","Yes,N/A",,,,,
,"checkpoint","Test Results",,,,,,
"149649b9-5ab6-5a26-a5b5-54f0a9f936ea","textbox","Insulation Resistance (Eg. P-P, P-N, P-E, N-E)",,,,"MegaOhms",,
"b043e519-1511-5ef0-9dba-169bdce8719d","textbox","Earth Continuity",,,,"Ohms",,
"4b0ca48b-9d36-560c-8222-f63f2087232d","textbox","Earth Bond",,,,"Ohms",,
"07d55ab3-97e8-5dcb-82e6-1e18febd9d24","textbox","Fault Loop Impedance, PSSC.",,,,,,
"7231f881-0d9f-50f1-b15f-d43119c0bdde","textbox","RCD Test results (1/2x I, 1x I, 5x I)",,,,,,
"aa7e5371-f70a-586e-afae-aa76cbf8bfe7","textbox","Voltage and Phase Rotation",,,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-103 Schedule of Test Results DB","","ITR-CL-1-103 Schedule of Test Results DB",,,0,"b7681269-0529-4fdd-8a6e-6bc365aa1f66"
,"checkpoint","Upload completed ITR scans",,,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-104 - Low Voltage Cable","","ITR-CL-1-104 - Low Voltage Cable",,,0,"26d48abb-5d48-4e69-b3dc-8074c2b0dc80"
,"checkpoint","Low Voltage Cable",,,,,,
"e2f2e0f7-b85e-5325-8af7-e7237426dd03","button","Verify cable type, size, colour code and tags are in accordance with the Cable Schedule.","Yes,N/A",,,,,
"0e54833e-9485-5de4-890e-1dda08ce05e8","button","Check dressing / cleating, cable undamaged","Yes,N/A",,,,,
"87c075ad-6721-5a91-b53e-ed78e56629f4","button","Check cable cores correctly identified and labelled.","Yes,N/A",,,,,
"c8f4d519-c239-5715-ad4f-34afc4ae0e88","button","Cable terminated with correct lugs and crimped with the correct die.","Yes,N/A",,,,,
"2bb7190d-44d2-5298-b1e1-4118ef83f751","button","Check Armour / Screen correctly made off.","Yes,N/A",,,,,
"b5bebcb7-f71c-5378-9b9f-3bec1b85ca99","button","Check armour continuity / earthing is maintained by the correct use of serrated washers and / or earth tags (if applicable)","Yes,N/A",,,,,
"a75dd98e-665b-5daf-a6e8-47adebe80910","button","Glanding / Locknuts correctly installed.","Yes,N/A",,,,,
"6a11caac-939a-55dd-9350-dc6ec8f4dfd2","textbox","Gland type - from:",,,"Haz. Area Rating",,,
"bb0ec50d-ced5-514e-9560-5593ca88fb94","textbox","Haz. Area Cert Details.",,,,,,
"6c6072bf-42df-58dc-91c2-7cf8cfffb3c3","textbox","Gland type - to:",,,"Haz. Area Rating",,,
"047559b7-7d85-5cc4-b74e-ce453d2c6a5b","textbox","Haz. Area Cert Details.",,,,,,
,"checkpoint","Electrical Checks",,,,,,
"2f10b602-798c-5c22-9472-8b8dc339cc3a","textbox","Record test results: Insulation Resistance, Continuity, Bonding, Other.",,,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-105 Control Panel","","ITR-CL-1-105 Control Panel",,,0,"37f2de13-7d4d-46b2-a78f-5565989da7c0"
,"checkpoint","Control Panel",,,,,,
"d22cc451-6fb7-5ff8-a8f9-936cb2379171","button","Check equipment and nameplate details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"41badb33-924d-532e-a762-2c6007803a6f","button","Check holding down/mounting arrangement is correct.","Yes,N/A",,,,,
"5003c0e0-dfcd-5952-a0d0-0b47a12b0d61","button","Check for mechanical damage.","Yes,N/A",,,,,
"7c617bfe-3b8c-5a81-9735-50240d4467a4","button","Check tightness of circuit connections.","Yes,N/A",,,,,
"4dcdd053-e94c-5770-beac-1f710d74b49e","button","All internal cabling and wiring is correctly numbered, colour coded and terminated","Yes,N/A",,,,,
"04406758-9220-59ec-84e8-748cd88d3f49","button","Ammeter scale and current transformer correct.","Yes,N/A",,,,,
"b06cd4cc-4dd2-5979-a7ac-c2bc7b32184b","button","Check internals for cleanliness.","Yes,N/A",,,,,
"c4a66dc3-7d23-52c9-b830-c2bf2f0f28d9","button","Check manual operation of selector switches, MCB, push buttons, etc.","Yes,N/A",,,,,
"a02a3382-8ebd-5d6a-9d5a-69f81d9d326f","button","Incoming cables correctly glanded, terminated and labelled. Unused entries sealed with correct plug","Yes,N/A",,,,,
"1595bc6f-7286-5ae7-ba77-66bff96e99d7","button","Heaters correctly installed.","Yes,N/A",,,,,
"bb87507e-b7db-5be1-8131-367d7e22c81d","button","Fuse rating correct.","Yes,N/A",,,,,
,"checkpoint","Electrical Checks",,,,,,
"8dc15024-4a76-5bae-861d-b8808eccee25","textbox","Record test results: Insulation Resistance, Continuity, Bonding, Other.",,,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-106 - Junction Box","","ITR-CL-1-106 - Junction Box",,,0,"72ed189d-81da-434b-9e42-25a82b1d14db"
,"checkpoint","Junction Box",,,,,,
"043ecffc-7f24-5032-9288-004b68058050","button","Check Equipment and Nameplate details are correct in accordance with the data sheet and equipment schedule","Yes,N/A",,,,,
"340a52ab-6a3b-5c77-bb32-c4b489641857","button","Check mechanical damage","Yes,N/A",,,,,
"776cec12-02c5-5866-a35e-11abadcdaa73","button","Earthing installed correctly and as per drawing","Yes,N/A",,,,,
"499f9460-b3f1-5400-9a37-917d22c91481","button","All internal cabling and wiring correct, (including segregation between ELV and LV, IS and Non IS circuits if applicable)","Yes,N/A",,,,,
"dd2c4ae8-f603-5b1e-bba4-84c5a471b845","button","Incoming cables glanded correctly, empty holes plugged using correct plug for area classification to maintain IP rating","Yes,N/A",,,,,
"96afc0a1-9280-5357-81de-ba75283f9571","button","Check all Cables & Cores are correctly identified","Yes,N/A",,,,,
"1744939d-1f7a-55a2-9ed5-7ace45b69db5","button","Check internals for cleanliness","Yes,N/A",,,,,
"f0c37c2c-a468-5335-91ab-98355986b5e6","button","Check manual operation of selector switch, MCB, push button, etc","Yes,N/A",,,,,
"34d6884b-6e96-5282-b670-335b3fb70661","button","Check MCB/Fuse ratings (If applicable)","Yes,N/A",,,,,
"cac7edc4-a546-54cd-84e3-15e9e77e4ff6","textbox","Record earth bar resistance to earth bond",,,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-107 Heat Tracing Circuit","","ITR-CL-1-107 Heat Tracing Circuit",,,0,"603e0d05-bf2b-45ce-9a00-07a091d716c9"
,"checkpoint","Heat Tracing Circuit",,,,,,
"d7135f3f-6c06-5403-88f3-01039060fbae","button","Circuit installed, connected & identified according to design drawings.","Yes,N/A",,,,,
"6c150708-d476-5e61-b433-b1529ae7f6ed","button","End caps and connection kits correctly installed.","Yes,N/A",,,,,
"00dac373-4f5b-544b-9bfb-e8030652fdea","button","All junction boxes properly supported, and all cables protected against sharp edges.","Yes,N/A",,,,,
"826dcc71-6cca-5d1e-89e0-ed71ce957ba5","button","Cable termination and glanding at all junction boxes correct.","Yes,N/A",,,,,
"0eb6445b-af2a-5cd3-9af2-40b9de1dc309","button","All spare entries blanked off correctly.","Yes,N/A",,,,,
"4b8d2c61-df18-5299-aba9-282cb9db62e4","textbox","IR test: Phase - Earth, Phase - Neutral","Yes,N/A",,,,,
"5e5fdd06-b9e8-5bde-8cbf-79e7190b717d","button","Equipment certification meets the area classification requirements.","Yes,N/A",,,,,
"90023379-8e6e-5b84-90fd-937993432896","button","Confirm warning labels are fixed on outside of pipe lagging","Yes,N/A",,,,,
,"checkpoint","Electrical tests",,,,,,
"a6cb0267-51ef-5cbb-8181-96470e73bf7e","textbox","Insulation Resistance: Phase - Earth",,,,,,
"5c5f1456-2f0d-5a90-ad69-dd7f34ed96c3","textbox","Insulation Resistance: Phase - Neutral",,,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-108 Electrical Switch Rooms","","ITR-CL-1-108 Electrical Switch Rooms",,,0,"a814581b-b93c-4940-b02b-efb94cd92617"
,"checkpoint","Electrical Switchroom",,,,,,
"e2324c3c-3dcc-5415-b18b-959c523440d2","button","Ensure all equipment is installed in accordance with layout drawings and equipment schedule.","Yes,N/A",,,,,
"ce4a4c00-c694-5f38-a0d6-56af78176cae","button","Ensure all equipment is installed as per manufacturers instructions.","Yes,N/A",,,,,
"fdaa7710-a527-51d1-b2c7-53d565692a82","button","Ensure there is no visible damage to installed equipment.","Yes,N/A",,,,,
"7584823c-e4ae-58bd-8089-e7928a894c1d","button","Confirm equipment panel has adequate air ventilation, as appropriate to its internal heat generation.","Yes,N/A",,,,,
"37504613-dd97-59a8-b9e6-3068f031c063","button","Confirm any slide-in cards / modules are firmly fitted to the equipment panel and properly identified.","Yes,N/A",,,,,
"21f7cb7e-63da-5125-b855-f447c19c1eaf","button","Check equipment panel external earthing connections are securely fitted to and properly terminated on the cabinet protective earth bar.","Yes,N/A",,,,,
"c2eb0d9b-d574-59f7-9532-94c9260658c9","button","Where fitted, check instrument earth connections are securely fitted and properly terminated on the cabinet instrument earth bar.","Yes,N/A",,,,,
"0a8940a8-3d25-5cf8-9e89-e7727edf7265","button","Ensure any AC power connection(s) is securely fitted / identified different power sources and potentials and cabled to the appropriate Power Distribution Panel circuit breaker(s).","Yes,N/A",,,,,
"c18376fa-1abc-5f9c-b3f0-79a5b51aceac","button","Check sealing of all cable penetration (where applicable).","Yes,N/A",,,,,
"64428b0c-78d9-5797-b98e-4eabb17299db","button","Ensure all signal cables, including any RF coaxial cables, are correctly identified, and securely fitted to the equipment panel.","Yes,N/A",,,,,
"b4445b55-0c97-5446-8cad-a726ff4e752c","button","Where fitted ensure panel sliding rails are operating smoothly and without risk of damage to external cables and connectors. Check alignment of false floor after panel installation (where applicable).","Yes,N/A",,,,,
"b1f342fb-6798-5b52-be4a-9e7e2081e1c8","button","Confirm panel is readily accessible for inspection and maintenance.","Yes,N/A",,,,,
"881600dc-6964-5bd6-b2de-f7f535d5c4eb","button","Equipment IP, Ex ratings correct. Check tightness for all circuit connections","Yes,N/A",,,,,
"941df247-b482-5472-a1cb-0a3d79d870c3","button","All internal cables and wiring is correctly numbered, colour coded and terminated","Yes,N/A",,,,,
"6c25d998-5976-571b-b1ae-0f10cf2a6bcc","button","Check internals for cleanliness","Yes,N/A",,,,,
"8b762c3d-8567-5325-9af9-b947ee2bb2b9","button","Relays Metering and Protection ratings are correct as per design","Yes,N/A",,,,,
"2870c564-71ee-58c5-9283-28a7ce8835d7","button","As-builts complete","Yes,N/A",,,,,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-109 Electrical Equipment Package","","ITR-CL-1-109 Electrical Equipment Package",,,0,"8222dd41-b64d-4987-9945-8bb9341ede62"
,"checkpoint","Electrical Equipment Package",,,,,,
"9e5d4ef9-854f-5819-af94-db63ddb02ceb","button","Check equipment and nameplate details are correct and in accordance with the data sheet and equipment schedule.","Yes,N/A",,,,,
"5b69b312-681e-5685-82c5-8350e0556382","button","Check equipment is correctly rated for the area.","Yes,N/A",,,,,
"e5ea1ff5-9a6c-5fbe-aa2f-d871ecb56561","button","Check if package is complete with all accessories.","Yes,N/A",,,,,
"f69315f7-63db-5ae8-9c8b-f5eb32673df7","button","No mechanical damage and paintwork in good condition.","Yes,N/A",,,,,
"ec307fce-ed81-512b-a90a-5823d23ede31","button","All transportation supports, stops and fastenings removed.","Yes,N/A",,,,,
"79f2ddfa-85a3-58e5-a39e-2d3915a58f1c","button","Package fixing down bolts/shims/washers installed and tensioned.","Yes,N/A",,,,,
"2edce100-ac8f-5dbc-8ec7-142cef818b5c","button","Check package is installed on a level plane.","Yes,N/A",,,,,
"e9a94638-0e65-553c-a7c6-37c2b5f16000","button","External cabling (if required) correctly installed.","Yes,N/A",,,,,
"7ad604f4-9fc3-5278-aa47-1630866abc96","button","Internal equipment installed and all tests complete and accepted.","Yes,N/A",,,,,
"f6924e00-860a-5729-a95c-c6ceb97592d6","button","Verify package using vendor and/or project P&IDs.","Yes,N/A",,,,,
"50fe95cd-f7d0-5c77-882f-0fc5a316e4ec","button","Check that equipment is correctly earthed.","Yes,N/A",,,,,
"8a3d10ad-1219-57cc-9d98-73a4dfbd93d2","textbox","Test and confirm the earth resistance between equipment and local earth system is <1.0 Ohm",,,,"Ohm",,
,"signoff","All relevant signatures (Installed by, Approved by, Client Representative)",,,,,,

"/1","checklist-flat","ITR-CL-1-110 Generator Package (LV)","","ITR-CL-1-110 Generator Package (LV)",,,0,"9089d2ff-959d-4f4e-87a2-9b3192b7163d"
,"checkpoint","Generator Package (LV)",,,,,,
