Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 2 - Bed B0234,,Site QA,Rough In,RAC (Residential Aged Care),Level 2,Bed B0234,
,,Level 3 - Bed B0301,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0301,
,,Level 3 - Bed B0302,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0302,
,,Level 3 - Bed B0303,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0303,
,,Level 3 - Bed B0304,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0304,
,,Level 3 - Bed B0305,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0305,
,,Level 3 - Bed B0306,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0306,
,,Level 3 - Bed B0307,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0307,
,,Level 3 - Bed B0308,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0308,
,,Level 3 - Bed B0309,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0309,
,,Level 3 - Bed B0310,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0310,
,,Level 3 - Bed B0311,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0311,
,,Level 3 - Bed B0312,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0312,
,,Level 3 - Bed B0313,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0313,
,,Level 3 - Bed B0314,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0314,
,,Level 3 - Bed B0315,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0315,
,,Level 3 - Bed B0316,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0316,
,,Level 3 - Bed B0317,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0317,
,,Level 3 - Bed B0318,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0318,
,,Level 3 - Bed B0319,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0319,
,,Level 3 - Bed B0320,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0320,
,,Level 3 - Bed B0321,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0321,
,,Level 3 - Bed B0322,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0322,
,,Level 3 - Bed B0323,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0323,
,,Level 3 - Bed B0324,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0324,
,,Level 3 - Bed B0325,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0325,
,,Level 3 - Bed B0326,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0326,
,,Level 3 - Bed B0327,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0327,
,,Level 3 - Bed B0328,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0328,
,,Level 3 - Bed B0329,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0329,
,,Level 3 - Bed B0330,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0330,
,,Level 3 - Bed B0331,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0331,
,,Level 3 - Bed B0332,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0332,
,,Level 3 - Bed B0333,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0333,
,,Level 3 - Bed B0334,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,Bed B0334,
,,Level 3 - BOH B0338,,Site QA,Rough In,RAC (Residential Aged Care),Level 3,BOH B0338,
,,Level 4 - Bed B0401,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0401,
,,Level 4 - Bed B0402,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0402,
,,Level 4 - Bed B0403,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0403,
,,Level 4 - Bed B0404,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0404,
,,Level 4 - Bed B0405,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0405,
,,Level 4 - Bed B0406,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0406,
,,Level 4 - Bed B0407,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0407,
,,Level 4 - Bed B0408,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0408,
,,Level 4 - Bed B0409,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0409,
,,Level 4 - Bed B0410,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0410,
,,Level 4 - Bed B0411,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0411,
,,Level 4 - Bed B0412,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0412,
,,Level 4 - Bed B0413,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0413,
,,Level 4 - Bed B0414,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0414,
,,Level 4 - Bed B0415,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0415,
,,Level 4 - Bed B0416,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0416,
,,Level 4 - Bed B0417,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0417,
,,Level 4 - Bed B0418,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0418,
,,Level 4 - Bed B0419,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0419,
,,Level 4 - Bed B0420,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0420,
,,Level 4 - Bed B0421,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0421,
,,Level 4 - Bed B0422,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0422,
,,Level 4 - Bed B0423,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0423,
,,Level 4 - Bed B0424,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0424,
,,Level 4 - Bed B0425,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0425,
,,Level 4 - Bed B0426,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0426,
,,Level 4 - Bed B0427,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0427,
,,Level 4 - Bed B0428,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0428,
,,Level 4 - Bed B0429,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0429,
,,Level 4 - Bed B0430,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0430,
,,Level 4 - Bed B0431,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0431,
,,Level 4 - Bed B0432,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0432,
,,Level 4 - Bed B0433,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0433,
,,Level 4 - Bed B0434,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,Bed B0434,
,,Level 4 - BOH B0438,,Site QA,Rough In,RAC (Residential Aged Care),Level 4,BOH B0438,
,,RL (Retired Living),grouping,RL (Retired Living),,,,,
,,Level 6 - Unit 0601,,Site QA,Rough In,RL (Retired Living),Level 6,Unit 0601,
,,Level 6 - Unit 0602,,Site QA,Rough In,RL (Retired Living),Level 6,Unit 0602,
,,Level 6 - Unit 0603,,Site QA,Rough In,RL (Retired Living),Level 6,Unit 0603,
,,Level 6 - Unit 0604 (Communal Lounge),,Site QA,Rough In,RL (Retired Living),Level 6,Unit 0604 (Communal Lounge),
,,Level 6 - Unit 0605,,Site QA,Rough In,RL (Retired Living),Level 6,Unit 0605,
,,Level 6 - Unit 0606,,Site QA,Rough In,RL (Retired Living),Level 6,Unit 0606,
,,Level 7 - Unit 0701,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0701,
,,Level 7 - Unit 0702,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0702,
,,Level 7 - Unit 0703,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0703,
,,Level 7 - Unit 0704,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0704,
,,Level 7 - Unit 0705,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0705,
,,Level 7 - Unit 0706,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0706,
,,Level 7 - Unit 0707,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0707,
,,Level 7 - Unit 0708,,Site QA,Rough In,RL (Retired Living),Level 7,Unit 0708,
,,Level 8 - Unit 0801,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0801,
,,Level 8 - Unit 0802,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0802,
,,Level 8 - Unit 0803,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0803,
,,Level 8 - Unit 0804,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0804,
,,Level 8 - Unit 0805,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0805,
,,Level 8 - Unit 0806,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0806,
,,Level 8 - Unit 0807,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0807,
,,Level 8 - Unit 0808,,Site QA,Rough In,RL (Retired Living),Level 8,Unit 0808,
,,Level 9 - Unit 0901,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0901,
,,Level 9 - Unit 0902,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0902,
,,Level 9 - Unit 0903,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0903,
,,Level 9 - Unit 0904,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0904,
,,Level 9 - Unit 0905,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0905,
,,Level 9 - Unit 0906,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0906,
,,Level 9 - Unit 0907,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0907,
,,Level 9 - Unit 0908,,Site QA,Rough In,RL (Retired Living),Level 9,Unit 0908,
,,Level 10 - Unit 1001,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1001,
,,Level 10 - Unit 1002,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1002,
,,Level 10 - Unit 1003,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1003,
,,Level 10 - Unit 1004,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1004,
,,Level 10 - Unit 1005,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1005,
,,Level 10 - Unit 1006,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1006,
,,Level 10 - Unit 1007,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1007,
,,Level 10 - Unit 1008,,Site QA,Rough In,RL (Retired Living),Level 10,Unit 1008,
,,Level 11 - Unit 1101,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1101,
,,Level 11 - Unit 1102,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1102,
,,Level 11 - Unit 1103,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1103,
,,Level 11 - Unit 1104,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1104,
,,Level 11 - Unit 1105,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1105,
,,Level 11 - Unit 1106,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1106,
,,Level 11 - Unit 1107,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1107,
,,Level 11 - Unit 1108,,Site QA,Rough In,RL (Retired Living),Level 11,Unit 1108,
,,Level 12 - Unit 1201,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1201,
,,Level 12 - Unit 1202,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1202,
,,Level 12 - Unit 1203,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1203,
,,Level 12 - Unit 1204,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1204,
,,Level 12 - Unit 1205,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1205,
,,Level 12 - Unit 1206,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1206,
,,Level 12 - Unit 1207,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1207,
,,Level 12 - Unit 1208,,Site QA,Rough In,RL (Retired Living),Level 12,Unit 1208,
,,Level 13 - Unit 1301,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1301,
,,Level 13 - Unit 1302,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1302,
,,Level 13 - Unit 1303,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1303,
,,Level 13 - Unit 1304,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1304,
,,Level 13 - Unit 1305,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1305,
,,Level 13 - Unit 1306,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1306,
,,Level 13 - Unit 1307,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1307,
,,Level 13 - Unit 1308,,Site QA,Rough In,RL (Retired Living),Level 13,Unit 1308,
,,Level 14 - Unit 1401,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1401,
,,Level 14 - Unit 1402,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1402,
,,Level 14 - Unit 1403,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1403,
,,Level 14 - Unit 1404,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1404,
,,Level 14 - Unit 1405,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1405,
,,Level 14 - Unit 1406,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1406,
,,Level 14 - Unit 1407,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1407,
,,Level 14 - Unit 1408,,Site QA,Rough In,RL (Retired Living),Level 14,Unit 1408,
,,Level 15 - Unit 1501,,Site QA,Rough In,RL (Retired Living),Level 15,Unit 1501,
,,Level 15 - Unit 1502,,Site QA,Rough In,RL (Retired Living),Level 15,Unit 1502,
,,Level 15 - Unit 1503,,Site QA,Rough In,RL (Retired Living),Level 15,Unit 1503,
,,Level 15 - Unit 1504,,Site QA,Rough In,RL (Retired Living),Level 15,Unit 1504,
,,Level 15 - Unit 1505,,Site QA,Rough In,RL (Retired Living),Level 15,Unit 1505,
,,Level 15 - Unit 1506,,Site QA,Rough In,RL (Retired Living),Level 15,Unit 1506,
