type,name,values,prefix,postfix,usage count,user addable,template name,,,,
text,Depth of Hole (mm):,,,,,,,,,,
button,Cleaning of Hole,"Yes, No, N/A",,,,,,,,,
checkpoint-status,Epoxy Application info,,,,,,,,,,
text,Type of Epoxy:,,,,,,,,,,
button,Applied with Hilti Dispenser,"Electric, Manual",,,,,,,,,
text,Weather Conditions:,,,,,,,,,,
text,Temp:,,,,,,,,,,
text,Epoxy depth:,,,,,,,,,,
text,Size of rebar (mm):,,,,,,,,,,
text,Curing time:,,,,,,,,,,
text,Testing required:,,,,,,,,,,
checkpoint-status,Report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA - Insulation,,,,,Yes,QA - Insulation,6f61ea34-d0c5-4887-adaa-21a75682ce4c,,,
checkpoint-status,Green Star details entered,,,,,,,,,,
button,Is this task Green Star related?,"Yes, No, N/A",,,,,,,,,
button,Have you contacted/informed Built Environs Green Star representative?,"Yes, No, N/A",,,,,,,,,
checkpoint-status,All relevant drawings and revision numbers checked and attached,,,,,,,,,,
text,Area prepared and ready for Insulation install,,,,,,,,,,
checkpoint-status,Product checked on arrival and correct as per specification,,,,,,,,,,
checkpoint-status,"General photos, comments and observations during install",,,,,,,,,,
checkpoint-status,Ensure work is completed as per specification,,,,,,,,,,
boolean,"Insulation pre lining works completed, checked and approved",,,,,,,,,,
checkpoint-status,Insulation report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Site Concrete area:,,,,,Yes,QA - Site Concrete Checklist (V2),7b655bac-e299-4673-a5d1-ffc4437e9218,,,
checkpoint-status,Green Star details entered,,,,,,,,,,
button,Is this task Green Star related?,"Yes, No, N/A",,,,,,,,,
button,Have you contacted/informed Built Environs Green Star representative?,"Yes, No, N/A",,,,,,,,,
checkpoint-status,Excavation depth and location checked and correct,,,,,,,,,,
checkpoint-status,Ground conditions acceptable,,,,,,,,,,
checkpoint-status,"Concrete specifications checked, correct and delivery docket photographed",,,,,,,,,,
checkpoint-status,Concrete placed to the correct height,,,,,,,,,,
checkpoint-status,Site concrete pour completed and finish acceptable,,,,,,,,,,
checkpoint-status,Report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA - Wall Finishes,,,,,Yes,QA - Wall Finishes,7b8468f9-d600-4420-8e33-cb7019eadac7,,,
checkpoint-status,Item installed by-,,,,,,,,,,
checkpoint-status,Item has sufficient fixings,,,,,,,,,,
checkpoint-status,Item is installed plumb and level,,,,,,,,,,
checkpoint-status,Item is installed damage free and defect free,,,,,,,,,,
checkpoint-status,Report sent to Contractor,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Speedwall,,,,,Yes,QA - Speedwall,80820e6b-457f-4cbe-be93-ae0c8afd910b,,,
checkpoint-status,Green Star details entered,,,,,,,,,,
button,Is this task Green Star related?,"Yes, No, N/A",,,,,,,,,
button,Have you contacted/informed Built Environs Green Star representative?,"Yes, No, N/A",,,,,,,,,
checkpoint-status,All relevant drawings and revision numbers checked and attached/commented,,,,,,,,,,
checkpoint-status,Area ready for Speedwall install,,,,,,,,,,
checkpoint-status,"General photos, comments and observations during install",,,,,,,,,,
checkpoint-status,"Bottom track correctly installed (size, location and fixings)",,,,,,,,,,
checkpoint-status,"Top track correctly installed (size, location and fixings)",,,,,,,,,,
checkpoint-status,20mm minimum gap at head,,,,,,,,,,
checkpoint-status,Install C track Fixings @ 400crs with M6.5 x 32 Mushroom head spikes into concrete,,,,,,,,,,
checkpoint-status,Fixings Hilti X-ENP-19 L15MX fixings 400crs in into steel,,,,,,,,,,
checkpoint-status,"10 x 16 fixings on C-Track to (horizontal panel - vertical C-Track 250crs, horizontal C-Track 400crs) (vertical panel - vertical C-Track 400crs, horizontal C-Track 250crs)",,,,,,,,,,
checkpoint-status,Fire sealant installed correctly and photographed,,,,,,,,,,
checkpoint-status,All joints sealed correctly as per specification,,,,,,,,,,
checkpoint-status,Speedwall installed straight and level,,,,,,,,,,
checkpoint-status,Openings installed for services as per drawings,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,CLT Checklist,,,,,Yes,CLT Checklist,89d8cf03-a889-4d62-9bf1-5a4b51709a4b,,,
checkpoint-status,All relevant drawings and revision numbers checked and attached,,,,,,,,,,
checkpoint-status,Inspect the panels on receipt at the delivery site &amp; approved (photograph any damage),,,,,,,,,,
checkpoint-status,Timber stud walls installed correctly with correct fixings/hardware and plywood installed at correct centres.,,,,,,,,,,
checkpoint-status,Blocking connections installed correctly with correct fixings/hardware,,,,,,,,,,
checkpoint-status,Panels installed level and with correct overhang.,,,,,,,,,,
checkpoint-status,Panels installed at correct centres with correct fixing.,,,,,,,,,,
checkpoint-status,Fyreline installed correctly to underside of panels with correct fixing centres.,,,,,,,,,,
checkpoint-status,Fireseal installed to all sheet exposed edges.,,,,,,,,,,
checkpoint-status,Area complete and all housekeeping undertaken.,,,,,,,,,,
checkpoint-status,General photos of area.,,,,,,,,,,
checkpoint-status,Report sent to client.,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA - Ecoply,,,,,Yes,QA - Ecoply,8d7376c6-e158-4fe4-abfd-6fd810875c76,,,
checkpoint-status,Green Star details entered,,,,,,,,,,
button,Is this task Green Star related?,"Yes, No, N/A",,,,,,,,,
button,Have you contacted/informed Built Environs Green Star representative?,"Yes, No, N/A",,,,,,,,,
checkpoint-status,Ecoply pre cladding/RAB board to be kept dry and under cover,,,,,,,,,,
checkpoint-status,Ecoply Pre-cladding/RAB board installed in accordance with Ecoply barrier installation manual,,,,,,,,,,
checkpoint-status,"Tape installed over Ecoply pre-cladding/RaB board vertical joints, corners and openings in accordance with Ecoply Barrier installation manual",,,,,,,,,,
checkpoint-status,uPVC horizontal flashing used at all horizontal joints,,,,,,,,,,
checkpoint-status,Fixings: Type - Stainless Steel/Galv correct spacing,,,,,,,,,,
checkpoint-status,The panels overhang the bottom plate on a concrete slab by a maximum of 40mm as per installation manual,,,,,,,,,,
checkpoint-status,Penetrations through Ecoply pre-cladding/Rab board sealed properly using flexible flashing tape as per E2/AS1,,,,,,,,,,
checkpoint-status,Ecoply report sent to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Wrapshield Checklist,,,,,Yes,Wrapshield Checklist,a1cd5d57-a5e7-4daf-9396-8125e6361944,,,
checkpoint-status,Structure looks complete,,,,,,,,,,
checkpoint-status,Structure as detailed,,,,,,,,,,
checkpoint-status,Information / details clearly shows waterproofing application requirements,,,,,,,,,,
checkpoint-status,Structure dry and clean for application of Reveal shield,,,,,,,,,,
checkpoint-status,Vaproshield applied as per manufacturers installation methodology,,,,,,,,,,
checkpoint-status,Wrapshield installation allowed for seismic movement,,,,,,,,,,
checkpoint-status,Lapping of sheets as specified by the manufacture.,,,,,,,,,,
checkpoint-status,Additional Liqui-flash applied,,,,,,,,,,
checkpoint-status,Wrapshield completed,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Doors,,,,,Yes,QA - Doors,ab90b404-69a7-48ba-8d81-76f390e1e8f2,,,
checkpoint-status,Installer details input,,,,,,,,,,
checkpoint-status,All relevant drawings and revision numbers checked and attached,,,,,,,,,,
checkpoint-status,Door opening checked and correct,,,,,,,,,,
checkpoint-status,Direction of door correct,,,,,,,,,,
checkpoint-status,Number of screws and hardware location correct,,,,,,,,,,
checkpoint-status,Door hinges installed in place with correct screws,,,,,,,,,,
checkpoint-status,Floor clearance correct,,,,,,,,,,
checkpoint-status,Undercoat on door surface,,,,,,,,,,
checkpoint-status,Fireseal around door installed as per spec,,,,,,,,,,
checkpoint-status,Door is fully operational after installation,,,,,,,,,,
checkpoint-status,Door jambs are plumb and level,,,,,,,,,,
checkpoint-status,Door gap around door leaf within tolerance,,,,,,,,,,
checkpoint-status,Door report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Precast item #:,,,,,Yes,QA - Precast Panel / Column Placement Checklist,b7dbc380-0220-4c10-9165-69fa10a413eb,,,
checkpoint-status,Green Star details entered,,,,,,,,,,
button,Is this task Green Star related?,"Yes, No, N/A",,,,,,,,,
button,Have you contacted/informed Built Environs Green Star representative?,"Yes, No, N/A",,,,,,,,,
checkpoint-status,Precast panel / column received and damage free,,,,,,,,,,
checkpoint-status,Setout completed and clearly marked (heights and locations) ready for installation,,,,,,,,,,
checkpoint-status,Installed in correct location with adequate seating,,,,,,,,,,
checkpoint-status,Adequately braced,,,,,,,,,,
checkpoint-status,"Panel / column install complete (checked location, height and level)",,,,,,,,,,
checkpoint-status,All props removed for respective panels and stacked neatly,,,,,,,,,,
boolean,Panel surface checked and all Livefirm responsibilities completed,,,,,,,,,,
checkpoint-status,Report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-sectioned,Concrete Pour for Area:,,,,,Yes,QA - Concrete Pour Checklist,c7794a09-990a-4a26-aedc-e92344a42db1,,,
checkpoint-group,Pour Details,,,,,,,,,,
checkpoint-status,Pour details entered,,,,,,,,,,
text,"Area to be poured (grid lines, location):",,,,,,,,,,
text,Drawing numbers and revisions,,,,,,,,,,
text,Date of pour,,,,,,,,,,
checkpoint-group,Formwork and embedded items,,,,,,,,,,
checkpoint-status,Grids and RLs clearly marked for reference,,,,,,,,,,
checkpoint-status,"Formwork - location, heights, falls and dimensions checked and accurate",,,,,,,,,,
checkpoint-status,Formwork sufficiently fixed and braced,,,,,,,,,,
checkpoint-status,"Any rebates / nibs / cast in items are correctly positioned, sized and appropriately fixed in place.",,,,,,,,,,
boolean,Hold down bolts checked and correct,,,,,,,,,,
boolean,Precast panel starters checked and correct,,,,,,,,,,
checkpoint-status,Service penetrations formed correctly and locations checked/correct,,,,,,,,,,
checkpoint-status,"All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc.)",,,,,,,,,,
checkpoint-status,Any control joints / stop ends installed accurately and correctly braced,,,,,,,,,,
checkpoint-status,DPM & Connection to other waterproofing completed,,,,,,,,,,
checkpoint-status,Any additional formwork photos and observations,,,,,,,,,,
checkpoint-status,All formwork elements completed and ready for concrete pour (excess debris removed),,,,,,,,,,
checkpoint-status,Concrete ordered - correct mix and strength,,,,,,,,,,
text,Mix,,,,,,,,,,
text,Strength:,,,,,,,,,,
text,Summary of Proposed cement mix date and revision checked:,,,,,,,,,,
text,Structrual services specifications number and revision checked:,,,,,,,,,,
checkpoint-status,Slump test/Spread test (only applicable for special mix),,,,,,,,,,
checkpoint-group,Placement Method,,,,,,,,,,
checkpoint-status,Placement methodology confirmed and necessary plant and equipment on site,,,,,,,,,,
text,Who is placing the concrete,,,,,,,,,,
checkpoint-status,Height and falls checked / confirmed before placement,,,,,,,,,,
checkpoint-status,Cover correct to specification,,,,,,,,,,
checkpoint-status,All concrete checked and correct on arrival (mix and strength),,,,,,,,,,
boolean,All concrete dockets attached,,,,,,,,,,
checkpoint-status,General photos and observations of concrete placement attached,,,,,,,,,,
checkpoint-status,Heights and falls checked / confirmed after placement,,,,,,,,,,
checkpoint-status,Any curing compound applied correctly,,,,,,,,,,
checkpoint-status,Concrete placement completed - specified level of finish achieved,,,,,,,,,,
checkpoint-status,Area left clean and tidy,,,,,,,,,,
checkpoint-group,Post Pour Checks / Signoff,,,,,,,,,,
checkpoint-status,Any remedial work completed,,,,,,,,,,
checkpoint-status,Concrete Pour completed - all final checks and documentation completed and attached,,,,,,,,,,
checkpoint-status,Report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Precast item #:,,,,,Yes,QA - Precast Flooring Placement Checklist,d19d9b9e-425a-4306-a6a3-4eba944ece20,,,
checkpoint-status,Green Star details entered,,,,,,,,,,
button,Is this task Green Star related?,"Yes, No, N/A",,,,,,,,,
button,Have you contacted/informed Built Environs Green Star representative?,"Yes, No, N/A",,,,,,,,,
checkpoint-status,Precast Flooring received and damage free,,,,,,,,,,
checkpoint-status,Setout completed and clearly marked (heights and locations) ready for installation,,,,,,,,,,
checkpoint-status,Installed in correct location with adequate seating,,,,,,,,,,
boolean,Bearing strip installed correctly as required,,,,,,,,,,
checkpoint-status,"Precast flooring install complete (checked location, height and level)",,,,,,,,,,
checkpoint-status,Report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA - Wall Underlay,,,,,Yes,QA - Wall Underlay,d77ae5f7-e4b6-4798-87b6-1c7fea924960,,,
checkpoint-status,"Ensure substrate is even and free from any protrusions, nails, screws, loose pieces, dust, dirt, etc",,,,,,,,,,
checkpoint-status,Line the internal or external corners of the wall underlay with a vertical 400mm wide strip of ADHERO in place with equal length on each of the walls. with min 150mm overlap on either side,,,,,,,,,,
checkpoint-status,"Apply all the remaining membranes - one by one - horizontally in an overlapping, waterproof manner. The minimum horizontal and vertical overlap for membranes is 150 mm",,,,,,,,,,
checkpoint-status,"Work all air bubbles in ADHERO to sheet edge, and flatten all creases",,,,,,,,,,
checkpoint-status,Cut ADHERO at 45° from the corners and Fold ADHERO into all sides of the rough door and window opening to the back edge of framing and adhere to all sides.,,,,,,,,,,
checkpoint-status,Apply TESCON EXTOSEAL sill tape to the opening as per application guide,,,,,,,,,,
checkpoint-status,Use ROFLEX grommets and TESCON EXTORA 60 tape to seal all pipe penetrations made through the ADHERO. Refer to the ROFLEX installation guide,,,,,,,,,,
checkpoint-status,Use KAFLEX grommets and TESCON EXTORA 60 tape to seal all round cable penetrations made through the ADHERO. Refer to the KAFLEX installation guide,,,,,,,,,,
checkpoint-status,Wall underlay report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA - Pro Clima - Wall Underlay,,,,,Yes,QA - Pro Clima - Wall Underlay,d928c992-14e2-4310-b88f-2fa6d6826f39,,,
checkpoint-status,"Check substrate to ensure it is even and free from any protrusions, nails, screws etc.",,,,,,,,,,
checkpoint-status,Check substrate is dry and free of contaminants before applying ADHERO,,,,,,,,,,
checkpoint-status,Line the internal and external corners of the substrate with at least 400 mm in width and adhere it vertically in place with equal length on each of the walls.,,,,,,,,,,
checkpoint-status,Minimum of 150mm overlap is required at joints,,,,,,,,,,
checkpoint-status,Work all air bubbles in ADHERO to sheet edge and flatten all creases.,,,,,,,,,,
checkpoint-status,"Apply sealing tape, sill tape, sealing grommet for joints, door and window opening, services penetrations as per manufacturer’s specifications (or as per designer’s project specific details)",,,,,,,,,,
checkpoint-status,"Repair all cuts and tears in ADHERO with TESCON EXTORA 100 sealing tape, to a minimum 50mm past the edges of the damaged area.",,,,,,,,,,
checkpoint-status,Send report to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA - Additional Stopping Checklist,,,,,Yes,QA - GIB Stopping Checklist,ef74de66-95f1-4dfc-af84-e984d4fd2d43,,,
checkpoint-status,All relevant drawings and revision numbers checked and attached,,,,,,,,,,
text,Drawing no. and revision,,,,,,,,,,
checkpoint-status,Substrate accepted and approval given to start gib stopping,,,,,,,,,,
checkpoint-status,Correct stopping product and applied correctly,,,,,,,,,,
checkpoint-status,"Square stopping, slimlines and joints checked and acceptable",,,,,,,,,,
checkpoint-status,Adequate drying time between applications & No visible bubbling,,,,,,,,,,
checkpoint-status,"General photos, comments and observations during install",,,,,,,,,,
checkpoint-status,All Stopping completed and specified level of finish achieved,,,,,,,,,,
checkpoint-status,Send report to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA - GIB Lining,,,,,Yes,QA - GIB Lining,f5b683b6-bef3-4f05-b897-6de9817a9bd3,,,
checkpoint-status,Green Star details entered,,,,,,,,,,
button,Is this task Green Star related?,"Yes, No, N/A",,,,,,,,,
button,Have you contacted/informed Built Environs Green Star representative?,"Yes, No, N/A",,,,,,,,,
checkpoint-status,All relevant drawings and revision numbers checked and attached/commented,,,,,,,,,,
checkpoint-status,Area ready for GIB install,,,,,,,,,,
checkpoint-status,Insulation installed,,,,,,,,,,
checkpoint-status,"General photos, comments and observations during install",,,,,,,,,,
checkpoint-status,Correct lining checked and approved and area specifics checked,,,,,,,,,,
checkpoint-status,Correct fixings used and installed at correct centres,,,,,,,,,,
checkpoint-status,Any bracing elements completed to design specification,,,,,,,,,,
checkpoint-status,"GIB Lining completed correctly within specified tolerance, checked and approved",,,,,,,,,,
checkpoint-status,GIB Lining report sent through to client,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Weatherboard Cladding,,,,,Yes,QA - Weatherboard Cladding Checklist,ff7013a2-146c-434a-93bc-7b7e961cbbb1,,,
checkpoint-status,Weatherboards & all cut edges sealed prior to installation,,,,,,,,,,
checkpoint-status,Framing Straight and plumb within tolerance,,,,,,,,,,
checkpoint-status,All nogs/ special nogs in place.,,,,,,,,,,
checkpoint-status,Wall underlay and strapping inspected and installed correct.,,,,,,,,,,
checkpoint-status,All aluminium joinery Doors/Windows installed,,,,,,,,,,
checkpoint-status,Cavity batten installed at 400 centres,,,,,,,,,,
checkpoint-status,Cavity closer installed correctly,,,,,,,,,,
checkpoint-status,Aluminium Flashings to internal/external installed as per manufacturer's drawing.,,,,,,,,,,
boolean,Head Flashings to Doors & windows installed by others,,,,,,,,,,
checkpoint-status,Fixing Method Checked and correct as per installation manual.,,,,,,,,,,
checkpoint-status,All cladding installation checks completed & inspections carried out,,,,,,,,,,
checkpoint-status,Report sent through to client,,,,,,,,,,
