type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Reference - AS4100 Clause 15.2.5.3 (a), AS5131 Clause 8.5.7 (a)",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Direct tension indicators (DTIs) shall not be used unless approved by the Nominated Authority and accompanied by:,,,,,,,,,,,,,,,,,,,,,,
label, i. technical data sheet or information on the product,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Where applicable/ Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Overhead Wiring Small Parts Steel and conductor wires,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Relevant MTM Standard Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Overheading Wiring Small Parts Steel to be procured as detailed in the drawings and as per relevant MTM Standard Drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ Deliveries are to be inspected to match the purchase order,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Purchase order/Delivery dockets/Certificate of conformity,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual Insoection and measurement,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon delivery,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Grout,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All grout under base plates shall be CONBEXTRA C or equivalent as approved. Approved grout to be Flowable shrinkage compensated with minimum 50 Mpa compressive strength.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Where applicable/ Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP/ Material Approval,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Installation Methodology & Works Method Statement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - AS5131 Clause 11.2.3,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Details of how the Structural & Architectural Steel will be Installed will need to be privided including the following:,,,,,,,,,,,,,,,,,,,,,,
label, – Transported to site;,,,,,,,,,,,,,,,,,,,,,,
label, – Handled on site;,,,,,,,,,,,,,,,,,,,,,,
label, – Installation Procedure (subcontracor ITP's);,,,,,,,,,,,,,,,,,,,,,,
label,○ Submission of Work Package Plan and MRPA approval and acceptance.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: WAP number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to Works Start,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - MRPA/CAT5,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Approval of IFC drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Contractor Design Management procedure.,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure correct and most recent revision of IFC design drawings are used for construction.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document/Drawings Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to Works and at regular intervals.,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - MRPA/CAT5,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Cantilever assembled.,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Cantilever assembled as per IFC design.,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Relevant checks followed and adhered to-Cantilever Fabrication Check sheet.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Task prior to works start.,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Mast Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Overhead Line Electrification L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Work instructions in accordance to IFC design,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each OHLE Structure,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Cantilever installed.,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Overhead Line Electrification L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Work instructions in accordance to IFC design,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each OHLE Structure,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Bearing type Joints TB Friction type joints TF,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - BOLTS DESIGNATED TB & TF ARE TENSIONED AS PER AS 5131 and Table 8.5.6,,,,,,,,,,,,,,,,,,,,,,
label, – Bolt mark ups (in case of partial tensionening) should be visible for inspection,,,,,,,,,,,,,,,,,,,,,,
label, – DTI squirts are to be visible for inspection,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Where applicable/ Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Install SPS to correct height / position relative to track,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Design drawings, IFC cross sections &S tructure Gauge Envelopes – Minimum Clearance for Infrastructure Adjacent to the Railway",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure SPS is installed as per IFC design drawings/MTM design range. Supervision / checking to ensure that equipment is installed correctly.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each OHLE Structure,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Cantilever checked once installed.,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Cantilever checked as per IFC design drawings/MTM design range. Completed check sheet. CAT5/OHLE/CHK002,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Supervision checking to ensure that equipment is installed correctly.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each OHLE Structure,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Base Plate Grout,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Grout to be mixed as per manufacturer TDS.,,,,,,,,,,,,,,,,,,,,,,
label,○ Grout to be poured under base plate as per IFC drawings. Grout over pour is to be 6mm and cover area with Nom 50mm offset around the base plate.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Where applicable/ Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Installation of wire supports at the correct height and stagger,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Install as per design,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Engineer checking to ensure that equipment is installed correctly.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each OHLE BWA Structure,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.8 - Install to correct tension,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Install as per design,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Engineer checking to ensure that equipment is installed correctly.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prioir termination,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Defects/Temporary Works,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC wiring layouts, cross sections and design drawings.",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure all Defects/Temporary works are capture and closed out correctly.,,,,,,,,,,,,,,,,,,,,,,
label,○ Defect list to be provided at the end of Occo identifying planned work to rectify,,,,,,,,,,,,,,,,,,,,,,
label,"○ Attach Design mark up, Defect list, temporary bond register, and approved TW design",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document Review, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each OHLE Structure,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Relevant documentation readily available (As-built Survey),,,,,,,,,,,,,,,,,,,,,,
label,Reference - As built drawings and check sheets to accordance to MTM Design spec.,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure delivery of relevant documentation to client.,,,,,,,,,,,,,,,,,,,,,,
label,○ As built drawings and check sheets.CAT5/OHLE/CHK/002 check sheets.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document Review, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each OHLE Structure,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MTM Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - CAT5/MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
checklist,OHLE-ITP-CAT5-ITP-OHLE BWA INSTALLATION,itp,,,,,OHLE-ITP-CAT5-ITP-OHLE BWA INSTALLATION Rev 1,,,,,,,,,,,,,,,,
section,1. Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
label,Document Title: OHLE-ITP-CAT5-ITP-OHLE BWA INSTALLATION,,,,,,,,,,,,,,,,,,,,,,
label,ITP Description: OHLE BWA,,,,,,,,,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): OHLE,,,,,,,,,,,,,,,,,,,,,,
label,Revision Number: 1,,,,,,,,,,,,,,,,,,,,,,
label,Revision Date: 9/05/2023,,,,,,,,,,,,,,,,,,,,,,
label,ITP created by: Richard Johnson,,,,,,,,,,,,,,,,,,,,,,
label,ITP approved for use by: Andrew Pitts,,,,,,,,,,,,,,,,,,,,,,
label,1.1 - Overhead Line Electrification,,,,,,,,,,,,,,,,,,,,,,
label,Reference - L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,,,,,,,,,,,,,,,,
label,1.2 - Structure Gauge Envelopes – Minimum Clearance for Infrastructure Adjacent to the Railway,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VRIOGS 001 AS 4100 ,,,,,,,,,,,,,,,,,,,,,,
label,1.3 - Electrical Networks Standard Electrical  Networks Principles and Performance,,,,,,,,,,,,,,,,,,,,,,
label,Reference - L1-CHE-STD-015(1) MEST 000002-06(1 ,,,,,,,,,,,,,,,,,,,,,,
section,2. Preliminaries - Materials,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"2.1 - Procure materials. What materials? Has to be specific, one line item for each material. Materials to be in accordance with IFC design drawings and relevant MTM Standards.",,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Relevant MTM Standards and AS, etc",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - To ensure materials are manufactured/fabricated as per IFC design drawings/MTM design range.,,,,,,,,,,,,,,,,,,,,,,
label,○ Material Approval Form to be raised in TB prior to use on site.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once for each supplier, prior to works start",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Materials delivered/collected to stores/Site.,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Contractor - Site Material Control procedure.,,,,,,,,,,,,,,,,,,,,,,
label,○ Cat5 Material received -Brunt and Camms Tracking sheet,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure materials are delivered/collected as required.,,,,,,,,,,,,,,,,,,,,,,
label,○ Certificates of Conformity provided by MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once for each supplier, prior to works start",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - MRPA Issue, CAT5 Receive",,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Produce Work Package Plan,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Work Package Plan WAP_BR_184,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Submission of Work Package Plan and MRPA approval and acceptance. Ensure work is carried out in a safe manner.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Prior to Works Start, TBC in accordance with MTM Standards",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - MRPA/CAT5,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Approval of IFC drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Contractor Design Management procedure.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter document no. here,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure correct and most recent revision of IFC design drawings are used for construction.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document/Drawings Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to Works and at regular intervals. TBC in accordance with MTM Standards.,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - MRPA/CAT5,,,,,,,,,,,,,,,,,,,,,,
label,Responsible person - MRPA/CAT5 Engineer,,,,,,,,,,,,,,,,,,,,,,
