type,name,values,prefix,postfix,usage count,user addable,template name
checkpoint,Isolator installed,,,,,,
checkpoint,Power supply terminated,,,,,,
checkpoint,Control cable fit off,,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,VSD FAN/PUMP Fit off,,,,,,Fitoff ITP - VSD FAN/PUMP Fit off Checklist
checkpoint,VSD installed,,,,,,
checkpoint,Power supply terminated/Isolator installed,,,,,,
checkpoint,EMC cable fit off,,,,,,
checkpoint,Control cable fit off,,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
checklist-flat,EC FAN Fit off,,,,,,Fitoff ITP - EC FAN Fit off Checklist
checkpoint,Power supply terminated,,,,,,
checkpoint,Control cable fit off,,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
checklist-flat,SEF VSD FAN Fitoff,,,,,,Fitoff ITP - SEF VSD FAN Fitoff Checklist
checkpoint,VSD installed,,,,,,
checkpoint,Power supply terminated,,,,,,
checkpoint,EMC cable fit off,,,,,,
checkpoint,Control cable fit off,,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,"Conduit, decktites installed, penetration watersealed",,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
checklist-flat,VRF Condensing unit Fitoff,,,,,,Fitoff ITP - VRF Condensing unit Fitoff Checklist
checkpoint,Condensing unit installed,,,,,,
checkpoint,Isolator and power supply installed,,,,,,
checkpoint,Power supply fit off,,,,,,
checkpoint,Transmission cabling Fit off,,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
checklist-flat,VRF FCU Fit off,,,,,,Fitoff ITP - VRF FCU Fit off Checklist
checkpoint,VRF Indoor unit installed,,,,,,
checkpoint,Isolator and power supply installed,,,,,,
checkpoint,Power supply fit off,,,,,,
checkpoint,Wall plastered/painted,,,,,,
checkpoint,Hard-wired controller fit off both ends,,,,,,
checkpoint,Transmission cabling Fit off,,,,,,
checkpoint,Interface card installed,,,,,,
checkpoint,OA Damper installed and wired,,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
checklist-flat,SPLIT AC Fit off,,,,,,Fitoff ITP - SPLIT AC Fit off Checklist
checkpoint,Outdoor unit installed in final position and piped,,,,,,
checkpoint,Power supply to condensing unit Fit off,,,,,,
checkpoint,Interconnecting cabling Fit off,,,,,,
checkpoint,Local thermostat Fit off,,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and room is clean,,,,,,
,,,,,,,
checklist-flat,WC FCU Fit off,,,,,,Fitoff ITP - WC FCU Fit off checklist
checkpoint,FCU installed in final location,,,,,,
checkpoint,Power supply fit off,,,,,,
checkpoint,Wall sensors fit-off,,,,,,
checkpoint,"All control points fit-off (Valves, sensors etc.)",,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Remote sensor Fit off,,,,,,Fitoff ITP - Remote sensor Fit off checklist
checkpoint,Wall plastered/painted,,,,,,
checkpoint,Remote sensor cable Fit off on wall,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and room is clean,,,,,,
,,,,,,,
checklist-flat,BMS Control Point Wall Mounted off,,,,,,Fitoff ITP - BMS Control Point Wall Mounted off Checklist
checkpoint,Wall plastered/painted,,,,,,
checkpoint,Fit off on wall,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and room is clean,,,,,,
,,,,,,,
checklist-flat,BMS Control Point Field off,,,,,,Fitoff ITP - BMS Control Point Field off Checklist
checkpoint,Control Point fitoff,,,,,,
checkpoint,Any penetrations sealed,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and room is clean,,,,,,
,,,,,,,
checklist-flat,DOL FAN PBO Fit-off,,,,,,Fitoff ITP - DOL FAN PBO Fit-off Checklist
checkpoint,Fan Fitoff,,,,,,
checkpoint,Local switch fitoff,,,,,,
checkpoint,"Conduit, decktites installed, penetration watersealed",,,,,,
checkpoint,Ready for energisation,,,,,,
checkpoint,Ensure all rubbish and materials have been picked up and area is clean,,,,,,
,,,,,,,
checklist-flat,Circuit Energisation from switchboard,,,,,,Energisation ITP - Circuit Energisation from switchboard checklist
checkpoint,Power cable installed in switchboard,,,,,,
checkpoint,Power cable tests completed,,,,,,
checkpoint,Circuit breaker installed,,,,,,
checkpoint,Power cable terminated at switchboard,,,,,,
checkpoint,Power cable terminated at Equipment,,,,,,
checkpoint,All AS3000 Tests complete and passed,,,,,,
checkpoint,Circuit energised,,,,,,
checkpoint,Voltage Tested at equipment,,,,,,
,,,,,,,
checklist-flat,Circuit Energisation from Isolator,,,,,,Energisation ITP - Circuit Energisation from Isolator checklist
checkpoint,Isolator installed in correct position,,,,,,
checkpoint,Power cable terminated by others,,,,,,
checkpoint,Power cable terminated at Equipment,,,,,,
checkpoint,All AS3000 Tests complete and passed,,,,,,
checkpoint,Circuit energised by others,,,,,,
checkpoint,Voltage Tested at equipment,,,,,,
,,,,,,,
checklist-flat,Central Controller Commissioning,,,,,,Commissioning ITP - Central Controller Commissioning checklist
checkpoint,Power supply tested,,,,,,
checkpoint,Central controller online,,,,,,
,,,,,,,
checklist-flat,VSD/EC FAN Commissioning,,,,,,Commissioning ITP - VSD/EC FAN Commissioning Checklist
checkpoint,Check all terminations,,,,,,
checkpoint,Power supply tested Voltage,,,,,,
checkpoint,"AOM, local switch tested",,,,,,
checkpoint,Run light tested,,,,,,
checkpoint,Fault light tested,,,,,,
checkpoint,Speed tested,,,,,,
checkpoint,Rotation tested,,,,,,
checkpoint,AMP Draw tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,VRF Condensing unit Commissioning,,,,,,Commissioning ITP - VRF Condensing unit Commissioning Checklist
checkpoint,Check all terminations,,,,,,
checkpoint,Power supply Tested Voltage,,,,,,
checkpoint,AMP Draw Tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,VRF FCU Commissioning,,,,,,Commissioning ITP - VRF FCU Commissioning Checklist
checkpoint,Check all terminations,,,,,,
checkpoint,Power supply Tested Voltage,,,,,,
checkpoint,AMP Draw Tested,,,,,,
checkpoint,Controller Online,,,,,,
checkpoint,Heat tested,,,,,,
checkpoint,Cool Tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,DOL FAN Commissioning,,,,,,Commissioning ITP - DOL FAN Commissioning Checklist
checkpoint,Check all terminations,,,,,,
checkpoint,Power supply tested Voltage,,,,,,
checkpoint,Enable tested,,,,,,
checkpoint,Run Proof tested,,,,,,
checkpoint,Fault Tested,,,,,,
checkpoint,Fan rotation tested,,,,,,
checkpoint,AMP Draw tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,EC FAN Commissioning,,,,,,Commissioning ITP - EC FAN Commissioning Checklist
checkpoint,Power supply tested Voltage,,,,,,
checkpoint,"AOM, local switch tested",,,,,,
checkpoint,Run light tested,,,,,,
checkpoint,Fault light tested,,,,,,
checkpoint,Speed tested,,,,,,
checkpoint,Fan rotation tested,,,,,,
checkpoint,AMP Draw tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,WC FCU Commissioning,,,,,,Commissioning ITP - WC FCU Commissioning checklist
checkpoint,Check all terminations,,,,,,
checkpoint,Power supply Tested,,,,,,
checkpoint,Space temp Tested,,,,,,
checkpoint,Supply air temp Tested,,,,,,
checkpoint,Cooling Valve Tested,,,,,,
checkpoint,Heating Valve Tested,,,,,,
checkpoint,Air DP Tested,,,,,,
checkpoint,SAF Enable Tested,,,,,,
checkpoint,AMP Draw tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,AHPB Commissioning,,,,,,Commissioning ITP - AHPB Commissioning
checkpoint,AHPB operating,,,,,,
checkpoint,Neon working,,,,,,
checkpoint,Label installed,,,,,,
,,,,,,,
checklist-flat,SPLIT AC Commissioning,,,,,,Commissioning ITP - SPLIT AC Commissioning Checklist
checkpoint,Check all terminations,,,,,,
checkpoint,Power supply to condensing unit Voltage,,,,,,
checkpoint,Power on indoor unit,,,,,,
checkpoint,Local controller operational,,,,,,
checkpoint,Cool Tested,,,,,,
checkpoint,Heat Tested,,,,,,
checkpoint,AMP draw tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,FAN Commissioning,,,,,,Commissioning ITP - FAN Commissioning Checklist
checkpoint,Power supply tested Voltage,,,,,,
checkpoint,Fan rotation tested,,,,,,
checkpoint,Local switch tested,,,,,,
checkpoint,Fan rotation tested,,,,,,
checkpoint,AMP Draw tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,FAN PBO Commissioning,,,,,,Commissioning ITP - FAN PBO Commissioning Checklist
checkpoint,Power supply tested Voltage,,,,,,
checkpoint,Fan rotation tested,,,,,,
checkpoint,Local switch tested,,,,,,
checkpoint,Fan rotation tested,,,,,,
checkpoint,AMP Draw tested,,,,,,
checkpoint,Labels installed on all equipment,,,,,,
,,,,,,,
checklist-flat,SEF VSD FAN Commissioning,,,,,,Commissioning ITP - SEF VSD FAN Commissioning Checklist
checkpoint,Power supply tested Voltage,,,,,,
checkpoint,Start relay tested,,,,,,
checkpoint,Firemans Start tested,,,,,,
checkpoint,Firemans Stop tested,,,,,,
checkpoint,Run Proof tested,,,,,,
checkpoint,Fault Tested,,,,,,
checkpoint,Speed tested,,,,,,
checkpoint,Fan rotation tested,,,,,,
checkpoint,AMP Draw tested,,,,,,
checkpoint,Fire label and padlock installed,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
