"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"04d61b7f-1a75-4ec0-b0d8-474cf3e1e10b","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA"
"4dfcf2b8-c7cd-4359-a900-49e988422e55","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit ( Cast In)"
"1577570f-4d0b-441f-8770-a7853b7210d1","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B2"
"a1be54d2-7a86-4543-958b-fc741daaefb4","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B2","Pour 1"
"0618835e-0227-4e84-8c47-df1244d63dc8","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B2","Pour 2"
"e0272d87-16a7-43ad-9260-d8625b1d921f","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B2","LEVEL 1 POUR 3"
"dc125e79-89fc-4761-b7fc-dae072ccd270","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B2","Pour 4"
"db70d681-b68b-4339-88b1-da7ad2edf695","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B2","Pour 5"
"d6bd2321-4c3e-460a-ac29-ac2bff18c6b7","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B2","Pour 6"
"7afed7ef-ce88-48e4-b098-1a51b4e51d0e","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground"
"d03eba1e-35aa-4be9-9c96-8378cbd8c25f","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 1"
"8794cbc8-2168-476a-87cb-f736bfd9b149","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 2"
"5b5cce36-8c78-47bc-93ff-acd56a5d76fb","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 3"
"e391fdd3-ea28-480d-ab7d-3e3a6511ed5e","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 4"
"5fbe2c42-c0df-4b57-b993-c24d0fd188fa","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 5"
"cc8601bd-0e58-46ef-951c-ae56f08b3a88","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 6"
"15681b5a-cb6f-47c4-8123-ed33d381b95f","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 7"
"95a30af3-78e2-4e00-a40c-0c29e0018aec","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 8"
"251977f3-0d2f-4144-97c6-0aac74dcbeb6","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 9"
"626d7ba4-eb2b-44ef-9891-ca99ae9d06f9","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 10"
"ad7b11e8-742a-4443-878d-47ee39cda0fa","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 11"
"f92a8d9e-5ae0-4472-9508-da7ce16e9e12","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 12"
"c70d65e5-c6a5-42ef-8bc9-de3f73164050","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 13"
"36b3a0e8-7a0d-4c25-9433-8e099a669828","","checklist-flat","","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit ( Cast In)","B1 / Ground","Pour 14"
"9568aef1-1f14-43be-a7bb-022a712187f5","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards"
"e560a562-534c-4741-ab5e-6b9b7e6d7ab5","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 2"
"caf5a19e-e5fa-442a-a84e-643b97463706","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 2","TDB0"
"8063c07b-487d-4465-9840-41e6d27a1707","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB0","Temp Board Checklist"
"f5ade96f-cdbb-4b7d-890d-8eb05632ee07","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB0","Monthly RCD Test"
"62d7249f-a31e-4119-8e30-fb44ac11b0ea","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB0","Mandatory Test Results"
"235e0b82-e247-4b32-81ed-080a306c40ae","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB1"
"2e1af17b-c28f-412c-a489-beaac3f8b0f6","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB1","Temp Board Checklist"
"7163024a-af6a-4450-ba8d-c0ea0c66645b","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB1","Monthly RCD Test"
"bec5c388-f411-4122-ba21-b210b89656c4","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB1","Mandatory Test Results"
"d6a01329-6aa1-425d-a94f-b00c80b65d55","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB2"
"ec74dbf7-b437-481f-b722-bf900cf7d963","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB2","Temp Board Checklist"
"ee766b9f-408d-4c29-808e-93a6b4ad6ae6","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB2","Monthly RCD Test"
"8e43cc6d-608b-464c-8ee2-de72ff5c781a","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB2","Mandatory Test Results"
"062f3e9d-0942-4b7b-92d7-620b60be568c","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB3"
"24e3d7e5-1b34-4d8f-8e30-169b0435add1","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB3","Temp Board Checklist"
"11cf202d-0388-4d56-84f1-2a48cf986dde","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB3","Monthly RCD Test"
"3c4c2f1c-9ed9-44ee-9d2c-26dbe24abea1","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB3","Mandatory Test Results"
"eaf13bbd-eee6-4142-bacf-4266b46adeba","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","AE Example"
"c818b9fe-2033-4ae1-a51f-c113d5d9a760","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","AE Example","Temp Board Checklist"
"4b4d1ade-2989-4f5e-ac83-bdfd33ae4731","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","AE Example","Monthly RCD Test"
"1fd69da8-7e18-465b-9cf0-f58ab8b509f6","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","AE Example","Mandatory Test Results"
"93655e7c-1b93-4211-952f-d1d88112f7dc","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB5"
"01eb3d23-963a-4d76-a36b-4f7fa072b946","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB5","Temp Board Checklist"
"b5ba6b2f-cfbe-4fe0-a9e6-758a014baaaf","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB5","Monthly RCD Test"
"5bd051e0-8760-4bfd-bcf3-463678656235","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB5","Mandatory Test Results"
"84d03d40-adaf-464b-97ad-b18a3d6f78b4","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB6"
"6c0a82b1-4f19-44a5-9ba3-90785b9aa0ee","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB6","Temp Board Checklist"
"c0794c25-45b9-4fe4-b2e0-5afa3f246ef8","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB6","Monthly RCD Test"
"ce8ea010-c425-4648-b826-e988fffe5de8","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB6","Mandatory Test Results"
"e2b0b57c-d1e7-4fdf-8d4b-fc646d44d9c0","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB7"
"45c7c2cf-b1d3-4ff9-93a3-f7901cb5b9e2","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB7","Temp Board Checklist"
"a2041b0d-e2f9-48a1-b2a4-311e4b0b5633","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB7","Monthly RCD Test"
"8e555998-01e6-4d4a-8527-20aba5bb9f2f","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB7","Mandatory Test Results"
"dec06100-cf93-4a64-9a53-7fd5aa37bb55","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB8"
"9aefdb21-b072-4bdb-8717-7c16b3ab2b53","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB8","Temp Board Checklist"
"ef9fdf85-1949-479e-b0a4-803ac4e6c6c8","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB8","Monthly RCD Test"
"2ec4aa0c-6608-453b-982e-d85f9ee15a26","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB8","Mandatory Test Results"
"08303827-6f4f-4df5-93fb-e1f25472ad2e","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB09"
"3968db24-ed02-42d2-a3e7-38069a58cc3c","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB09","Temp Board Checklist"
"2c9f15aa-bb14-4b99-9350-697335ca8712","","checklist-sectioned","","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB09","Monthly RCD Test"
"d7d58fdc-cd43-4d6c-b483-7d714d8c3d74","","checklist-sectioned","","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB09","Mandatory Test Results"
"80d25701-0481-4ace-9a39-e77d3f4de030","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB10"
"35ada482-f241-42a4-a301-28b1c88c8742","","checklist-sectioned","","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary Switch Boards","Basement 1","TDB10","Temp Board Checklist"
