Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Level 02 - 1.201  Corridor Fitoff Power,,Site QA,Second Fix,Level 02,1.201,Corridor,Fitoff,Power
,,Level 02 - 1.201  Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,1.201,Corridor,Fitoff,Lighting
,,Level 02 - 1.202  Shell Fitoff Power,,Site QA,Second Fix,Level 02,1.202,Shell,Fitoff,Power
,,Level 02 - 1.202  Shell Fitoff Lighting,,Site QA,Second Fix,Level 02,1.202,Shell,Fitoff,Lighting
,,Level 02 - 1.203  Stair 1 Fitoff Power,,Site QA,Second Fix,Level 02,1.203,Stair 1,Fitoff,Power
,,Level 02 - 1.203  Stair 1 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.203,Stair 1,Fitoff,Lighting
,,Level 02 - 1.204  Shell for Future Ward Expansion Fitoff Power,,Site QA,Second Fix,Level 02,1.204,Shell for Future Ward Expansion,Fitoff,Power
,,Level 02 - 1.204  Shell for Future Ward Expansion Fitoff Lighting,,Site QA,Second Fix,Level 02,1.204,Shell for Future Ward Expansion,Fitoff,Lighting
,,Level 02 - 1.204a  Shell for Future Ward Expansion Fitoff Power,,Site QA,Second Fix,Level 02,1.204a,Shell for Future Ward Expansion,Fitoff,Power
,,Level 02 - 1.204a  Shell for Future Ward Expansion Fitoff Lighting,,Site QA,Second Fix,Level 02,1.204a,Shell for Future Ward Expansion,Fitoff,Lighting
,,Level 02 - 1.204.1  Mech Riser Fitoff Power,,Site QA,Second Fix,Level 02,1.204.1,Mech Riser,Fitoff,Power
,,Level 02 - 1.204.1  Mech Riser Fitoff Lighting,,Site QA,Second Fix,Level 02,1.204.1,Mech Riser,Fitoff,Lighting
,,Level 02 - 1.207  Corridor Fitoff Power,,Site QA,Second Fix,Level 02,1.207,Corridor,Fitoff,Power
,,Level 02 - 1.207  Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,1.207,Corridor,Fitoff,Lighting
,,Level 02 - 1.209  Comms Fitoff Power,,Site QA,Second Fix,Level 02,1.209,Comms,Fitoff,Power
,,Level 02 - 1.209  Comms Fitoff Lighting,,Site QA,Second Fix,Level 02,1.209,Comms,Fitoff,Lighting
,,Level 02 - 1.21  Ante Room Fitoff Power,,Site QA,Second Fix,Level 02,1.21,Ante Room,Fitoff,Power
,,Level 02 - 1.21  Ante Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.21,Ante Room,Fitoff,Lighting
,,Level 02 - 1.21  Ante Room Body Protection ,,Site QA,Second Fix,Level 02,1.21,Ante Room,Body Protection,
,,Level 02 - 1.211  Room 18 Negative Pressure Room Fitoff Power,,Site QA,Second Fix,Level 02,1.211,Room 18 Negative Pressure Room,Fitoff,Power
,,Level 02 - 1.211  Room 18 Negative Pressure Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.211,Room 18 Negative Pressure Room,Fitoff,Lighting
,,Level 02 - 1.211  Room 18 Negative Pressure Room Body Protection ,,Site QA,Second Fix,Level 02,1.211,Room 18 Negative Pressure Room,Body Protection,
,,Level 02 - 1.211a  Ensuite (inside Room 18 Negative Pressure Room) Fitoff Power,,Site QA,Second Fix,Level 02,1.211a,Ensuite (inside Room 18 Negative Pressure Room),Fitoff,Power
,,Level 02 - 1.211a  Ensuite (inside Room 18 Negative Pressure Room) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.211a,Ensuite (inside Room 18 Negative Pressure Room),Fitoff,Lighting
,,Level 02 - 1.211a  Ensuite (inside Room 18 Negative Pressure Room) Body Protection ,,Site QA,Second Fix,Level 02,1.211a,Ensuite (inside Room 18 Negative Pressure Room),Body Protection,
,,Level 02 - 1.212  Room 19 Fitoff Power,,Site QA,Second Fix,Level 02,1.212,Room 19,Fitoff,Power
,,Level 02 - 1.212  Room 19 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.212,Room 19,Fitoff,Lighting
,,Level 02 - 1.212  Room 19 Body Protection ,,Site QA,Second Fix,Level 02,1.212,Room 19,Body Protection,
,,Level 02 - 1.212a  Ensuite (inside Room 19) Fitoff Power,,Site QA,Second Fix,Level 02,1.212a,Ensuite (inside Room 19),Fitoff,Power
,,Level 02 - 1.212a  Ensuite (inside Room 19) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.212a,Ensuite (inside Room 19),Fitoff,Lighting
,,Level 02 - 1.212a  Ensuite (inside Room 19) Body Protection ,,Site QA,Second Fix,Level 02,1.212a,Ensuite (inside Room 19),Body Protection,
,,Level 02 - 1.213  Room 20 Fitoff Power,,Site QA,Second Fix,Level 02,1.213,Room 20,Fitoff,Power
,,Level 02 - 1.213  Room 20 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.213,Room 20,Fitoff,Lighting
,,Level 02 - 1.213  Room 20 Body Protection ,,Site QA,Second Fix,Level 02,1.213,Room 20,Body Protection,
,,Level 02 - 1.213a  Ensuite (inside Room 20) Fitoff Power,,Site QA,Second Fix,Level 02,1.213a,Ensuite (inside Room 20),Fitoff,Power
,,Level 02 - 1.213a  Ensuite (inside Room 20) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.213a,Ensuite (inside Room 20),Fitoff,Lighting
,,Level 02 - 1.213a  Ensuite (inside Room 20) Body Protection ,,Site QA,Second Fix,Level 02,1.213a,Ensuite (inside Room 20),Body Protection,
,,Level 02 - 1.214  Room 21 Fitoff Power,,Site QA,Second Fix,Level 02,1.214,Room 21,Fitoff,Power
,,Level 02 - 1.214  Room 21 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.214,Room 21,Fitoff,Lighting
,,Level 02 - 1.214  Room 21 Body Protection ,,Site QA,Second Fix,Level 02,1.214,Room 21,Body Protection,
,,Level 02 - 1.214a  Ensuite (inside Room 21) Fitoff Power,,Site QA,Second Fix,Level 02,1.214a,Ensuite (inside Room 21),Fitoff,Power
,,Level 02 - 1.214a  Ensuite (inside Room 21) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.214a,Ensuite (inside Room 21),Fitoff,Lighting
,,Level 02 - 1.214a  Ensuite (inside Room 21) Body Protection ,,Site QA,Second Fix,Level 02,1.214a,Ensuite (inside Room 21),Body Protection,
,,Level 02 - 1.215  Room 22 Fitoff Power,,Site QA,Second Fix,Level 02,1.215,Room 22,Fitoff,Power
,,Level 02 - 1.215  Room 22 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.215,Room 22,Fitoff,Lighting
,,Level 02 - 1.215  Room 22 Body Protection ,,Site QA,Second Fix,Level 02,1.215,Room 22,Body Protection,
,,Level 02 - 1.215a  Ensuite (inside Room 22) Fitoff Power,,Site QA,Second Fix,Level 02,1.215a,Ensuite (inside Room 22),Fitoff,Power
,,Level 02 - 1.215a  Ensuite (inside Room 22) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.215a,Ensuite (inside Room 22),Fitoff,Lighting
,,Level 02 - 1.215a  Ensuite (inside Room 22) Body Protection ,,Site QA,Second Fix,Level 02,1.215a,Ensuite (inside Room 22),Body Protection,
,,Level 02 - 1.216  Room 23 Fitoff Power,,Site QA,Second Fix,Level 02,1.216,Room 23,Fitoff,Power
,,Level 02 - 1.216  Room 23 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.216,Room 23,Fitoff,Lighting
,,Level 02 - 1.216  Room 23 Body Protection ,,Site QA,Second Fix,Level 02,1.216,Room 23,Body Protection,
,,Level 02 - 1.216a  Ensuite (inside Room 23) Fitoff Power,,Site QA,Second Fix,Level 02,1.216a,Ensuite (inside Room 23),Fitoff,Power
,,Level 02 - 1.216a  Ensuite (inside Room 23) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.216a,Ensuite (inside Room 23),Fitoff,Lighting
,,Level 02 - 1.216a  Ensuite (inside Room 23) Body Protection ,,Site QA,Second Fix,Level 02,1.216a,Ensuite (inside Room 23),Body Protection,
,,Level 02 - 1.217  Room 24 Fitoff Power,,Site QA,Second Fix,Level 02,1.217,Room 24,Fitoff,Power
,,Level 02 - 1.217  Room 24 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.217,Room 24,Fitoff,Lighting
,,Level 02 - 1.217  Room 24 Body Protection ,,Site QA,Second Fix,Level 02,1.217,Room 24,Body Protection,
,,Level 02 - 1.217a  Ensuite (inside Room 24) Fitoff Power,,Site QA,Second Fix,Level 02,1.217a,Ensuite (inside Room 24),Fitoff,Power
,,Level 02 - 1.217a  Ensuite (inside Room 24) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.217a,Ensuite (inside Room 24),Fitoff,Lighting
,,Level 02 - 1.217a  Ensuite (inside Room 24) Body Protection ,,Site QA,Second Fix,Level 02,1.217a,Ensuite (inside Room 24),Body Protection,
,,Level 02 - 1.218  Stair Fitoff Power,,Site QA,Second Fix,Level 02,1.218,Stair,Fitoff,Power
,,Level 02 - 1.218  Stair Fitoff Lighting,,Site QA,Second Fix,Level 02,1.218,Stair,Fitoff,Lighting
,,Level 02 - 1.219  Staff Room Fitoff Power,,Site QA,Second Fix,Level 02,1.219,Staff Room,Fitoff,Power
,,Level 02 - 1.219  Staff Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.219,Staff Room,Fitoff,Lighting
,,Level 02 - 1.22  Training Room Fitoff Power,,Site QA,Second Fix,Level 02,1.22,Training Room,Fitoff,Power
,,Level 02 - 1.22  Training Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.22,Training Room,Fitoff,Lighting
,,Level 02 - 1.221  Interview Room Fitoff Power,,Site QA,Second Fix,Level 02,1.221,Interview Room,Fitoff,Power
,,Level 02 - 1.221  Interview Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.221,Interview Room,Fitoff,Lighting
,,Level 02 - 1.221  Interview Room Body Protection ,,Site QA,Second Fix,Level 02,1.221,Interview Room,Body Protection,
,,Level 02 - 1.222  Charge Nurse Manager Office Fitoff Power,,Site QA,Second Fix,Level 02,1.222,Charge Nurse Manager Office,Fitoff,Power
,,Level 02 - 1.222  Charge Nurse Manager Office Fitoff Lighting,,Site QA,Second Fix,Level 02,1.222,Charge Nurse Manager Office,Fitoff,Lighting
,,Level 02 - 1.223  Link Fitoff Power,,Site QA,Second Fix,Level 02,1.223,Link,Fitoff,Power
,,Level 02 - 1.223  Link Fitoff Lighting,,Site QA,Second Fix,Level 02,1.223,Link,Fitoff,Lighting
,,Level 02 - 1.223.1  Link Lobby Fitoff Power,,Site QA,Second Fix,Level 02,1.223.1,Link Lobby,Fitoff,Power
,,Level 02 - 1.223.1  Link Lobby Fitoff Lighting,,Site QA,Second Fix,Level 02,1.223.1,Link Lobby,Fitoff,Lighting
,,Level 02 - 1.224  Corridor Fitoff Power,,Site QA,Second Fix,Level 02,1.224,Corridor,Fitoff,Power
,,Level 02 - 1.224  Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,1.224,Corridor,Fitoff,Lighting
,,Level 02 - 1.224a  WHB Fitoff Lighting,,Site QA,Second Fix,Level 02,1.224a,WHB,Fitoff,Lighting
,,Level 02 - 1.225  Family/Discharge Lounge Fitoff Power,,Site QA,Second Fix,Level 02,1.225,Family/Discharge Lounge,Fitoff,Power
,,Level 02 - 1.225  Family/Discharge Lounge Fitoff Lighting,,Site QA,Second Fix,Level 02,1.225,Family/Discharge Lounge,Fitoff,Lighting
,,Level 02 - 1.225  Family/Discharge Lounge Body Protection ,,Site QA,Second Fix,Level 02,1.225,Family/Discharge Lounge,Body Protection,
,,Level 02 - 1.226  Reception Fitoff Power,,Site QA,Second Fix,Level 02,1.226,Reception,Fitoff,Power
,,Level 02 - 1.226  Reception Fitoff Lighting,,Site QA,Second Fix,Level 02,1.226,Reception,Fitoff,Lighting
,,Level 02 - 1.227  Resource Room Fitoff Power,,Site QA,Second Fix,Level 02,1.227,Resource Room,Fitoff,Power
,,Level 02 - 1.227  Resource Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.227,Resource Room,Fitoff,Lighting
,,Level 02 - 1.229  Corridor Fitoff Power,,Site QA,Second Fix,Level 02,1.229,Corridor,Fitoff,Power
,,Level 02 - 1.229  Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,1.229,Corridor,Fitoff,Lighting
,,Level 02 - 1.229a  Equipment Bay Fitoff Power,,Site QA,Second Fix,Level 02,1.229a,Equipment Bay,Fitoff,Power
,,Level 02 - 1.229a  Equipment Bay Fitoff Lighting,,Site QA,Second Fix,Level 02,1.229a,Equipment Bay,Fitoff,Lighting
,,Level 02 - 1.229b  WHB Fitoff Lighting,,Site QA,Second Fix,Level 02,1.229b,WHB,Fitoff,Lighting
,,Level 02 - 1.23  Equipment Room Fitoff Power,,Site QA,Second Fix,Level 02,1.23,Equipment Room,Fitoff,Power
,,Level 02 - 1.23  Equipment Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.23,Equipment Room,Fitoff,Lighting
,,Level 02 - 1.231  Staff Base Fitoff Power,,Site QA,Second Fix,Level 02,1.231,Staff Base,Fitoff,Power
,,Level 02 - 1.231  Staff Base Fitoff Lighting,,Site QA,Second Fix,Level 02,1.231,Staff Base,Fitoff,Lighting
,,Level 02 - 1.232  Cross Corridor Fitoff Power,,Site QA,Second Fix,Level 02,1.232,Cross Corridor,Fitoff,Power
,,Level 02 - 1.232  Cross Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,1.232,Cross Corridor,Fitoff,Lighting
,,Level 02 - 1.232b  Bev Bay Fitoff Power,,Site QA,Second Fix,Level 02,1.232b,Bev Bay,Fitoff,Power
,,Level 02 - 1.232b  Bev Bay Fitoff Lighting,,Site QA,Second Fix,Level 02,1.232b,Bev Bay,Fitoff,Lighting
,,Level 02 - 1.233  Dirty Utility Fitoff Power,,Site QA,Second Fix,Level 02,1.233,Dirty Utility,Fitoff,Power
,,Level 02 - 1.233  Dirty Utility Fitoff Lighting,,Site QA,Second Fix,Level 02,1.233,Dirty Utility,Fitoff,Lighting
,,Level 02 - 1.234  Clean Utility Fitoff Power,,Site QA,Second Fix,Level 02,1.234,Clean Utility,Fitoff,Power
,,Level 02 - 1.234  Clean Utility Fitoff Lighting,,Site QA,Second Fix,Level 02,1.234,Clean Utility,Fitoff,Lighting
,,Level 02 - 1.235  Disposal Room Fitoff Power,,Site QA,Second Fix,Level 02,1.235,Disposal Room,Fitoff,Power
,,Level 02 - 1.235  Disposal Room Fitoff Lighting,,Site QA,Second Fix,Level 02,1.235,Disposal Room,Fitoff,Lighting
,,Level 02 - 1.236  ACC WC Fitoff Power,,Site QA,Second Fix,Level 02,1.236,ACC WC,Fitoff,Power
,,Level 02 - 1.236  ACC WC Fitoff Lighting,,Site QA,Second Fix,Level 02,1.236,ACC WC,Fitoff,Lighting
,,Level 02 - 1.236  ACC WC Body Protection ,,Site QA,Second Fix,Level 02,1.236,ACC WC,Body Protection,
,,Level 02 - 1.237  Room 1 Fitoff Power,,Site QA,Second Fix,Level 02,1.237,Room 1,Fitoff,Power
,,Level 02 - 1.237  Room 1 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.237,Room 1,Fitoff,Lighting
,,Level 02 - 1.237  Room 1 Body Protection ,,Site QA,Second Fix,Level 02,1.237,Room 1,Body Protection,
,,Level 02 - 1.237a  Ensuite (inside Room 1) Fitoff Power,,Site QA,Second Fix,Level 02,1.237a,Ensuite (inside Room 1),Fitoff,Power
,,Level 02 - 1.237a  Ensuite (inside Room 1) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.237a,Ensuite (inside Room 1),Fitoff,Lighting
,,Level 02 - 1.237a  Ensuite (inside Room 1) Body Protection ,,Site QA,Second Fix,Level 02,1.237a,Ensuite (inside Room 1),Body Protection,
,,Level 02 - 1.238  Room 2 Fitoff Power,,Site QA,Second Fix,Level 02,1.238,Room 2,Fitoff,Power
,,Level 02 - 1.238  Room 2 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.238,Room 2,Fitoff,Lighting
,,Level 02 - 1.238  Room 2 Body Protection ,,Site QA,Second Fix,Level 02,1.238,Room 2,Body Protection,
,,Level 02 - 1.238a  Ensuite (inside Room 2) Fitoff Power,,Site QA,Second Fix,Level 02,1.238a,Ensuite (inside Room 2),Fitoff,Power
,,Level 02 - 1.238a  Ensuite (inside Room 2) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.238a,Ensuite (inside Room 2),Fitoff,Lighting
,,Level 02 - 1.238a  Ensuite (inside Room 2) Body Protection ,,Site QA,Second Fix,Level 02,1.238a,Ensuite (inside Room 2),Body Protection,
,,Level 02 - 1.239  Room 3 Fitoff Power,,Site QA,Second Fix,Level 02,1.239,Room 3,Fitoff,Power
,,Level 02 - 1.239  Room 3 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.239,Room 3,Fitoff,Lighting
,,Level 02 - 1.239  Room 3 Body Protection ,,Site QA,Second Fix,Level 02,1.239,Room 3,Body Protection,
,,Level 02 - 1.239a  Ensuite (inside Room 3) Fitoff Power,,Site QA,Second Fix,Level 02,1.239a,Ensuite (inside Room 3),Fitoff,Power
,,Level 02 - 1.239a  Ensuite (inside Room 3) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.239a,Ensuite (inside Room 3),Fitoff,Lighting
,,Level 02 - 1.239a  Ensuite (inside Room 3) Body Protection ,,Site QA,Second Fix,Level 02,1.239a,Ensuite (inside Room 3),Body Protection,
,,Level 02 - 1.24  Room 4 Fitoff Power,,Site QA,Second Fix,Level 02,1.24,Room 4,Fitoff,Power
,,Level 02 - 1.24  Room 4 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.24,Room 4,Fitoff,Lighting
,,Level 02 - 1.24  Room 4 Body Protection ,,Site QA,Second Fix,Level 02,1.24,Room 4,Body Protection,
,,Level 02 - 1.240a  Ensuite (inside Room 4) Fitoff Power,,Site QA,Second Fix,Level 02,1.240a,Ensuite (inside Room 4),Fitoff,Power
,,Level 02 - 1.240a  Ensuite (inside Room 4) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.240a,Ensuite (inside Room 4),Fitoff,Lighting
,,Level 02 - 1.240a  Ensuite (inside Room 4) Body Protection ,,Site QA,Second Fix,Level 02,1.240a,Ensuite (inside Room 4),Body Protection,
,,Level 02 - 1.241  Room 5 Fitoff Power,,Site QA,Second Fix,Level 02,1.241,Room 5,Fitoff,Power
,,Level 02 - 1.241  Room 5 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.241,Room 5,Fitoff,Lighting
,,Level 02 - 1.241  Room 5 Body Protection ,,Site QA,Second Fix,Level 02,1.241,Room 5,Body Protection,
,,Level 02 - 1.241a  Ensuite (inside Room 5) Fitoff Power,,Site QA,Second Fix,Level 02,1.241a,Ensuite (inside Room 5),Fitoff,Power
,,Level 02 - 1.241a  Ensuite (inside Room 5) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.241a,Ensuite (inside Room 5),Fitoff,Lighting
,,Level 02 - 1.241a  Ensuite (inside Room 5) Body Protection ,,Site QA,Second Fix,Level 02,1.241a,Ensuite (inside Room 5),Body Protection,
,,Level 02 - 1.242  Room 6 Fitoff Power,,Site QA,Second Fix,Level 02,1.242,Room 6,Fitoff,Power
,,Level 02 - 1.242  Room 6 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.242,Room 6,Fitoff,Lighting
,,Level 02 - 1.242  Room 6 Body Protection ,,Site QA,Second Fix,Level 02,1.242,Room 6,Body Protection,
,,Level 02 - 1.242a  Ensuite (inside Room 6) Fitoff Power,,Site QA,Second Fix,Level 02,1.242a,Ensuite (inside Room 6),Fitoff,Power
,,Level 02 - 1.242a  Ensuite (inside Room 6) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.242a,Ensuite (inside Room 6),Fitoff,Lighting
,,Level 02 - 1.242a  Ensuite (inside Room 6) Body Protection ,,Site QA,Second Fix,Level 02,1.242a,Ensuite (inside Room 6),Body Protection,
,,Level 02 - 1.242a  Equip Bay Fitoff Power,,Site QA,Second Fix,Level 02,1.242a,Equip Bay,Fitoff,Power
,,Level 02 - 1.242a  Equip Bay Fitoff Lighting,,Site QA,Second Fix,Level 02,1.242a,Equip Bay,Fitoff,Lighting
,,Level 02 - 1.242b  WHB Fitoff Lighting,,Site QA,Second Fix,Level 02,1.242b,WHB,Fitoff,Lighting
,,Level 02 - 1.243  Room 7 Fitoff Power,,Site QA,Second Fix,Level 02,1.243,Room 7,Fitoff,Power
,,Level 02 - 1.243  Room 7 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.243,Room 7,Fitoff,Lighting
,,Level 02 - 1.243  Room 7 Body Protection ,,Site QA,Second Fix,Level 02,1.243,Room 7,Body Protection,
,,Level 02 - 1.243a  Ensuite (inside Room 7) Fitoff Power,,Site QA,Second Fix,Level 02,1.243a,Ensuite (inside Room 7),Fitoff,Power
,,Level 02 - 1.243a  Ensuite (inside Room 7) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.243a,Ensuite (inside Room 7),Fitoff,Lighting
,,Level 02 - 1.243a  Ensuite (inside Room 7) Body Protection ,,Site QA,Second Fix,Level 02,1.243a,Ensuite (inside Room 7),Body Protection,
,,Level 02 - 1.244  Room 8 Fitoff Power,,Site QA,Second Fix,Level 02,1.244,Room 8,Fitoff,Power
,,Level 02 - 1.244  Room 8 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.244,Room 8,Fitoff,Lighting
,,Level 02 - 1.244  Room 8 Body Protection ,,Site QA,Second Fix,Level 02,1.244,Room 8,Body Protection,
,,Level 02 - 1.244a  Ensuite (inside Room 8) Fitoff Power,,Site QA,Second Fix,Level 02,1.244a,Ensuite (inside Room 8),Fitoff,Power
,,Level 02 - 1.244a  Ensuite (inside Room 8) Fitoff Lighting,,Site QA,Second Fix,Level 02,1.244a,Ensuite (inside Room 8),Fitoff,Lighting
,,Level 02 - 1.244a  Ensuite (inside Room 8) Body Protection ,,Site QA,Second Fix,Level 02,1.244a,Ensuite (inside Room 8),Body Protection,
,,Level 02 - 1.246  Staff ACC WC Fitoff Power,,Site QA,Second Fix,Level 02,1.246,Staff ACC WC,Fitoff,Power
,,Level 02 - 1.246  Staff ACC WC Fitoff Lighting,,Site QA,Second Fix,Level 02,1.246,Staff ACC WC,Fitoff,Lighting
,,Level 02 - 1.246  Staff ACC WC Body Protection ,,Site QA,Second Fix,Level 02,1.246,Staff ACC WC,Body Protection,
,,Level 02 - 1.247  Cleaners Fitoff Power,,Site QA,Second Fix,Level 02,1.247,Cleaners,Fitoff,Power
,,Level 02 - 1.247  Cleaners Fitoff Lighting,,Site QA,Second Fix,Level 02,1.247,Cleaners,Fitoff,Lighting
,,Level 02 - 1.248  Equipment Bay Fitoff Power,,Site QA,Second Fix,Level 02,1.248,Equipment Bay,Fitoff,Power
,,Level 02 - 1.248  Equipment Bay Fitoff Lighting,,Site QA,Second Fix,Level 02,1.248,Equipment Bay,Fitoff,Lighting
,,Level 02 - 1.248  Equipment Bay Body Protection ,,Site QA,Second Fix,Level 02,1.248,Equipment Bay,Body Protection,
,,Level 02 - 2.242  Corridor Fitoff Power,,Site QA,Second Fix,Level 02,2.242,Corridor,Fitoff,Power
,,Level 02 - 2.242  Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,2.242,Corridor,Fitoff,Lighting
,,Second Fix - Level 03,grouping,Second Fix - Level 03,,,,,,
,,Level 03 - 1.301  Endoscopy Suite - Entry Fitoff Power,,Site QA,Second Fix,Level 03,1.301,Endoscopy Suite - Entry,Fitoff,Power
,,Level 03 - 1.301  Endoscopy Suite - Entry Fitoff Lighting,,Site QA,Second Fix,Level 03,1.301,Endoscopy Suite - Entry,Fitoff,Lighting
,,Level 03 - 1.304  Admin Fitoff Power,,Site QA,Second Fix,Level 03,1.304,Admin,Fitoff,Power
,,Level 03 - 1.304  Admin Fitoff Lighting,,Site QA,Second Fix,Level 03,1.304,Admin,Fitoff,Lighting
,,Level 03 - 1.305  Reception Fitoff Power,,Site QA,Second Fix,Level 03,1.305,Reception,Fitoff,Power
,,Level 03 - 1.305  Reception Fitoff Lighting,,Site QA,Second Fix,Level 03,1.305,Reception,Fitoff,Lighting
,,Level 03 - 1.306  Wait Fitoff Power,,Site QA,Second Fix,Level 03,1.306,Wait,Fitoff,Power
,,Level 03 - 1.306  Wait Fitoff Lighting,,Site QA,Second Fix,Level 03,1.306,Wait,Fitoff,Lighting
