Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Closed tight,Closed tight,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Leaked,Leaked,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Opened at kPa,Opened at kPa,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Check Valve Number 1,Check Valve Number 1,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Check Valve Number 2,Check Valve Number 2,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Differential Pressure,Differential Pressure,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Check Valve Number 1,Check Valve Number 1,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Check Valve Number 2,Check Valve Number 2,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Differential Pressure,Differential Pressure,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Double check (Closed Tight),Double check (Closed Tight),Reduced Pressure Zone Device - Double Check Valve,,,,,
,,RP,RP,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Closed tight,Closed tight,Reduced Pressure Zone Device - Double Check Valve,,,,,
,,opened at (kPa),opened at (kPa),Reduced Pressure Zone Device - Double Check Valve,,,,,
,,Pressure Type Vaccum Breaker,,Pressure Type Vaccum Breaker,,,,,
,,Opened at (kPa),Opened at (kPa),Pressure Type Vaccum Breaker,,,,,
,,Not Opened,Not Opened,Pressure Type Vaccum Breaker,,,,,
,,kPa,kPa,Pressure Type Vaccum Breaker,,,,,
,,Not Opened,Not Opened,Pressure Type Vaccum Breaker,,,,,
,,Air Inlet,Air Inlet,Pressure Type Vaccum Breaker,,,,,
,,Check Valve,Check Valve,Pressure Type Vaccum Breaker,,,,,
,,Air Inlet,Air Inlet,Pressure Type Vaccum Breaker,,,,,
,,Check Valve,Check Valve,Pressure Type Vaccum Breaker,,,,,
,,Air Inlet,Air Inlet,Pressure Type Vaccum Breaker,,,,,
,,Opened at (kPa),Opened at (kPa),Pressure Type Vaccum Breaker,,,,,
,,Not Opened,Not Opened,Pressure Type Vaccum Breaker,,,,,
,,Check Valve (kPa),Check Valve (kPa),Pressure Type Vaccum Breaker,,,,,
,,Remarks,,Remarks,,,,,
,,Test kit serial number,Test kit serial number,Remarks,,,,,
,,Date test kit last verified,Date test kit last verified,Remarks,,,,,
,,Backfloe Prevention Device Test,,Backfloe Prevention Device Test,,,,,
,,Plumbers name,Plumbers name,Backfloe Prevention Device Test,,,,,
,,Date,Date,Backfloe Prevention Device Test,,,,,
,,,,,,,,,
Cold Water / Cold Water BG,,,,,,,,,
,Scope,,,QA,Hydraulics,,,,
,Rows,,,,,,,,
,,Hydraulics,grouping,Hydraulics,,,,,
,,Basement 01 (South) - Overall Floor Plan,,QA,Hydraulics,Basement 01 (South),Overall Floor Plan,Cold Water Checklist,
,,Basement 01 (South) - Pump & Tanks_B1 (B024),,QA,Hydraulics,Basement 01 (South),Pump & Tanks_B1 (B024),Cold Water Checklist,
,,Basement 01 (South) - Lift Area,,QA,Hydraulics,Basement 01 (South),Lift Area,Cold Water Checklist,
,,Basement 01 (North) - Cold Water,,QA,Hydraulics,Basement 01 (North),Cold Water Checklist,,
,,Ground Floor - Site (Cold Water BG),,QA,Hydraulics,Ground Floor,Site,Cold Water BG,
,,Ground Floor - Riser 2 G031,,QA,Hydraulics,Ground Floor,Riser 2 G031,Cold Water Checklist,
,,Level 1 - Overall Floor Plan,,QA,Hydraulics,Level 1,Overall Floor Plan,Cold Water Checklist,
,,Level 2 - Overall Floor Plan,,QA,Hydraulics,Level 2,Overall Floor Plan,Cold Water Checklist,
,,Level 3 - Overall Floor Plan,,QA,Hydraulics,Level 3,Overall Floor Plan,Cold Water Checklist,
,,Level 3 - Overall Floor Plan,,QA,Hydraulics,Level 3,Overall Floor Plan,Non-Potable Cold Water,
,,Level 4 - Overall Floor Plan,,QA,Hydraulics,Level 4,Overall Floor Plan,Cold Water Checklist,
,,Level 5 - Cold Water Checklist,,QA,Hydraulics,Level 5,Cold Water Checklist,,
,Columns,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,
,,Material type (as per sample submission),,Material type (as per sample submission),,,,,
,,Correct material as per sample register,,Correct material as per sample register,,,,,
,,Bedding material installed correctly,,Bedding material installed correctly,,,,,
,,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,,,,
,,Fittings & joints correctly installed to manufacturer's reqs.,,Fittings & joints correctly installed to manufacturer's requirements,,,,,
,,Welding/pressfit/push fit (as per AS 3500.1),,Welding / pressfit / push fit (as per AS 3500.1),,,,,
,,Satisfactory welding/pressing of copper pipe,,Satisfactory welding/pressing of copper pipe,,,,,
,,Support & fixings (acoustic/seismic/water hammer),,Support & fixings (acoustic / seismic / water hammer),,,,,
,,Pipework installation (as per AS 3500.1),,Pipework installation (as per AS 3500.1),,,,,
,,Pipework layed correctly and to AS 3500,,Pipework layed correctly and to AS 3500,,,,,
,,Check no cross connection,,Check no cross connection,,,,,
,,Pressure test (1500kpa pressure test),,Pressure test (1500kpa pressure test),,,,,
,,3rd Party Inspection (Including the below as applicable),,3rd Party Inspection (Including the below as applicable),,,,,
,,Name,Name,3rd Party Inspection (Including the below as applicable),,,,,
,,Company,Company,3rd Party Inspection (Including the below as applicable),,,,,
,,Witness marks visible,,Witness marks visible,,,,,
,,Inspection & Testing Prior to Concealment to AS 3500,,Inspection and Testing Prior to Concealment to AS 3500,,,,,
,,Seal open ends with caps & high light to avoid damage,,Seal open ends with caps & high light to avoid damage,,,,,
,,Identification of services via I.D tape,,Identification of services via I.D tape,,,,,
,,Backfill & compaction to specification in 300mm layers,,Backfill & compaction to specification in 300mm layers,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,,,,,,,,
Commissioning Pump / Macerator Station,,,,,,,,,
,Scope,,,QA,,,,,
,Rows,,,,,,,,
,,Civil,grouping,Civil,,,,,
,,Basement 01 (South) - Stormwater Pump Station (1),,QA,Civil,Basement 01 (South),Stormwater Pump Station (1),Commissioning Pump / Macerator Station,
,,Basement 01 (North) - Stormwater Pump Station (10),,QA,Civil,Basement 01 (North),Stormwater Pump Station (10),Commissioning Pump / Macerator Station,
,,Hydraulics,grouping,Hydraulics,,,,,
,,Basement 01 (South) - Pump & Tanks_B1 (B024) - Sewer Pump Station,,QA,Hydraulics,Basement 01 (South),Pump & Tanks_B1 (B024),Sewer Pump Station,Commissioning Pump / Macerator Station
,,Basement 01 (North) - Sewer Pump Station,,QA,Hydraulics,Basement 01 (North),Sewer Pump Station,Commissioning Pump / Macerator Station,
,Columns,,,,,,,,
,,Condition as when it was installed,,Condition as when it was installed (report any changes),,,,,
,,Control panel installed,,Control panel installed,,,,,
,,"Electrical wiring connected between pumps, controller & level",,"Electrical wiring connected between pumps, controller & level sensing system installed correctly",,,,,
,,Connected to BMS,,Connected to BMS,,,,,
,,Connected to power supply,,Connected to power supply,,,,,
,,BMS faults in working order,,BMS faults in working order (specify faults),,,,,
,,High level alarm in working order,,High level alarm in working order,,,,,
,,Supplier commissioning sheet,,Supplier commissioning sheet,,,,,
,,Area clean,Area clean,Supplier commissioning sheet,,,,,
,,,,,,,,,
Fix 2,,,,,,,,,
,Scope,,,QA,Hydraulics,,,,
,Rows,,,,,,,,
,,Ground Floor,grouping,Ground Floor,,,,,
,,GH Decant WC G019,,QA,Hydraulics,Ground Floor,GH Decant WC G019,Fix 2 checklist,
,,Level 1,grouping,Level 1,,,,,
,,Student Common & Bev Bay 1042,,QA,Hydraulics,Level 1,Student Common & Bev Bay 1042,Fix 2 checklist,
,,Skills - Mock Ward 1032,,QA,Hydraulics,Level 1,Skills - Mock Ward 1032,Fix 2 checklist,
,,Sims 1030,,QA,Hydraulics,Level 1,Sims 1030,Fix 2 checklist,
,,Teapoint 1026,,QA,Hydraulics,Level 1,Teapoint 1026,Fix 2 checklist,
,,Cleaner 1016,,QA,Hydraulics,Level 1,Cleaner 1016,Fix 2 checklist,
,,Amb WC 1017,,QA,Hydraulics,Level 1,Amb WC 1017,Fix 2 checklist,
,,GN WC 1018,,QA,Hydraulics,Level 1,GN WC 1018,Fix 2 checklist,
,,Acc WC 1019,,QA,Hydraulics,Level 1,Acc WC 1019,Fix 2 checklist,
,,Airlock - Female 1020,,QA,Hydraulics,Level 1,Airlock - Female 1020,Fix 2 checklist,
,,Toilets Female 1021,,QA,Hydraulics,Level 1,Toilets Female 1021,Fix 2 checklist,
,,Airlock - Male 1023,,QA,Hydraulics,Level 1,Airlock - Male 1023,Fix 2 checklist,
,,Toilets Male 1022,,QA,Hydraulics,Level 1,Toilets Male 1022,Fix 2 checklist,
,,Level 2,grouping,Level 2,,,,,
,,Staff Room 2051,,QA,Hydraulics,Level 2,Staff Room 2051,Fix 2 checklist,
,,Circulation 2032,,QA,Hydraulics,Level 2,Circulation 2032,Fix 2 checklist,
,,Sims 2038,,QA,Hydraulics,Level 2,Sims 2038,Fix 2 checklist,
,,Ensuite 2035,,QA,Hydraulics,Level 2,Ensuite 2035,Fix 2 checklist,
,,Cleaner 2034,,QA,Hydraulics,Level 2,Cleaner 2034,Fix 2 checklist,
,,Toilets Male 2031,,QA,Hydraulics,Level 2,Toilets Male 2031,Fix 2 checklist,
,,Airlock - Male 2029,,QA,Hydraulics,Level 2,Airlock - Male 2029,Fix 2 checklist,
,,Female Toilets 2027,,QA,Hydraulics,Level 2,Female Toilets 2027,Fix 2 checklist,
,,Airlock - Female 2028,,QA,Hydraulics,Level 2,Airlock - Female 2028,Fix 2 checklist,
,,Acc WC 2025,,QA,Hydraulics,Level 2,Acc WC 2025,Fix 2 checklist,
,,Store Equipment 2011,,QA,Hydraulics,Level 2,Store Equipment 2011,Fix 2 checklist,
,,Mock Ward Bed 2010,,QA,Hydraulics,Level 2,Mock Ward Bed 2010,Fix 2 checklist,
,,Mock Ward Bed 2009,,QA,Hydraulics,Level 2,Mock Ward Bed 2009,Fix 2 checklist,
,,GN WC 2019,,QA,Hydraulics,Level 2,GN WC 2019,Fix 2 checklist,
,,GN WC 2016,,QA,Hydraulics,Level 2,GN WC 2016,Fix 2 checklist,
,,GN WC 2015,,QA,Hydraulics,Level 2,GN WC 2015,Fix 2 checklist,
,,Amb WC 2014,,QA,Hydraulics,Level 2,Amb WC 2014,Fix 2 checklist,
,,Level 3,grouping,Level 3,,,,,
,,Tea Area 3001,,QA,Hydraulics,Level 3,Tea Area 3001,Fix 2 checklist,
,,Pathology Grossing 3016 - Non-Potable Fixtures,,QA,Hydraulics,Level 3,Pathology Grossing 3016,Non-Potable Fixtures,Fix 2 checklist
,,Pathology Grossing 3016 - Potable Cold Water Fixtures,,QA,Hydraulics,Level 3,Pathology Grossing 3016,Potable Cold Water Fixtures,Fix 2 checklist
,,Pathology Slide Staining 3017,,QA,Hydraulics,Level 3,Pathology Slide Staining 3017,Fix 2 checklist,
,,Pathology Accessioning 3018,,QA,Hydraulics,Level 3,Pathology Accessioning 3018,Fix 2 checklist,
,,WC Acc 3020,,QA,Hydraulics,Level 3,WC Acc 3020,Fix 2 checklist,
,,WC Amb 3021,,QA,Hydraulics,Level 3,WC Amb 3021,Fix 2 checklist,
,,GN WC 3022,,QA,Hydraulics,Level 3,GN WC 3022,Fix 2 checklist,
,,GN WC 3023,,QA,Hydraulics,Level 3,GN WC 3023,Fix 2 checklist,
,,GN WC 3024,,QA,Hydraulics,Level 3,GN WC 3024,Fix 2 checklist,
,,Cleaner 3025,,QA,Hydraulics,Level 3,Cleaner 3025,Fix 2 checklist,
,,Pathology Bloodbank 3026,,QA,Hydraulics,Level 3,Pathology Bloodbank 3026,Fix 2 checklist,
,,Pathology SRA 3027,,QA,Hydraulics,Level 3,Pathology SRA 3027,Fix 2 checklist,
,,Pathology 3028 - Non-Potable Fixtures,,QA,Hydraulics,Level 3,Pathology 3028,Non-Potable Fixtures,Fix 2 checklist
,,Pathology 3028 - Potable Cold Water Fixtures,,QA,Hydraulics,Level 3,Pathology 3028,Potable Cold Water Fixtures,Fix 2 checklist
,,Pathology Staffroom 3042,,QA,Hydraulics,Level 3,Pathology Staffroom 3042,Fix 2 checklist,
,,Pathology Microbiology 3045 - Non-Potable Fixtures,,QA,Hydraulics,Level 3,Pathology Microbiology 3045,Non-Potable Fixtures,Fix 2 checklist
,,Pathology Microbiology 3045 - Potable Cold Water Fixtures,,QA,Hydraulics,Level 3,Pathology Microbiology 3045,Potable Cold Water Fixtures,Fix 2 checklist
,,Level 4,grouping,Level 4,,,,,
,,Beverage Bay 4018,,QA,Hydraulics,Level 4,Beverage Bay 4018,Fix 2 checklist,
,,WC Acc 4024,,QA,Hydraulics,Level 4,WC Acc 4024,Fix 2 checklist,
,,Gn WC 4025,,QA,Hydraulics,Level 4,Gn WC 4025,Fix 2 checklist,
,,WC Amb 4026,,QA,Hydraulics,Level 4,WC Amb 4026,Fix 2 checklist,
,,Gn WC 4027,,QA,Hydraulics,Level 4,Gn WC 4027,Fix 2 checklist,
,,Staff Prop Bay 4030,,QA,Hydraulics,Level 4,Staff Prop Bay 4030,Fix 2 checklist,
,,Bio Hazard 4033,,QA,Hydraulics,Level 4,Bio Hazard 4033,Fix 2 checklist,
,,Aseptic Manufacture 4038,,QA,Hydraulics,Level 4,Aseptic Manufacture 4038,Fix 2 checklist,
,,Preparation Area 4039,,QA,Hydraulics,Level 4,Preparation Area 4039,Fix 2 checklist,
,,Cln Rm 4040,,QA,Hydraulics,Level 4,Cln Rm 4040,Fix 2 checklist,
,,Cln Rm 4041,,QA,Hydraulics,Level 4,Cln Rm 4041,Fix 2 checklist,
,,Non-Aseptic Prep 4050,,QA,Hydraulics,Level 4,Non-Aseptic Prep 4050,Fix 2 checklist,
,,Pharmacy Dispensary 4052,,QA,Hydraulics,Level 4,Pharmacy Dispensary 4052,Fix 2 checklist,
,Columns,,,,,,,,
,,Fixtures - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Fixtures,,,,
,,Correct product (samples provided),,Correct product (samples provided),Fixtures,,,,
,,Check products for imperfections,,Check products for imperfections,Fixtures,,,,
,,Location & fixings,,Location & fixings (as per drawings & manufacturer guidelines),Fixtures,,,,
,,Silicone seals are acceptable standard,,Silicone seals are acceptable standard (as applicable),Fixtures,,,,
,,"Operation of all fixtures, taps & points of demand",,"Operation of all fixtures, taps & points of demand",Fixtures,,,,
,,Final fit off inspection on all items,,Final fit off inspection on all items,Fixtures,,,,
,,Inspection date,Inspection date,Final fit off inspection on all items,Fixtures,,,,
,,Items protected until commissioning,,Items protected until commissioning (Attach photos below),Fixtures,,,,
,,Fixtures - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Fixtures,,,,
,,Fixtures - Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Fixtures,,,,
,,Commissioning - Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),Commissioning,,,,
,,Check products for imperfections,,Check products for imperfections,Commissioning,,,,
,,Fixtures location & fixings all correct,,Fixtures location & fixings all correct (as per drawings & samples),Commissioning,,,,
,,Clean out all strainers/aerators,,Clean out all strainers / aerators,Commissioning,,,,
,,Check for no cross connections/leaks/access to isolation valves,,Check for no cross connections / leaks / access to isolation valves,Commissioning,,,,
,,Floor wastes (clear of debris & draining correctly),,Floor wastes (clear of debris & draining correctly),Commissioning,,,,
,,Quality of silicone seals to fixtures acceptable,,Quality of silicone seals to fixtures acceptable,Commissioning,,,,
,,Hot water tempering valve set to 50c & DDA thermostatic mixing valve set to 42 deg,,Hot water tempering valve set to 50c (+/- 5c) & DDA thermostatic mixing valve set to 42 degrees.,Commissioning,,,,
,,Water pressure acceptable 350Kpa to 500 Kpa,,Water pressure acceptable 350Kpa to 500 Kpa,Commissioning,,,,
,,Commissioning - Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Commissioning,,,,
,,Commissioning - Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),Commissioning,,,,
,,,,,,,,,
Greasy AG,,,,,,,,,
,Scope,,,QA,Hydraulics,,,,
,Rows,,,,,,,,
,,Hydraulics,grouping,Hydraulics,,,,,
,,Basement 01 (South) - Pump & Tanks_B1 (B024),,QA,Hydraulics,Basement 01 (South),Pump & Tanks_B1 (B024),Greasy AG,
,,Ground Floor,,QA,Hydraulics,Ground Floor,Overall Floor Plan,Greasy AG,
,,Level 1,,QA,Hydraulics,Level 1,Overall Floor Plan,Greasy AG,
,,Level 2,,QA,Hydraulics,Level 2,Overall Floor Plan,Greasy AG,
,,Level 3,,QA,Hydraulics,Level 3,Overall Floor Plan,Greasy AG,
,,Level 4,,QA,Hydraulics,Level 4,Overall Floor Plan,Greasy AG,
,Columns,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,
,,Correct material as per sample register,,Correct material as per sample register,,,,,
,,Grades/fittings/joints installed to standards incl. witness marks,,"Grades, fittings & joints installed to standards including witness marks",,,,,
,,Fixings & seismic support to code requirements,,Fixings & seismic support to code requirements,,,,,
,,Expansion joints per floor installed correctly & clipped,,Expansion joints per floor installed correctly & clipped,,,,,
,,Pipe risers sealed per floor & capped off to prevent damage,,Pipe risers sealed per floor & capped off to prevent damage,,,,,
,,Correct ventilation installed including AAV,,Correct ventilation installed including AAV,,,,,
,,Acoustic lagging installed to acoustic specification,,Acoustic lagging installed to acoustic specification,,,,,
,,Testing to 15KPA with air or full water test,,Testing to 15KPA with air or full water test,,,,,
,,Identifications of services,,Identifications of services,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,,,,,,,,
Hot Water,,,,,,,,,
,Scope,,,QA,Hydraulics,,,,
,Rows,,,,,,,,
,,Hydraulics,grouping,Hydraulics,,,,,
,,Basement 01 (South) - Overall Floor Plan,,QA,Hydraulics,Basement 01 (South),Overall Floor Plan,Hot Water,
,,Basement 01 (South) - Pump & Tanks_B1 (B024),,QA,Hydraulics,Basement 01 (South),Pump & Tanks_B1 (B024),Hot Water,
,,Basement 01 (South) - Lift Area,,QA,Hydraulics,Basement 01 (South),Lift Area,Hot Water,
,,Ground Floor - Riser 2 G031,,QA,Hydraulics,Ground Floor,Riser 2 G031,Hot Water,
,,Level 1 - Overall Floor Plan,,QA,Hydraulics,Level 1,Overall Floor Plan,Hot Water,
,,Level 2 - Overall Floor Plan,,QA,Hydraulics,Level 2,Overall Floor Plan,Hot Water,
,,Level 3 - Overall Floor Plan,,QA,Hydraulics,Level 3,Overall Floor Plan,Hot Water,
,,Level 3 - Overall Floor Plan - Non-Potable Hot Water,,QA,Hydraulics,Level 3,Overall Floor Plan,Non-Potable Hot Water,
,,Level 4 - Overall Floor Plan,,QA,Hydraulics,Level 4,Overall Floor Plan,Hot Water,
,Columns,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,
,,Material type (as per sample submission),,Material type (as per sample submission),,,,,
,,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,,,,
,,Welding/pressfit/push fit (as per AS 3500.1),,Welding / pressfit / push fit (as per AS 3500.1),,,,,
,,Support & fixings (acoustic/seismic/water hammer),,Support & fixings (acoustic / seismic / water hammer),,,,,
,,Pipework installation (as per AS 3500.1),,Pipework installation (as per AS 3500.1),,,,,
,,Check no cross connection,,Check no cross connection,,,,,
,,Pressure test (1500kpa pressure test),,Pressure test (1500kpa pressure test),,,,,
,,3rd Party Inspection,,3rd Party Inspection (Including the below as applicable),,,,,
,,Name,Name,3rd Party Inspection (Including the below as applicable),,,,,
,,Company,Company,3rd Party Inspection (Including the below as applicable),,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,,,,,,,,
Pit,,,,,,,,,
,Scope,,,QA,,,,,
,Rows,,,,,,,,
,,Civil,grouping,Civil,,,,,
,,Basement 01 (South) - Pit (2),,QA,Civil,Basement 01 (South),Pits,Pit (2),
,,Basement 01 (South) - Pit (2),,QA,Civil,Basement 01 (South),Pits,Pit (2),
,,Basement 01 (South) - Pit (3),,QA,Civil,Basement 01 (South),Pits,Pit (3),
,,Basement 01 (South) - Pit (4),,QA,Civil,Basement 01 (South),Pits,Pit (4),
,,Basement 01 (South) - Pit (5),,QA,Civil,Basement 01 (South),Pits,Pit (5),
,,Basement 01 (South) - Pit (6),,QA,Civil,Basement 01 (South),Pits,Pit (6),
,,Basement 01 (South) - Pit (7),,QA,Civil,Basement 01 (South),Pits,Pit (7),
,,Basement 01 (South) - Pit (8),,QA,Civil,Basement 01 (South),Pits,Pit (8),
,,Basement 01 (North) - Pit (11),,QA,Civil,Basement 01 (North),Pits,Pit (11),
,,Basement 01 (North) - Pit (12),,QA,Civil,Basement 01 (North),Pits,Pit (12),
,,Ground Floor (Sheet 1) - Pit (2),,QA,Civil,Ground Floor (Sheet 1),Pits,Pit (2),
,,Ground Floor (Sheet 1) - Pit (Authority),,QA,Civil,Ground Floor (Sheet 1),Pits,Pit (Authority),
,,Hydraulics,grouping,Hydraulics,,,,,
,,Ground Floor - Pit (1),,QA,Hydraulics,Ground Floor,Overall Floor Plan,Pits,Pit (1)
,,Ground Floor - Pit (2),,QA,Hydraulics,Ground Floor,Overall Floor Plan,Pits,Pit (2)
,Columns,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,
,,Latest specifications & standards nominated in ITP,,Latest specifications and standards nominated in ITP,,,,,
,,Setout & alignment as per latest available drawing (include revision below),,Setout & alignment as per latest available drawing (include revision below),,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per latest available drawing (include revision below),,,,,
,,Correct approved materials as per sample register,Correct approved materials as per sample register,Setout & alignment as per latest available drawing (include revision below),,,,,
,,Manufacturer's Quality,,Manufacturer's Quality,,,,,
,,Pit Excavation,,Pit Excavation,,,,,
,,Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5),,Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5),,,,,
,,Builder sign off prior concealment,,Builder sign off prior concealment,,,,,
,,Backfilling (as per AS 3500.3 Section 6.2.11),,Backfilling (as per AS 3500.3 Section 6.2.11),,,,,
,,Compaction of Material (As per Specification/Geotechnical report),,Compaction of Material (As per Specification / Geotechnical report),,,,,
,,Clean & Flush,,Clean and Flush,,,,,
,,Inspection Prior to Closure,,Inspection Prior to Closure,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,
,,,,,,,,,
Pump / Macerator Station,,,,,,,,,
,Scope,,,QA,,,,,
,Rows,,,,,,,,
,,Civil,grouping,Civil,,,,,
,,Basement 01 (South) - Stormwater Pump Station (1),,QA,Civil,Basement 01 (South),Stormwater Pump Station (1),Pump / Macerator Station,
,,Basement 01 (North) - Stormwater Pump Station (10),,QA,Civil,Basement 01 (North),Stormwater Pump Station (10),Pump / Macerator Station,
,,Hydraulics,grouping,Hydraulics,,,,,
,,Basement 01 (South) - Pump & Tanks_B1 (B024) - Sewer Pump Station,,QA,Hydraulics,Basement 01 (South),Pump & Tanks_B1 (B024),Sewer Pump Station,Pump / Macerator Station
