type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,ACCEPTANCE CRITERIA: Reinforcement shall comply with AS4671.,,,,,,,,,,,,,,
label,"○ Alternatively, provide a current ACRS certification for materials and for bar processing (as this covers a higher certification)",,,,,,,,,,,,,,
label,"○ Note: ACRS certificate may cover both aspects or be for each separate portion (e.g 1 for the material supplier and another for the bar processor (bending, cropping and delivery)",,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once for each supplier, prior to placement of order",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,2.4 Evaporative Retardant,,,,,,,,,,,,,,
label,REFERENCE: 703.09,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Details of evaporative retardant, application procedure (including application rates) to be submitted for review to the Nominated Authority.",,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each product, prior to placement of concrete",,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,2.5 Curing Compound,,,,,,,,,,,,,,
label,REFERENCE: 703.10 (a),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Details of curing compound and NATA test certificate stating compliance with AS3799 no more than 3 years from issue, to be submitted for review to the Nominated Authority.",,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each product, prior to placement of concrete",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
section,Preliminaries - Documents,,,,,,,,,,,,,,
checkpoint,3.1 Lot Map,,,,,,,,,,,,,,
label,REFERENCE: MRPA Lot Management Plan,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Attach Marked drawing indicating the location of this Lot,,,,,,,,,,,,,,
label,○ Attach: Lot Map,,,,,,,,,,,,,,
label,METHOD: Document,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Attached Lot Map,,,,,,,,,,,,,,
checkpoint,3.2 IFC Drawings,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Prior to starting Works and at regular intervals,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: All,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
section,Pre-construction Activities,,,,,,,,,,,,,,
checkpoint,4.1 Survey Set-out,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The work shall be constructed in accordance with the confirmed set out to the line and level and cross-sectional profiles as shown on the drawings.,,,,,,,,,,,,,,
label,○ The Nominated Authority will review and confirm the set out.,,,,,,,,,,,,,,
label,○ Attach: Survey Report,,,,,,,,,,,,,,
label,"METHOD: Document Review, Measure, Visual",,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,5.1 Excavation,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Excavation shall be to a sufficient depth to allow for the required compacted thickness of bedding material under the full width of concrete paving.,,,,,,,,,,,,,,
label,"○ Where it is necessary to excavate existing pavement, the excavation shall not extend more than 150 mm from the edge of the adjacent face.",,,,,,,,,,,,,,
label,○ Existing asphalt or bituminous surfacing shall be saw cut for a sufficient depth to produce a neat vertical face.,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.2 Bedding Material Placement & Compaction,,,,,,,,,,,,,,
label,REFERENCE: COGD SD300 Series,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Place bedding material to the minimum thicknesses (post-compaction) as per the IFC drawings (equal to or greater than the relevant Council drawings).,,,,,,,,,,,,,,
label,"○ Bedding shall be trimmed to the appropriate levels, moistened as necessary, and firmly compacted.",,,,,,,,,,,,,,
label,○ The foundation shall be true to grade and cross section as shown on the drawings by filling and excavating as necessary.,,,,,,,,,,,,,,
label,○ All soft wet or unstable material shall be removed to a depth of not less than 100 mm below the design level of the underside of bedding and filled with bedding material moistened and compacted to form a stable foundation.,,,,,,,,,,,,,,
label,○ Attach: Bedding Material Delivery Dockets,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.3 Formwork Construction & Placement,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Designed and constructed in such a manner so it can be removed without damage to the concrete.,,,,,,,,,,,,,,
label,"○ Formwork to be rigid, braced, full depth of the concrete & tied together to restrict movement during concreting operations to maintain dimensional comformance.",,,,,,,,,,,,,,
label,○ Joints in formwork shall be constructed such that loss of mortar is prevented.,,,,,,,,,,,,,,
label,"○ Prior to placing concrete in an earth excavation, formwork shall be erected so that fresh concrete is not placed directly against the sides of the excavation.",,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.4 Construction Joints & Matching Exisiting Surfaces,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings 703.24, COGD SD300 Series",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where applicable, construction joints shall be placed where the new construction ties into existing structures.",,,,,,,,,,,,,,
label,"○ Consult the relevant Council Standard drawings for the joint detail, these may require:",,,,,,,,,,,,,,
label, i. Concrete cutting of a shear-key,,,,,,,,,,,,,,
label, ii. Surface rouighening,,,,,,,,,,,,,,
label, iii. Drilling and insertion of dowel bars (may also be galvanised),,,,,,,,,,,,,,
label, iv. Cutting a groove for sealant,,,,,,,,,,,,,,
label,"○ Where it is necessary to join to an existing section of profile different from that being constructed, the change of profile shall be made at a constant rate between 10 and 20 mm per metre.",,,,,,,,,,,,,,
label,○ Transitions between different profiles shall be made in accordance with the drawings.,,,,,,,,,,,,,,
label,○ Matching of new to existing concrete paving shall be such that it appears identical to the existing section.,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.5 Isolation Joints,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings 703.26 (c), COGD SD300 Series",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where applicable, isolation joints shall be placed:",,,,,,,,,,,,,,
label," i. around all abutting structures such as pits, utility services, power poles, kerbs and other such features",,,,,,,,,,,,,,
label, ii. at any location marked on the drawings,,,,,,,,,,,,,,
label,○ The joint shall be made with a compressable material extending for the full width and full depth of the paving and secured into position prior to concrete operations.,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.6 Reinforcement Placement,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The correct mesh type and location as shown on the IFC drawings.,,,,,,,,,,,,,,
label,○ Any splice lengths achieve the minimum length and are in contact for this length.,,,,,,,,,,,,,,
label,"○ The reinforcement surface condition is free from dirt, debris and damage.",,,,,,,,,,,,,,
label,○ The resulting cage securely held with sufficient ties and/or bar chairs to limit displacement or deformation during the concrete pour (typically 900mm crs maximum).,,,,,,,,,,,,,,
label,"○ Wire chairs with or without plastic tips, bricks or pieces of timber or coarse aggregate shall not be used to support steel reinforcement.",,,,,,,,,,,,,,
label,○ Minimum cover of 50mm at edges has been achieved (including tie wire locations).,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.7 Pre-pour Inspection,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Inspection to ensure that forms, reinforcement dowels and other embedments conform to the requirements of the specifications and drawings.",,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority / Council Inspector,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.8 Weather Conditions & Evaporation Limits,,,,,,,,,,,,,,
label,REFERENCE: 703.09 & COGD SD300 Series,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Concrete shall not be placed when the air temperature at the point of placement is less than 5°C or greater than 35°C.,,,,,,,,,,,,,,
label,"○ The temperature of concrete, measured immediately prior to placing, shall not be less than 10°C or greater than 32°C.",,,,,,,,,,,,,,
label,"○ The air temperature, relative humidity, concrete temperature and wind velocity are measured to determine the evaporation rate of water from the concrete.",,,,,,,,,,,,,,
label,○ When the evaporation rate exceeds 0.50 kg/m²/hr apply evaporation retardant at the rates specified on the manufacturer’s TDS.,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.9 Concrete Testing - Sampling Frequencies,,,,,,,,,,,,,,
label,REFERENCE: 703.11 & COGD SD300 Series,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Concrete cast in one continuous operation to be tested at a frequency as shown below: 0m³ to 50m³ = 1 sample,,,,,,,,,,,,,,
label,○ Each sample shall consist of 1 no. slump test and 2 no. compressive strength cylinders minimum.,,,,,,,,,,,,,,
label,○ Compressive strength cylinders = 2 no. 28 day strength.,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,METHOD: Test,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Concrete Tester, Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.10 Concrete Testing - Slump,,,,,,,,,,,,,,
label,REFERENCE: 703.11 & COGD SD300 Series,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Slump testing tolerances = ,,,,,,,,,,,,,,
label, <60mm = ±10mm,,,,,,,,,,,,,,
label, ≥60mm to ≤80mm = ±15mm,,,,,,,,,,,,,,
label, >80mm to ≤110mm = ±20mm,,,,,,,,,,,,,,
label, >110mm to ≤150mm = ±30mm,,,,,,,,,,,,,,
label, >150mm = ±40mm,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,METHOD: Test,,,,,,,,,,,,,,
label,FREQUENCY: Each sample,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Concrete Tester,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.11 Concrete Testing - Compressive Strength Cylinders,,,,,,,,,,,,,,
label,REFERENCE: 703.11,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Correct quantity of cylinders manufactured per sample.,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,METHOD: Test,,,,,,,,,,,,,,
label,FREQUENCY: Each sample,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Concrete Tester,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.12 Supply & Discharge Rates,,,,,,,,,,,,,,
label,REFERENCE: 703.08,,,,,,,,,,,,,,
label,○ AS1379 Clause 4.4.1,,,,,,,,,,,,,,
label,○ AS1379 Clause 4.2.3,,,,,,,,,,,,,,
label,○ AS1379 Clause 4.2.5,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Concrete is supplied at an adequate rate to ensure no cold joints are formed.,,,,,,,,,,,,,,
label,○ Maximum elapsed time for discharge (including compaction) is 90 minutes from batching.,,,,,,,,,,,,,,
label,○ Concrete that stiffens or is showing signs of stiffening shall not be used.,,,,,,,,,,,,,,
label,"○ If water is added once discharge commences, the volume shall not exceed the water-cement ratio for the mix design and the water volume is recorded on the concrete pour record.",,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each load,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.13 Placement & Compaction,,,,,,,,,,,,,,
label,REFERENCE: 703.08,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All concrete batches are traceable.,,,,,,,,,,,,,,
label,"○ Where concrete pumps are used, the initial discharge is pumped to waste until a consistent workable mix is discharged.",,,,,,,,,,,,,,
label,"○ Fresh concrete shall not be placed against concrete which has taken its initial set, except at properly formed construction joints.",,,,,,,,,,,,,,
label,"○ Concrete shall be thoroughly compacted by means of continuous tamping and internal vibration and shall be worked around any embedments and into corners of formwork or excavations to produce a dense concrete free from voids, honeycombing, segregation or surface defects.",,,,,,,,,,,,,,
label,○ Vibration continued at each point until air bubbles cease to emerge from the concrete.,,,,,,,,,,,,,,
label,"○ Unformed surfaces shall be hand tamped to ensure a smooth surface with a uniform colour and appearance, and screeded to achieve the specified level, dimensions, falls and tolerances.",,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,○ Attach: Concrete Pour Record,,,,,,,,,,,,,,
label,○ Attach: Concrete Dockets,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each load,,,,,,,,,,,,,,
label,CATEGORY: SP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS:,,,,,,,,,,,,,,
checkpoint,5.14 Surface Finishes,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series, 703.25",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Surface finish shall be as per the drawings or; as a minimum, finished to grade and cross section with a wooden float to produce a lightly textured non-skid surface.",,,,,,,,,,,,,,
label,○ All outside edges of slabs and all joints shall be finished with a suitable edging tool.,,,,,,,,,,,,,,
label,○ Vehicle crossings to have a bull nose (25mm max),,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.15 Marking of Conduit Locations,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series, 703.28",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The positions of any existing conduits passing under edgings shall be marked by a chase in the edging immediately above the conduit together with the nominated identification mark shown on the drawings.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.16 Crack-control Joints / Weaken Plane Joints,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, COGD SD300 Series, 703.26 (b) (ii)",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Crack-control joints shall be finished with a suitable edging tool, full-width of the pavement to the required depth and locations and/or longitudinal spacings as shown on the drawings.",,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.17 Curing,,,,,,,,,,,,,,
label,REFERENCE: 703.1,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The curing of exposed concrete surfaces shall commence immediately after finishing operations are progressively completed either by water curing, wet hessian, polyethylene sheeting which is adequately sealed, curing compound or a combination of these.",,,,,,,,,,,,,,
label,"○ Where curing compounds are used, 2 coats of the shall be applied in accordance with the manufacturer's TDS.",,,,,,,,,,,,,,
label,○ The curing membrane shall be maintained intact for not less than the specified period of curing. Any damage to the curing membrane during the period of curing shall be repaired immediately at the original rate of application,,,,,,,,,,,,,,
label,"○ Curing shall continue uninterrupted for a period of not less than 7 days after placing the concrete, or 3 days for concrete edgings.",,,,,,,,,,,,,,
label,"○ Freshly finished exposed concrete surfaces shall be effectively protected from rain or damage from other sources, until hard set has occurred.",,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
section,Post-construction Activities,,,,,,,,,,,,,,
checkpoint,6.1 Protection of Newly Poured Concrete,,,,,,,,,,,,,,
label,REFERENCE: 703.27,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All concrete shall be protected from damage from early loading by pedestrians, animals, vehicles and from rain or any other cause.",,,,,,,,,,,,,,
label,"○ Suitable flagging, signage or bunding shall be erected to prevent vehicles from crossing over residential and/or commercial vehicle crossings a minimum of four days after completion of casting of the concrete. Vehicles greater than 1.5 tonnes may be permitted to cross after 7 days.",,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,6.2 Stripping Formwork,,,,,,,,,,,,,,
label,"REFERENCE: 703.12, AS3610 Table C2",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Formwork shall not be stripped until the minimum times have elapsed from the time of completion of the placing of concrete:,,,,,,,,,,,,,,
label, i. 2 days for vertical formwork on external surfaces; and,,,,,,,,,,,,,,
label, ii. 1 day for vertical forms on permanently hidden surfaces,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,6.3 Backfilling & Pavement Restoration,,,,,,,,,,,,,,
label,REFERENCE: 703.29,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: At no earlier than 3 days after concrete placement, topsoil material shall be placed and firmly compacted in layers not exceeding 150 mm in thickness and to a width not less than 300 mm behind the edging to the top of the edging.",,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,6.4 Surface Inspection - Cracks,,,,,,,,,,,,,,
label,REFERENCE: 703.3,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: No cracks greater than 0.2mm.,,,,,,,,,,,,,,
label,○ If cracking greater than this is observed follow Structural Concrete Crack Repair ITP for investigation and repair.,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each lot",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,6.5 Surface Inspection - Surface Finish,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, Relevant Council Drawings, 703.25, 703.10 (a), AS3610 Clause 3.2",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: After finishing, all work shall present a consistently neat appearance of uniform colour.",,,,,,,,,,,,,,
label,○ All edges shall be sharp and clean and bullnoses shall be regular and of uniform radius.,,,,,,,,,,,,,,
label,○ Class of finish:,,,,,,,,,,,,,,
label, – Permanently hidden surfaces = Class 4,,,,,,,,,,,,,,
label, – All other surfaces = Class 3 ,,,,,,,,,,,,,,
