type,name,values,prefix,postfix,usage count,user addable,template name,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor/Survey,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: ,,,,,,,,,,
note,• Sign ITP,,,,,,,,,,
note,• Butt Welding Records,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
section,Construction / Installation Activities,,,,,,,,,,
checkpoint,5.1 Drill rig setout,,,,,,,,,,
note,REFERENCE: Drill Shot Plan,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Location as per current Drill shot plans,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Prior to commencement,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: SP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,5.2 Installation of Pipeline (Trenchless method),,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,• IFC Drawings:,,,,,,,,,,
note,• MRP-052-C-SME-DRG-64-MPK-CUT-1041,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Drill to be installed as per the survey setout.,,,,,,,,,,
note,• Bore longs to be supplied.,,,,,,,,,,
note,• ATTACH: Bore Logs,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: During pilot bore,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Bore logs,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,5.3 Mixing of grout,,,,,,,,,,
note,REFERENCE: Grout Manufacturer Technical Data Sheet,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Mixing and proportioning of grouting to take place as per Technical Data Sheet provided with product. ,,,,,,,,,,
note,• Only whole bags of product shall be used.,,,,,,,,,,
note,• Grouting shall not commence when temperature is below 5 degrees Celsius or above 35 degrees Celsius,,,,,,,,,,
note,• Grout mixture should be mixed adequately and free from lumps,,,,,,,,,,
textbox,Grout Volume Used,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document review/Measure,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: During grouting process,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Sign ITP.,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,5.4 Clean surrounding faces and remove excess grout,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Area free of excess grout and spillage ,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each shaft ,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: WP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,5.5 Curing,,,,,,,,,,
note,REFERENCE: Grout Manufacturer Technical Data Sheet,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Curing in accordance with TDS,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: All pipe,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,5.6 Auditing,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Auditing to be completed on conduit ends prior to backfilling of entry and exit shafts.,,,,,,,,,,
note,• ATTACH: Audit report,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Record and Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Prior to backfill of exit/entry shafts,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: Nominated Authority (SEW),,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: ,,,,,,,,,,
note,• Sign ITP,,,,,,,,,,
note,• Auditing Report,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,5.7 Reinstatement,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,• IFC Drawings:,,,,,,,,,,
note,• MRP-052-C-SME-DRG-64-MPK-CUT-1041,,,,,,,,,,
note,• MRWA-W-201 Table 201-A & 201-B,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• REINSTATEMENT OF BORE SHAFTS SHALL FOLLOW MRWA BACKFILL SPECIFICATION MRWA-W-201 Table 201-A & 201-B; ,,,,,,,,,,
note,"• Entry pits, exit pits and trenches to be backfilled with Type A or crushed rock. Backfill material shall be compacted to the same density as adjacent material or as specified.",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each shaft,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Sign ITP,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,5.8 Subcontractor ITP,,,,,,,,,,
note,REFERENCE: N/A,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Acceptance and closeout of subcontractor ITP,,,,,,,,,,
note,• ATTACHED: Completed and Signed Subcontractor ITP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each element,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP*,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: ,,,,,,,,,,
note,• Subcontractor Signed ITP,,,,,,,,,,
note,• Completed,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,
checkpoint,6.1 Non-conformance Report (NCR) Closure,,,,,,,,,,
note,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP*,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,6.2 As-built Survey,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,• IFC Drawings:,,,,,,,,,,
note,• MRP-052-C-SME-DRG-64-MPK-CUT-1041,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Survey as built report to be compiled. ,,,,,,,,,,
note,• Borelog obtained from subcontractor,,,,,,,,,,
note,• Autocad and PDF reports are to be supplied. ,,,,,,,,,,
note,• ATTACH: Survey As-Built Report,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each element,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,• Surveyor,,,,,,,,,,
note,• SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Survey As Report,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,6.3 Red-line / As-constructed IFC Drawings,,,,,,,,,,
note,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"• All RFIs, NCRs and changes to the IFC drawings are captured on a controlled drawing set marked ""Red-line"", ""As-built"" or similar.",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"FREQUENCY: Once, after construction of the design package",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: WP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
note,Date Completed:,,,,,,,,,,
checkpoint,Metropolitan Roads Program Alliance Final Inspection,,,,,,,,,,
note,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Position:,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,
