Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,SETOUT + FLUSHBOXES INSTALLED,,SETOUT + FLUSHBOXES INSTALLED/COMPLETE AS PER ARCHITECTURAL/SC SET OUT,,,,
,,KITCHEN SET OUT CONFIRMED,,KITCHEN SET OUT CONFIRMED AND FLUSH BOXES INSTALLED AS PER ELEVATION AND SC,,,,
,,HILTI CLIPS INSTALLED ALONG CABLE ROUTE,,HILTI CLIPS INSTALLED ALONG CABLE ROUTE,,,,
,,LIGHTING PREWIRED AS PER APARTMENT TYPE LAYOUT,,LIGHTING PREWIRED AS PER APARTMENT TYPE LAYOUT,,,,
,,POWER CABLE INSTALLED AS PER APARTMENT TYPE LAYOUT,,POWER CABLE INSTALLED AS PER APARTMENT TYPE LAYOUT,,,,
,,LIGHTING & POWER FEEDS CONTINUOUS BACK TO APARTMENT DB,,LIGHTING AND POWER FEEDS CONTINUOUS BACK TO APARTMENT DB,,,,
,,CABLES PROTECTED WITH FLEXIBLE CONDUIT INTO WALLS,,CABLES PROTECTED WITH FLEXIBLE CONDUIT INTO WALLS,,,,
,,SUB MAINS INSTALLED & CLEAR FROM OTHER SERVICES,,SUB MAINS INSTALLED AND CLEAR FROM OTHER SERVICES,,,,
,,SUB MAINS CABLE TILED ON HILTI CLIPS,,SUB MAINS CABLE TILED NEATLY ON HILTI CLIPS,,,,
,,SUB CIRCUITS CABLE TIED ON HILTI CLIPS,,SUB CIRCUITS CABLE TIED NEATLY ON HILTI CLIPS,,,,
,,EARTH CABLE INSTALLED FOR KITCHEN/LAUNDRY/SHOWER TRAY,,"EARTH CABLE INSTALLED FOR KITCHEN,LAUNDRY AND SHOWER TRAY",,,,
,,SHOWER TRAY BONDED & COMPLETED BEFORE PRE LINE,,SHOWER TRAY BONDED AND COMPLETED BEFORE PRE LINE,,,,
,,EARTH CABLE BROUGHT OUT THROUGH TIMBER TO CORRECT LOC. AS ELEVATION,,EARTH CABLE BROUGHT OUT THROUGH TIMBER TO CORRECT LOCATION AS ELEVATION,,,,
,,CEILING STRUCTURE BONDED,,CEILING STRUCTURE BONDED,,,,
,,APARTMENT DB INSTALLED,,APARTMENT DB INSTALLED AS PER AGREED LOCATION,,,,
,,SWB INSTALLED,,SWB INSTALLED AS PER AGREED LOCATION,,,,
,,COMMS/MATV/FIBRE CABLE INSTALLED,,COMMS/MATV/FIBRE CABLE INSTALLED AND MEETS SPECIFICATION,,,,
,,COMMS & MATV FLUSH BOXES INSTALLED,,COMMS&MATV FLUSH BOXES INSTALLED AS PER APARTMENT TYPE LAYOUT,,,,
,,EQUIPMENT APPLIANCE ISOLATORS INSTALLED,,EQUIPMENT APPLIANCE ISOLATORS INSTALLED COMPLETED,,,,
,,KITCHEN OUTLETS INSTALLED,,KITCHEN OUTLETS INSTALLED AND COMPLETED,,,,
,,HWC KIT INSTALLED,,HWC KIT INSTALLED AND COMPLETED,,,,
,,LIGHT SWITCHES INSTALLED,,LIGHT SWITCHES INSTALLED AND COMPLETED,,,,
,,POWER OUTLETS INSTALLED,,POWER OUTLETS INSTALLED AND COMPLETED,,,,
,,LIGHTS INSTALLED,,LIGHTS INSTALLED AND COMPLETED,,,,
,,KITCHEN/CEILING & LAUNDRY SINK BONDED,,KITCHEN/CEILING AND LAUNDRY SINK BONDED,,,,
,,APARTMENT PRE-LIVENING TEST COMPLETED,,APARTMENT PRE-LIVENING TEST COMPLETED AND ADDED TO DROP BOX,,,,
,,APARTMENT SUB CIRCUITS TEST COMPLETED,,APARTMENT SUB CIRCUTIS TEST COMPLETED AND ADDED TO DROP BOX,,,,
,,BONDING TEST COMPLETED,,BONDING TEST COMPLETED AND ADDED TO DROP BOX,,,,
,,APARTMENT SUB MAINS TERMINATED,,APARTMENT SUB MAINS TERMINATED,,,,
,,SUB MAINS PRE-LIVENING CHECK COMPLETED,,SUB MAINS PRE-LIVENING CHECK COMPLETED AND ADDED TO DROP BOX,,,,
,,SUB-MAINS POST-LIVENING CHECK COMPLETED,,SUB-MAINS POST-LIVENING CHECK COMPLETED AND ADDED TO DROP BOX,,,,
,,AS-BUILT UPDATED,,AS-BUILT UPDATED AND COMPLETED,,,,
,,,,,,,,
INTERIOR - SERVICES ROOM,,,,,,,,
,Scope,,,Hill Crescent ,INTERIOR,SERVICES ROOM,,
,Rows,,,,,,,
,,SERVICES ROOM,grouping,SERVICES ROOM,,,,
,,LA SOUTH - SWITCHBOARD & COMMS ROOM,,Hill Crescent ,INTERIOR,SERVICES ROOM,LA SOUTH,SWITCHBOARD AND COMMS ROOM
,,LA NORTH - SWITCHBOARD & COMMS ROOM,,Hill Crescent ,INTERIOR,SERVICES ROOM,LA NORTH,SWITCHBOARD AND COMMS ROOM
,,LB SOUTH - SWITCHBOARD & COMMS ROOM,,Hill Crescent ,INTERIOR,SERVICES ROOM,LB SOUTH,SWITCHBOARD AND COMMS ROOM
,,LB NORTH - SWITCHBOARD & COMMS ROOM,,Hill Crescent ,INTERIOR,SERVICES ROOM,LB NORTH,SWITCHBOARD AND COMMS ROOM
,,LB NORTH - MSB ROOM,,Hill Crescent ,INTERIOR,SERVICES ROOM,LB NORTH,MSB ROOM
,,LB NORTH - FIRE ALARM PANEL ROOM,,Hill Crescent ,INTERIOR,SERVICES ROOM,LB NORTH,FIRE ALARM PANEL ROOM
,Columns,,,,,,,
,,CONDUITS INSTALLED TO LIGHTS/LIGHT SWITCH/POWER OUTLETS,,"CONDUITS INSTALLED TO LIGHTS, LIGHT SWITCH AND POWER OUTLETS",,,,
,,FIRE ALARM PANEL - CONDUITS INSTALLED TO LIGHT SWITCH/POWER OUTLET,,"CONDUITS INSTALLED TO LIGHT, LIGHT SWITCH AND POWER OUTLET",,,,
,,CONDUITS INSTALLED ON CEILING & WALLS,,CONDUITS INSTALLED NEATLY ON CEILING AND WALLS,,,,
,,CONDUITS A CLEAR FROM OTHER SERVICES & MEETS SPEC.,,CONDUITS A CLEAR FROM OTHER SERVICES AND MEETS SPECIFICATION,,,,
,,CABLING INSTALLED AS PER DB SCHEDULE,,CABLING INSTALLED AS PER DB SCHEDULE,,,,
,,FIRE ALARM PANEL - CABLING INSTALLED AS PER DB SCHEDULE FOR FAP,,CABLING INSTALLED AS PER DB SCHEDULE FOR FAP,,,,
,,EMERGENCY LIGHTS INSTALLED/TERMINATED/LABELLED,,"EMERGENCY LIGHTS INSTALLED, TERMINATED AND LABELLED",,,,
,,S1 LIGHT INSTALLED & WORKING VIA SENSOR,,S1 LIGHT INSTALLED AND WORKING VIA SENSOR,,,,
,,FIRE ALARM PANEL - S1 LIGHT INSTALLED & WORKING,,S1 LIGHT INSTALLED AND WORKING,,,,
,,SENSOR INSTALLED & CONTROLS LIGHTS,,SENSOR INSTALLED AND CONTROLS LIGHTS,,,,
,,POWER OUTLETS TESTED & LABELLED,,POWER OUTLETS TESTED AND LABELLED,,,,
,,FIRE ALARM PANEL - POWER OUTLET TESTED & LABELLED,,POWER OUTLET TESTED AND LABELLED,,,,
,,LIGHT SWITCH LABELLED & WORKING CORRECTLY TO SENSOR/LIGHTS,,LIGHT SWITCH LABELLED AND WORKING CORRECTLY TO SENSOR AND LIGHTS,,,,
,,FIRE ALARM PANEL - LIGHT SWITCH LABELLED & WORKING CORRECTLY TO LIGHT,,LIGHT SWITCH LABELLED AND WORKING CORRECTLY TO LIGHT,,,,
,,TEST RESULTS ENTERED ONTO COMMISSIONING TESTSHEET,,TEST RESULTS ENTERED ONTO COMMISSIONING TESTSHEET,,,,
,,,,,,,,
INTERIOR - DISTRIBUTION,,,,,,,,
,Scope,,,Hill Crescent ,INTERIOR,DISTRIBUTION,,
,Rows,,,,,,,
,,DISTRIBUTION,grouping,DISTRIBUTION,,,,
,,SB - A1 - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - A1,DISTRIBUTION BOARD INC DB-LL
,,SB - A1 - COMMISSIONING - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - A1,COMMISSIONING - DISTRIBUTION BOARD INC DB-LL
,,SB - A2 - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - A2,DISTRIBUTION BOARD INC DB-LL
,,SB - A2 - COMMISSIONING - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - A2,COMMISSIONING - DISTRIBUTION BOARD INC DB-LL
,,SB - B1 - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - B1,DISTRIBUTION BOARD INC DB-LL
,,SB - B1 - COMMISSIONING - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - B1,COMMISSIONING - DISTRIBUTION BOARD INC DB-LL
,,SB - B2 - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - B2,DISTRIBUTION BOARD INC DB-LL
,,SB - B2 - COMMISSIONING - DISTRIBUTION BOARD INC DB-LL,,Hill Crescent ,INTERIOR,DISTRIBUTION,SB - B2,COMMISSIONING - DISTRIBUTION BOARD INC DB-LL
,,MSB - DISTRIBUTION BOARD - MAIN SWITCHBOARD,,Hill Crescent ,INTERIOR,DISTRIBUTION,MSB,DISTRIBUTION BOARD - MAIN SWITCHBOARD
,,MSB - COMMISSIONING - DISTRIBUTION - MAIN SWITCHBOARD,,Hill Crescent ,INTERIOR,DISTRIBUTION,MSB,COMMISSIONING - DISTRIBUTION - MAIN SWITCHBOARD
,Columns,,,,,,,
,,DISTRIBUTION BOARD INSTALLATION,,DISTRIBUTION BOARD INSTALLATION COMPLETED AND SECURELY MOUNTED,,,,
,,SUB-MAINS CABLE TERMINATED,,SUB-MAINS CABLE TERMINATED,,,,
,,APARTMENT SUB-MAINS CABLE TERMINATED,,APARTMENT SUB-MAINS CABLE TERMINATED INCLUDING LABELLING TO ALL CORES,,,,
,,SUB-MAINS EARTH & NEUTRAL LUGGED/TERMINATED,,SUB-MAINS EARTH AND NEUTRAL LUGGED AND TERMINATED,,,,
,,GENERATOR OUTLET CABLE INSTALLED AS PER SC,,GENERATOR OUTLET CABLE INSTALLED AS PER SC,,,,
,,GENERATOR OUTLETS INSTALLED AS PER SC,,GENERATOR OUTLETS INSTALLED AS PER SC,,,,
,,LIFT POWER INSTALLED AS PER SLD,,LIFT POWER INSTALLED AS PER SLD,,,,
,,FAP INSTALLED AS PER SLD,,FAP INSTALLED AS PER SLD,,,,
,,STRUCTURAL BONDING CABLE TERMINATED AT SWITCHBOARD,,STRUCTURAL BONDING CABLE TERMINATED AT SWITCHBOARD.,,,,
,,SUB-CIRCUITS CABLE TERMINATED INTO LANDLORD,,SUB-CIRCUITS CABLE TERMINATED INTO LANDLORD,,,,
,,DISTRIBUTION BOARD TEST SHEET COMPLETED,,DISTRIBUTION BOARD TEST SHEET COMPLETED,,,,
,,CLEAN OF ALL DEBRIS & MARKS,,CLEAN OF ALL DEBRI AND MARKS,,,,
,,SWITCHBOARD TEST SHEET COMPLETED,,SWITCHBOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,DB SCHEDULE COMPLETED/INSTALLED INTO DB,,"DB SCHEDULE COMPLETED, INSTALLED INTO DB AND ADDED TO DROPBOX",,,,
,,DISTRIBUTION BOARD TEST SHEET COMPLETED,,DISTRIBUTION BOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,SUBCIRCUIT COMMISSIONING RESULTS SHEET COMPLETED,,SUBCIRCUIT COMMISSIONING RESULTS SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,DISTRIBUTION BOARD CHECK SHEET COMPLETED,,DISTRIBUTION BOARD CHECK SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,EARTHING TEST SHEET COMPLETED,,EARTHING TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,EMERGENCY LIGHTING TEST SHEET COMPLETED,,EMERGENCY LIGHTING TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,TIMECLOCK TEST SHEET COMPLETED,,TIMECLOCK TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,BOARD FREE FROM DEBRIS/NO MARKS/ALL ACCESSORIES INSTALLED,,"BOARD FREE FROM DEBRI, NO MARKS, ALL ACCESSORIES INSTALLED",,,,
,,LABELLING COMPLETED ON ALL FIELD OUTLETS/SWITCHES/ISOLATORS,,"LABELLING COMPLETED ON ALL FIELD OUTLETS, SWITCHES AND ISOLATORS ETC",,,,
,,AS-BUILT UPDATED & COMPLETED,,AS-BUILT UPDATED AND COMPLETED,,,,
,,MAIN SWITCHBOARD INSTALLED ON TIMBER PLINTH & SECURED,,MAIN SWITCHBOARD INSTALLED ON TIMBER PLINTH AND SECURED,,,,
,,COMPRESSION GLANDS INSTALLED & SECURE FOR CABLE ENTRY,,COMPRESSION GLANDS INSTALLED AND SECURE FOR CABLE ENTRY,,,,
,,NEW MAINS CABLE INSTALLED/LUGGED/TERMINATED,,"NEW MAINS CABLE INSTALLED,LUGGED, TERMINATED.",,,,
,,SUB-MAINS CABLE INSTALLED/LUGGED/TERMINATED,,"SUB-MAINS CABLE INSTALLED,LUGGED, TERMINATED",,,,
,,MAIN EARTH CABLE LUGGED/BOLTED,,"MAIN EARTH CABLE LUGGED,BOLTED AND HAS A MAIN EARTH TAG INSTALLED",,,,
,,MEN LINK INSTALLED & CONFIRMED,,MEN LINK IS INSTALLED AND CONFIRMED,,,,
,,SUFFICIENT EARTH STAKE INSTALLED,,SUFFICIENT EARTH STAKE INSTALLED AND MAIN EARTH GROUND READING IS GOOD,,,,
,,MAIN EARTH INSPECTION PITS INSTALLED,,MAIN EARTH INSPECTION PITS INSTALLED AND AT CORRECT HEIGHT AND COMPLETED,,,,
,,MAIN SWITCHBOARD CLEAN OF ALL DEBRIS & MARKS,,MAIN SWITCHBOARD IS CLEAN OF ALL DEBRI AND MARKS,,,,
,,MAIN SWITCHBOARD TEST SHEET COMPLETED,,MAIN SWITCHBOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,DB SCHEDULE COMPLETED/INSTALLED,,"DB SCHEDULE COMPLETED, INSTALLED AND ADDED TO DROPBOX",,,,
,,MAIN DISTRIBUTION BOARD TEST SHEET COMPLETED,,MAIN DISTRIBUTION BOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,DB SCHEDULE COMPLETED,,DB SCHEDULE COMPLETED AND ADDED TO DROPBOX,,,,
,,MAIN SWITCHBOARD DISTRIBUTION BOARD CHECK SHEET COMPLETED,,MAIN SWITCHBOARD DISTRIBUTION BOARD CHECK SHEET COMPLETED AND ADDED TO DROPBOX,,,,
,,MAIN EARTHING TEST SHEET COMPLETED,,MAIN EARTHING TEST SHEET COMPLETED,,,,
,,MAIN EARTH PITS INSTALLED,,MAIN EARTH PITS INSTALLED,,,,
,,MEN LINK INSTALLATION CONFIRMED,,MEN LINK INSTALLATION CONFIRMED,,,,
,,,,,,,,
INTERIOR - BONDING,,,,,,,,
,Scope,,,Hill Crescent ,INTERIOR,BONDING,,
,Rows,,,,,,,
,,BONDING,dynamic,Hill Crescent ,INTERIOR,BONDING,,
,Columns,,,,,,,
