type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed-off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-159-CIV-PSDS-Line marking,itp,,,,,ITP-159-CIV-PSDS-Line marking Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-159-CIV-PSDS-Line marking,,,,,,,,,,,,,,
label,ITP Description: PSDS-Line marking,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 159-CIV,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,
label,Revision Date: 13/10/2023,,,,,,,,,,,,,,
label,ITP approved for use by: Victor Mira,,,,,,,,,,,,,,
label,1.1 Non Dependent,,,,,,,,,,,,,,
label,Reference: Vicroads Section 721 February 2017,,,,,,,,,,,,,,
label,1.2 Non Dependent,,,,,,,,,,,,,,
label,Reference: Vicroads Section 175 November 2019,,,,,,,,,,,,,,
label,1.3 Non Dependent,,,,,,,,,,,,,,
label,Reference: Vicroads Section 853  February 1994,,,,,,,,,,,,,,
section,Preliminaries - Materials,,,,,,,,,,,,,,
checkpoint,2.2 Type of marking material as shown on design drawings and shall conform to the Standard,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.A05,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA:  Type as per relevant design drawings, obtain Conformance Certificates and test reports from supplier",,,,,,,,,,,,,,
label,○ Provide the principle a list of materials that to be used with a certificate of conformance with associated test report,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Material certificate,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.3 Raised Pavement Markers,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.A05,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Raised pavement markers shall comply with the relevant requirements of AS 1906, Part 3 as listed in Section 175.",,,,,,,,,,,,,,
label,"(ii) Temporary raised reflective pavement markers shall comply with the relevant requirements of AS 1906 as listed in Section 175, and shall be at least 100 mm in width and to a height of 50 mm with white reflective material on both sides and include protective covers for the reflective material",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Material,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Material certificate,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.4 Adhesive,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.A05,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hot melt bitumen adhesive shall comply with Section 853 - Hot Melt Bitumen Adhesive for Raised Pavement Marker Installation.,,,,,,,,,,,,,,
label,○ Other types of adhesive materials shall only be used with the approval of the Superintendent,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Material,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Material certificate,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.5 Line marking and Road marking Paint,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.A05,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All paints shall be approved under the Australian Paint Approval Scheme (APAS). Paint shall comply with the requirements of AS 4049.1 for solvent-borne paint or AS/NZS 4049.3 for water-borne paint as listed in Section 175.,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Material,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Material certificate,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.6 Glass beads,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.A05,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Glass beads shall be used on all applications of material and for all pavement markings and shall conform to the requirements in AS/NZS 2009 and the Australian Paint Approval Scheme (APAS) Specification 0042.,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Material,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Material certificate,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.6 Pristine glass beads (Type B-HR),,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.A05,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Glass beads shall be used on all applications of material and for all pavement markings and shall conform to the requirements in AS/NZS 2009 and the Australian Paint Approval Scheme (APAS) Specification 0042.,,,,,,,,,,,,,,
label,○ Pristine glass beads (Type B-HR),,,,,,,,,,,,,,
label,"○ Type B-HR glass beads shall comply with the properties of Type B (AS 2009:2006) drop-on glass beads, with an additional high performance retro reflectivity requirement, requiring the delivery of a minimum 450 mcd/lux.m², when tested in accordance with a modified Appendix M",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Material,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Material certificate,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,
checkpoint,2.1 Accreditation to Painting Contractors Certification Program,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.D01,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Provide evidence that the work is being undertaken  by a contractor eligible for accreditation under painting Certification Program(PCCP). This Programme is administered by the CSIRO.,,,,,,,,,,,,,,
textbox,Enter: Teambinder  Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: ConQA Hold Point Release, PCCP Accreditation",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-construction Activities,,,,,,,,,,,,,,
checkpoint,3.1 Surface preparation,,,,,,,,,,,,,,
label,"REFERENCE: Vicroads  721.A06, Vicroads  721.A09",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The area to be marked is dry free of dirt, gravel, flaking and other loose foreign material",,,,,,,,,,,,,,
label,○ The area around making area is also clean to avoid tracking into the marking area,,,,,,,,,,,,,,
label,"○ Removal of existing unsound, obsolete or redundant pavement markings",,,,,,,,,,,,,,
label,○ Removal of any foreign materials and debris within reasonable limits.,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,3.3 Redundant pavement / unsuitable marking markers removal,,,,,,,,,,,,,,
label,"REFERENCE: Vicroads 721.A12, Vicroads 721.A06, Vicroads 721.A08",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where removal of existing pavement marking/unsuitable pavement marking to the standard  is required, the method of removal shall be subject to the approval of the Superintendent before removal works commence.",,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,3.2 Set out the works for installation of pavement markings / raised markers,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.B05,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Painting/application of material shall not commence until the Superintendent has inspected the set out and given consent to proceed, unless a written exemption has been granted by the Superintendent",,,,,,,,,,,,,,
label,"METHOD: Survey, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,3.4 Application of pavement marking / markers,,,,,,,,,,,,,,
label,REFERENCE: Vicroads  721,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA:  Check conditions for application of marking paint & materials.,,,,,,,,,,,,,,
label,(i) Paints and markers installed as per manufacturer’s recommendations.,,,,,,,,,,,,,,
label,(ii)  The same materials used with those nominated in the certifications.,,,,,,,,,,,,,,
label,(ii)  All longitudinal lines have been applied by the nominated machine unless approved by superintendent,,,,,,,,,,,,,,
label,"(iv) Verify markings are straight or with smooth, even curves where intended.",,,,,,,,,,,,,,
label,(v)  Edges are clean sharp cut off.,,,,,,,,,,,,,,
label,"(vi)  Markings uniform in appearance, texture, width & thickness & free from unbeaded areas",,,,,,,,,,,,,,
label,(vii)  Waterorne Paint & Glass Beads application rate conform to the requirements of Vic road 721.E01 requirements.,,,,,,,,,,,,,,
label,(viii)  Markings are neat & free from traffic damage or other defects,,,,,,,,,,,,,,
label,(ix)  Marking protected from traffic until hardened,,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,3.5 Tolerances for new marking/marker installations,,,,,,,,,,,,,,
label,"REFERENCE: Vicroads 721.A10, Table 721.A101",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Pavement marking:,,,,,,,,,,,,,,
label,○ Distance between the centreline of the marking and the centreline of the set out mark: <30 mm,,,,,,,,,,,,,,
label,○ Distance between the centreline of the completed marking and the centreline of the previous marking: <15 mm,,,,,,,,,,,,,,
label,○ Width of completed painted markings: ±10 mm of the specified dimensions,,,,,,,,,,,,,,
label,○ Width of completed markings for long life materials: 0 mm to +10 mm,,,,,,,,,,,,,,
label,○ Length of completed stripes and blocks: 0% to +10% of the specified length,,,,,,,,,,,,,,
label,○ Gap between double lines: -10 mm to +0 mm of the required 100 mm gap,,,,,,,,,,,,,,
label,Raised Pavement Markers:,,,,,,,,,,,,,,
label, (i) Markers in line with broken segments,,,,,,,,,,,,,,
label, — Transverse position - ±25 mm of the centreline of segments,,,,,,,,,,,,,,
label, — Longitudinal position - ±0.5 m of the specified position,,,,,,,,,,,,,,
label, (ii) Markers in a longitudinal group,,,,,,,,,,,,,,
label, — Transverse position - ±25 mm of specified position and ±10 mm of a line joining the centres of the end markers,,,,,,,,,,,,,,
label, — Longitudinal position - ±0.5 m,,,,,,,,,,,,,,
label, — Spacing of markers within the group - 50 mm of specified spacing,,,,,,,,,,,,,,
label, (iii) Markers adjacent to an unbroken line,,,,,,,,,,,,,,
label, — Clearance to edge line: ±5 mm of the specified dimensions,,,,,,,,,,,,,,
label, — Longitudinal mismatch between markers in transverse pairs: <25 mm,,,,,,,,,,,,,,
label, — Longitudinal position - Lesser of: 0.5 m or 10%,,,,,,,,,,,,,,
label, (iv) Orientation of reflective markers - Lower edge of the reflective face at 85º to 95º to centreline of roadway or adjacent line,,,,,,,,,,,,,,
label,Thermoplastic profiled lines:,,,,,,,,,,,,,,
label, (i) Tolerances on dimension,,,,,,,,,,,,,,
label," — Line width: +20 mm, -5 mm",,,,,,,,,,,,,,
label," — Line height: +2 mm, -0 mm",,,,,,,,,,,,,,
label," — Extrusion breadth: +10 mm, -0 mm",,,,,,,,,,,,,,
label, — Extrusion spacing: ±15 mm,,,,,,,,,,,,,,
label, — Extrusion shape: ±25 mm at any point from rectangular shape,,,,,,,,,,,,,,
label, (ii) Tolerances on position,,,,,,,,,,,,,,
label, — Distance between the centreline of the marking and the centreline of the set out: <30 mm,,,,,,,,,,,,,,
label, — Length of the completed lines: 0% to +5% of the specified length,,,,,,,,,,,,,,
label, — Longitudinal position of individual extrusions: ±50 mm of any previously applied profiled lining,,,,,,,,,,,,,,
label,METHOD: Visual /Site Inspection & Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Per Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Post-construction Activities,,,,,,,,,,,,,,
checkpoint,3.6 Retroreflectivity Report,,,,,,,,,,,,,,
label,REFERENCE: Vicroads 721.B06 (b),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Complete and forward Retro reflectivity Report in a form approved by the Superintendent showing the level of retro reflectivity determined for each test lot in accordance with the requirements of Clause 721.A12.,,,,,,,,,,,,,,
