type,name,values,prefix,postfix,usage count,user addable,template name,,
label,"Acceptance / Conformance Criteria - All uniaxial, biaxial and triaxial geogrid shall be manufactured in accordance with a management system that complies with BS EN ISO 9001 and BS 14001 and shall submit to the Engineer for approval.",,,,,,,,
label,Standard / Specification - GWS 4.2,,,,,,,,
label,Verifying Document - Datasheet,,,,,,,,
label,Frequency - At least two weeks prior to works.,,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,,
label,Verification Activity: By - ENG,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
section,SECTION 5 – CONSTRUCTION ACTIVITY,,,,,,,,
checkpoint,5.01.1 - Footpath,,,,,,,,
label,Acceptance / Conformance Criteria - After set-out and prior to installation of footpaths,,,,,,,,
label,Standard / Specification - PS - 2.2.16,,,,,,,,
label,Verifying Document - Hold Point Release,,,,,,,,
label,Frequency - Min 48h Notice,,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,5.01.2 - Subgrade Preparation,,,,,,,,
label,"Acceptance / Conformance Criteria - The exposed subgrade (excavated to trial subgrade level or pavement depth) shall be tested by using a Scala Penetrometer for compliance with a CBR value >10 (4 blows per 100mm). For subgrade of CBR value <10 (4 blows per 100mm), refer to 5.01.3.",,,,,,,,
label,Standard / Specification - RITS - 3.4.9.4,,,,,,,,
label,Verifying Document - Scala Results,,,,,,,,
label,Frequency - Every 15m,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.3 - Subgrade Undercut and Subgrade Backfill,,,,,,,,
label,"Acceptance / Conformance Criteria - Subgrade CBR <10 but > 7 (3 blows per 100mm) 75mm GAP20, CBR <7 (2 blows per 100mm) 100mm undercut & 175mm GAP20, CBR < 3 100mm Undercut, grid (standard biaxial or triaxial equivalent) & 175mm GAP20.",,,,,,,,
label,Standard / Specification - RITS - D3.3.5 BBO,,,,,,,,
label,Verifying Document - Hold Point Release,,,,,,,,
label,Frequency - Every 15m,,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,,
label,Verification Activity: By - ENG,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,5.01.4 - Undercut Geogrid Placement,,,,,,,,
label,"Acceptance / Conformance Criteria - Geogrid to be placed flat on subgrade. For areas that require lapping, lapping to be 500mm.",,,,,,,,
label,Standard / Specification - GWS 4.1,,,,,,,,
label,Verifying Document - Records,,,,,,,,
label,Frequency - Each undercut,,,,,,,,
label,Verification Activity: Activity - V,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.5 - Subgrade Backfill Fill Compaction Testing - Aggregate Subgrade,,,,,,,,
label,"Acceptance / Conformance Criteria - Aggregate Subgrade Fill shall be compacted to Clegg Impact Value (CIV) 10 for footpaths upto 3m wide, and CIV20 for footpath greater than 3m wide.",,,,,,,,
label,Standard / Specification - RITS - 3.4.6.5,,,,,,,,
label,Verifying Document - Clegg Results,,,,,,,,
label,Frequency - Every 15m,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.6 - Bedding Sand,,,,,,,,
label,"Acceptance / Conformance Criteria - (For CBR > 10% or 4 blows per 100mm) - Bedding Sand to be replaced at a consistent thickness of 75mm free of foreign materials, bedding surface must be level and free of any peaks or troughs",,,,,,,,
label,Standard / Specification - RITS - 3.8.3.3,,,,,,,,
label,Verifying Document - Site Notes / Photos,,,,,,,,
label,Frequency - Every 15m,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.7 - Concrete Reinforcing,,,,,,,,
label,"Acceptance / Conformance Criteria - In instances where rain gardens are to be installed, adjacent footpaths consist of a reinforced footing and a mesh section (Pavement Type 4). 2 x D12 Longitudinal bars with a min lap length of 384mm & R10 Stirrups @ 600 CRS. Pavement Type 4 found in DWG3152 - 150mm Concrete with 665 Mesh on 100mm GAP20. Minimum cover of 50mm.",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.4,,,,,,,,
label,Verifying Document - Site Notes / Photos,,,,,,,,
label,Frequency - Min 24h Notice,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.8 - Concrete Pre-Pour,,,,,,,,
label,Acceptance / Conformance Criteria - The Contractor shall give due notice to the Engineer of the time it is intended to place any concrete and no concrete shall be placed until approval has been obtained from Council.,,,,,,,,
label,Standard / Specification - RITS - 3.4.5.3,,,,,,,,
label,"Verifying Document - Hold Point Release, Pre-Pour Check",,,,,,,,
label,Frequency - Min 48h Notice,,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,,
label,Verification Activity: By - ENG,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,
checkpoint,5.01.9 - Ground Preparation,,,,,,,,
label,"Acceptance / Conformance Criteria - Immediately before placing the concrete, the foundations shall be lightly dampened, and formwork shall be cleaned out. In all cases surplus water shall be removed before concrete is placed.Any foreign or organic material hall be cleaned out.",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.3,,,,,,,,
label,Verifying Document - Pre-Pour Check,,,,,,,,
label,Frequency - Each Pour,,,,,,,,
label,Verification Activity: Activity - H,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.10 - Frozen Ground & Unfavourable Conditions,,,,,,,,
label,"Acceptance / Conformance Criteria - Concrete shall not be placed on frozen ground nor shall it be placed in unfavourable conditions, which may be detrimental to the quality and finish of the concrete (i.e rainfall)",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.3,,,,,,,,
label,Verifying Document - Pre-Pour Check,,,,,,,,
label,Frequency - Each Pour,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.11 - Curing Of Concrete,,,,,,,,
label,"Acceptance / Conformance Criteria - Immediately after placement, concrete shall be protected from premature drying, excessively high or low temperatures and mechanical damage and shall be maintained with minimal moisture loss for the necessary curing period and hardening of the concrete. In hot dry weather sprinklers or damp covers will need to be used.",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.5,,,,,,,,
label,Verifying Document - Post Pour Check,,,,,,,,
label,Frequency - Each Pour,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.12 - Concrete Compressive Strength,,,,,,,,
label,Acceptance / Conformance Criteria - Concrete to meet a placed 28-day compressive strength of 20-Mpa,,,,,,,,
label,Standard / Specification - RITS - D3.3.5,,,,,,,,
label,Verifying Document - Concrete Dockets,,,,,,,,
label,Frequency - Each pour,,,,,,,,
label,Verification Activity: Activity - R,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.13 - Finished Work,,,,,,,,
label,"Acceptance / Conformance Criteria - Methods shall be used that will provide a smooth, clean and even surface on the exposed faces of all concrete work.",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.7,,,,,,,,
label,Verifying Document - Post Pour,,,,,,,,
label,Frequency - Each Pour,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.14 - Contraction/Expansion Joints,,,,,,,,
label,"Acceptance / Conformance Criteria - Contraction/Expansion joints shall be formed or cut along the kerb at a maximum spacing of 3.0m. The slot shall penetrate the concrete by not less than 50mm and the mortar dressed over the cut face. The contractor shall ensure that cold joints are accurately marked and setout via total station so that the subsequent saw cut is in the cold joint. Should cracking occur adjacent to the saw cut a minimum section of 1.5 metres of the footpath shall be removed and re-cast. For reinforced Concrete, Cuts to be 30mm depth to avoid contact with steel reinforcing.",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.8,,,,,,,,
label,Verifying Document - Post Pour,,,,,,,,
label,Frequency - Each Pour,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.15 - Backfilling against Concrete Work,,,,,,,,
label,"Acceptance / Conformance Criteria - Backfilling against the poured footpath shall take place as soon as practicable after the concrete has reached sufficient strength, with particular emphasis at curves, corners, intersections and pedestrian kerb crossings but not prior to 36 hours after pouring.",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.9,,,,,,,,
label,Verifying Document - Site Notes,,,,,,,,
label,Frequency - Not prior to 36 hours after pouring,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,5.01.16 - Finished Concrete (Surface Finish & Final Levels),,,,,,,,
label,"Acceptance / Conformance Criteria - All final path and vehicle crossing surfaces shall be true to the lines and levels. Specified and ‘broom’ finished. Design considerations aside, the final surface shall not vary by more than 5mm when checked with a 3m straight edge. No finished surface shall hold water.",,,,,,,,
label,Standard / Specification - RITS - 3.4.5.10,,,,,,,,
label,Verifying Document - Post Pour Check,,,,,,,,
label,Frequency - Each Pour,,,,,,,,
label,Verification Activity: Activity - I,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
section,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),,,,,,,,
checkpoint,7.01.01 - Construction Record Compilation,,,,,,,,
label,"Acceptance / Conformance Criteria - Compile construction records for final submission ensuring defects (NCRs) / Snags / missing records are captured or closed out, all tests have been received and passed, and changes / omissions have been noted.",,,,,,,,
label,Standard / Specification - Downer,,,,,,,,
label,Verifying Document - Records,,,,,,,,
label,Frequency - Post construction,,,,,,,,
label,Verification Activity: Activity - H,,,,,,,,
label,Verification Activity: By - SE,,,,,,,,
checkpoint,7.01.02 - Survey Records,,,,,,,,
label,Acceptance / Conformance Criteria - Ensure all items have been surveyed and records are assembled for asbuilting,,,,,,,,
label,Standard / Specification - Downer,,,,,,,,
label,Verifying Document - Records,,,,,,,,
label,Frequency - Post construction,,,,,,,,
label,Verification Activity: Activity - H,,,,,,,,
label,Verification Activity: By - SV,,,,,,,,
checkpoint,7.01.03 - Redline Drawings,,,,,,,,
label,Acceptance / Conformance Criteria - Create a set of Redline Drawings for Asbuilt creation noting all changes and departures in red pen. Red line to show any changes to footpath location or basecourse depth.,,,,,,,,
label,Standard / Specification - Downer,,,,,,,,
label,Verifying Document - Redlines,,,,,,,,
label,Frequency - Post construction,,,,,,,,
label,Verification Activity: Activity - H,,,,,,,,
label,Verification Activity: By - PE,,,,,,,,
checkpoint,"7.01.04 - Defect, Snag and Punch List",,,,,,,,
label,"Acceptance / Conformance Criteria - Update the project Defect, Snag and Punch List Register",,,,,,,,
label,Standard / Specification - Downer,,,,,,,,
label,Verifying Document - Register,,,,,,,,
label,Frequency - Post construction,,,,,,,,
label,Verification Activity: Activity - H,,,,,,,,
label,Verification Activity: By - PE,,,,,,,,
