type,name,values,prefix,postfix,usage count,user addable,template name,,,,
note,VERIFYING DOCUMENTS: Certificate of  Compliance,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,2.3 Check materials upon delivery,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,"Vic roads 707.03 c,d, g,h & K",,,,,,,,,,
note,AS/NZS 4680 ,,,,,,,,,,
note,AS 1725,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Components are as per purchase order/s & delivery docket/s,,,,,,,,,,
note,• Free from damages/defects ,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD:,,,,,,,,,,
note,Measure,,,,,,,,,,
note,Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per delivery,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,Surveyor,,,,,,,,,,
note,SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
section,Pre Installation work,,,,,,,,,,
checkpoint,3.1 Survey Set-out,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"Survey to set out the following but not limited to: existing contours, levels and features, surface pits ",,,,,,,,,,
note,• Establish Pegs or equivalent to define the boundary of fencing,,,,,,,,,,
note,• Fences shall be constructed on the boundary of the infrastructure lease or wihin the infrastructure as necessary,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,Measure,,,,,,,,,,
note,Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per Area,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,Surveyor,,,,,,,,,,
note,SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,3.2 Remove existing fencing (if applicable),,,,,,,,,,
note,REFERENCE: Vic roads 707.07,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Backfill and compact all holes left after removal in 150mm max layers to same relative compaction as adjoining ground material.,,,,,,,,,,
note,• Total length of fence removed: ,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per Area,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
section,Construction / Installation Activities,,,,,,,,,,
checkpoint,4.1 Neatly excavate/drill holes for posts,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,All open excavation should be fenced.  ,,,,,,,,,,
note,Follow asset owners guidelines for work around their service.,,,,,,,,,,
note,Post holes to correct dia. and to the concrete footing as shown on the appoved drawing see item 4.3.,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.2 Ground Conditions,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,All post foundations to be inspected by the site team prior to installing the posts. All foundations are to be free of water and loose material. ,,,,,,,,,,
note,"If the ground material on site does not meet the design assumptions, the Geotechnical Engineer shall be notified to determine if design change is required.",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.3 Post Foundation (Weld/ Mesh),,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,VicRoads Section 707.04e,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Concrete footing shall be set as shown in drawing or to be 600mm depth and 200mm in diameter.Minimum 550mm embedment. ,,,,,,,,,,
note,Top of concrete crowned to shed water. ,,,,,,,,,,
note,Concrete posts holes must be filled using an approved 25 MPa ready mixed concrete ,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Measure,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Post and concrete dockets,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.4 Post Foundation (Timber post with Chain link- guard Fence),,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,VicRoads Section 707.04d,,,,,,,,,,
note,Austroad,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Concrete footing for end post at 750mm depth and 600mm depth for all posts.Diameter of 250 to be used. Minimum embedment of 300mm.,,,,,,,,,,
note,Top of concrete crowned to shed water. ,,,,,,,,,,
note,Footing to manufactures detals,,,,,,,,,,
note,Concrete posts holes must be filled using an approved 25 MPa ready mixed concrete ,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Measure,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: Post and concrete dockets,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.5 Post Installation,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Maximum post spacing to be 3330mm for both end panel and intermediate panel. ,,,,,,,,,,
note,Max. post height 1890mm above ground level.,,,,,,,,,,
note,Galvanised weather cap installed on all posts.,,,,,,,,,,
note,Posts to be installed vetically within 1 in 50 plumb.,,,,,,,,,,
note,Black powder coated post and rails.,,,,,,,,,,
note,Wooden post 100mmX200MM  guard fence post with two 36X18mm slotted holes X445mm height,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Measure,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.6 Chain Wire Mesh Installation ,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,VicRoads Section 707.04,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Chain-wire mesh 3.15 heavily galv. wire with nom. 50 pitch  (W10Z) to be tightened and fastened to post and line wires (Support cable single 4mm Heilcoil and diagonal bracing cable twin 3.15 twisted) ,,,,,,,,,,
note,Chain wire to be fastened with 2.5mm dia. galv. tie wire or clips. Spacing to be not more than 400mm intervals on line posts and not more than 500mm intervals on line wires.,,,,,,,,,,
note,Weld mesh fence to have balck powder coated finish and /or chain link fence to be black PVC coated with balck powder coated post and rails.,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.7 Bracing,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Tee Clamp T5032 and Cross clamps used on posts.,,,,,,,,,,
note,Bracing to be installed on both sides of the fence at the fence corners,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.8 Install Gates,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,AS 4680,,,,,,,,,,
note,VicRoads Section 707.03(h),,,,,,,,,,
note,AS1742.7,,,,,,,,,,
note,Vic roadsTraffic Engineering manual Vo.2,,,,,,,,,,
note,Victrack  Design requirements,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Gates shall be standard proprietary manufactured items with galvanized tubular steel frame,,,,,,,,,,
note,For VictracK:4200 opening double gates located at private access roas entrance,,,,,,,,,,
note,"Hinges, catches and other fittings for gates shall be standard proprietary manufactured items fabricated from grade 250/300 structural steel and hot-dipped galvanized -",,,,,,,,,,
note,All gates are to be inward opening towards the rail easement.,,,,,,,,,,
note,All gates to have signs as listed facing outward and all sign fixing to be vandal proof.,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,
checkpoint,5.1 Fence Height and Track Clearance,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,VicRoads Section 707.08,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Posts are to be checked for verticality and ensure offset is not less than required from near face of post to centreline of track or as shown on alignment drawings.,,,,,,,,,,
note,"Vertical tolerance of ± 20mm from the design line, longitudinal line tolerance of ± 20mm in plan view, tolerance on verticality to be 1 in 50.",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Measure,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Per lot,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SE/Site Supervisor,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.2 As-built Survey ,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,As Built Drawings,,,,,,,,,,
note,Asset Change form,,,,,,,,,,
note,VicRoads Section 160.A8,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Survey activities undertaken to validate correct construction,,,,,,,,,,
note,Attach: ,,,,,,,,,,
note,– Survey Report,,,,,,,,,,
note,– Engineering Asset From ,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,Survey,,,,,,,,,,
note,Document Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Once,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,Track Surveyor,,,,,,,,,,
note,Site/Project Engineer,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,Metropolitan Roads Program Alliance Final Inspection,,,,,,,,,,
note,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Position:,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,
