type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Where removal of existing pavement marking/unsuitable pavement marking to the standard is required, the method of removal shall be subject to the approval of the Superintendent before removal works commence.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Set out the works for installation of pavement markings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.08,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Coloured surface treatments shall not be placed until the Superintendent agrees that the prepared road surface is ready for surfacing,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Application of Coloured Surface Treatment,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.08,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check conditions for application of coloured surfface treatment.,,,,,,,,,,,,,,,,,,,,,,
label,(i) Priming Materials and binder installed as per manufacturer’s recommendations. Application rate for shall be provided to the Superintendent ,,,,,,,,,,,,,,,,,,,,,,
label,(ii) Binder and Aggregate shall ve spread to provide a uniform thickness over the site,,,,,,,,,,,,,,,,,,,,,,
label,(iii) The pavement tempreture shall be measured and recorded at least every 2 hours during the works,,,,,,,,,,,,,,,,,,,,,,
label,(iv) The same materials used with those nominated in the certifications.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Clean up,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.10,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Superintendent shall agree the site is neat, tidy and free of excess aggregate prior to opening to traffic.",,,,,,,,,,,,,,,,,,,,,,
label,(i) All excess materials shall be removed from the site and disposed in accordance with EPA Requirements,,,,,,,,,,,,,,,,,,,,,,
label,(ii) All masking shall be removed prior to opening the site to traffic ,,,,,,,,,,,,,,,,,,,,,,
label,(iii) Excess aggregate shall be removed from finished surface prior to opening to the site to traffic.,,,,,,,,,,,,,,,,,,,,,,
label,"(iv) All materials which become loose after inital clean-up shall be removed 24 hours, 3 days and 14 days after placement",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Uniform Finish,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.11,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Coloured surface treatments shall provide a visually uniform surface with uniform aggregate retention, and be free from delamination, stripping and areas of wear/scuffing.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Surface Texture,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.11 (a),,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Acceptance of work for surface texture shall be based on visual assessment, noting a lot shall be the lesser of one day's production or each 500m2",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per lot When applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Skid Restistance,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.11 (b),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The Superintendent may require that the work be tested and assesed for skid resistance using one of the following methods: ,,,,,,,,,,,,,,,,,,,,,,
label,"(i) SCRIM: The length of the entire site shall be tested using SCRIM ® in the left and right wheel paths in every through traffic lane of the site. The site shall be tested within 4 weeks of initial placement, and within 8 weeks prior to the end of the defects liability period. The Superintendent may undertake additional skid resistance testing of the site at any time during the defects liability period. The skid resistance of the coloured surface treatment shall be a minimum of 0.55 sfc at any time during the defects liability period",,,,,,,,,,,,,,,,,,,,,,
label,(ii) Portable Pendulum Friction Tester: The coloured surface treatment shall be tested using a pendulum friction tester in accordance with AS 4663 – Wet method. Each lot shall have 5 randomly selected test locations selected in accordance with VicRoads test method RC316.10 – Selection of test sites within a lot. Each lot shall achieve a minimum mean British Pendulum Number (BPN) of 55 with no individual test location having a BPN of less than 50 at any time during the defects liability period.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Either report from Testing Method for skid resistance,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per lot When applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.4 - Colour,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.11 (c),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The colour of the finished surface shall be a Rating 3 Approximate Match (or better) with one of the following Australian Standard 2700 2011 colours as listed in Table 431.111.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per lot When applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.5 - Maintenace and Repairs,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 431.12,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The Contractor shall be responsible for monitoring and maintenance of the coloured surface treatment from the time of placement, until the end of the defects liability period.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Areas of delamination less than 0.01 m2 are not required to be repaired, unless the total of defective areas exceeds 1% of the total area. Areas of defect shall be agreed with the Superintendent. Defective areas of coloured surface treatment shall be squared up and removed and replaced.",,,,,,,,,,,,,,,,,,,,,,
label,○ Repairs shall be undertaken within 4 weeks of notification by the Superintendent. Urgent repairs shall be started onsite within 24 hours of notice by the Superintendent.,,,,,,,,,,,,,,,,,,,,,,
label,○ The Contractor shall advise the Superintendent in writing of the proposed treatment for any repairs before undertaking the work,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per lot When applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.6 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
