resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,702,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,703,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,704,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,705,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,706,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
Balconies Checklist,,checklist,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Internal Checklist,,checklist,,,,,,,Common area,,,,
,,step,,,,,Level 8,,,,,,
,,step,,,,,,801,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,802,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,803,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,804,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,805,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,806,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
Balconies Checklist,,checklist,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Internal Checklist,,checklist,,,,,,,Common area,,,,
,,step,,,,,Level 9,,,,,,
,,step,,,,,,901,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,902,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,903,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,904,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,905,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,906,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
Balconies Checklist,,checklist,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Internal Checklist,,checklist,,,,,,,Common area,,,,
,,step,,,,,Level 10,,,,,,
,,step,,,,,,1001,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,1002,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,1003,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,1004,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,1005,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
,,step,,,,,,1006,,,,,
Internal Checklist,,checklist,,,,,,,Laundry,,,,
Internal Checklist,,checklist,,,,,,,Ensuite,,,,
Internal Checklist,,checklist,,,,,,,Bathroom,,,,
Balconies Checklist,,checklist,,,,,,,Balcony,,,,
Balconies Checklist,,checklist,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Internal Checklist,,checklist,,,,,,,Common area,,,,
,,step,,,,,Roof,,,,,,
External Checklist,,checklist,,,,,,Roof area,,,,,
External Checklist,,checklist,,,,,,Mechanical Plant room,,,,,
External Checklist,,checklist,,,,,,Pebbles area 1,,,,,
External Checklist,,checklist,,,,,,Pebbles area 2,,,,,
External Checklist,,checklist,,,,,,Pebbles area 3,,,,,
External Checklist,,checklist,,,,,,Pebbles area 4,,,,,
External Checklist,,checklist,,,,,,Pebbles area 5,,,,,
,,step,,,,,Lift Over run,,,,,,
External Checklist,,checklist,,,,,,Concrete Roof,,,,,
,,step,,,,Tiling,,,,,,,
,,step,,,,,Ground Floor ,,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,Male Toilets,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,Female Toilets,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,Disable Toilet,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,Ramp to lobby,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,Grl Residential lobby,,,,,
,,step,,,,,Level 1,,,,,,
,,step,,,,,,101,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom ,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
,,step,,,,,,102,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom ,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
,,step,,,,,,103,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom ,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
,,step,,,,,,104,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom 1,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
,,step,,,,,,105,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,106,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Lobby 1,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Lobby 2,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,External Common area,,,,
,,step,,,,,Level 2,,,,,,
,,step,,,,,,201,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,202,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,203,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,204,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,205,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,206,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 3,,,,,,
,,step,,,,,,301,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,302,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,303,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,304,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,305,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
,,step,,,,,,306,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Laundry,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Ensuite,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Bathroom,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Balcony 2,,,,
,,step,,,,,,Other areas,,,,,
Wall Tiling ITP,Floor Tiling ITP,folder-with-checklists,,,,,,,Common area,,,,
,,step,,,,,Level 4,,,,,,
,,step,,,,,,401,,,,,
