type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,
textbox,Date Completed:,,,,,,,,,,,,
section,3.0 Post Construction,,,,,,,,,,,,
checkpoint,3.1 - Redundant equipment,,,,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,,,,
note,"• All existing AGL bases shall be raised, abandoned, removed or replaced as per specification",,,,,,,,,,,,
note,Reference Documents:,,,,,,,,,,,,
note,• Appendix K- AGL Specification Section 3.5.2,,,,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,,,,
note,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,
checkpoint,3.2 - Equipment Survey,,,,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,,,,
note,• Accurately survey the location of airfield lighting equipment.,,,,,,,,,,,,
note,"• The survey plan, endorsed by a registered surveyor, must identify the location of all installed equipment in relation to permanent site features and other underground Services.",,,,,,,,,,,,
note,"• The survey must also capture all installation details such as the orientation and rotation of visual aids, colour pattern, constructed foundations, etc.",,,,,,,,,,,,
note,Reference Documents:,,,,,,,,,,,,
note,• Appendix K- AGL Specification Section 3.4,,,,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,,,,
note,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,
checkpoint,3.3 - As-Built,,,,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,,,,
note,• Submission of surveyed luminaire position to superintendent prior to practical completion,,,,,,,,,,,,
note,Reference Documents: -,,,,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,,,,
note,Record of conformity: SCP,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,
textbox,Print Name:,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,
textbox,Date:,,,,,,,,,,,,
