Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
,,4.29 NZTA M10 2020 - DENSE GRADED ASPHALTIC CONCRETE MATERIALS,,4.29 nzta m10 2020 - dense graded asphaltic concrete materials,
,,4.30 NZTA M27 2020 - STONE MASTIC ASPHALT MATERIALS,,4.30 nzta m27 2020 - stone mastic asphalt materials,
,,4.31 Tack Coating Materials,,4.31 tack coating materials,
,,4.32 Sealing Chip Supply,,4.32 sealing chip supply,
,,4.33 Bitumen Supply,,4.33 bitumen supply,
,,"4.34 Hi-Lab 65 Material Pavement Type A,B",,"4.34 hi-lab 65 material pavement type a,b",
,,4.34 Traffic Service Materials,,4.34 traffic service materials,
,,4.35 Hi-Lab 40 Material Pavement Type A,,4.35 hi-lab 40 material pavement type a,
,,4.35 Sign Materials,,4.35 sign materials,
,,"4.36 Hi-Lab General Material (Pavement Type A,B)",,"4.36 hi-lab general material (pavement type a,b)",
,,4.36 Long-life Road Markings Materials,,4.36 long-life road markings materials,
,,4.37 Pavement Marking Materials,,4.37 pavement marking materials,
,,4.38 Fencing Materials,,4.38 fencing materials,
,,4.39 Landscaping Material Supply,,4.39 landscaping material supply,
,,4.1. - Existing Underground Services,,4.1. - Existing Underground Services,
,,4.2. - Survey,,4.2. - Survey,
,,4.3. - Underground Services,,4.3. - Underground Services,
,,4.4. - Lighting,,4.4. - Lighting,
,,4.5. - Montrose Box (MSB-NMB),,4.5. - Montrose Box (MSB-NMB),
,,4.6. - Painting and Protection,,4.6. - Painting and Protection,
,,5.01 Site Clearance,,5.01 site clearance,
,,5.01 Stormwater Insitu Concrete Pour,,5.01 stormwater insitu concrete pour,
,,5.02 Stormwater Drainage,,5.02 stormwater drainage,
,,5.02 Stormwater Insitu Concrete Post Pour,,5.02 stormwater insitu concrete post pour,
,,5.1. - Survey,,5.1. - Survey,
,,5.2. - Testing,,5.2. - Testing,
,,5.3. - Certification,,5.3. - Certification,
,,5.4. - Guarantee,,5.4. - Guarantee,
,,5.5. - Spare Parts Schedule,,5.5. - Spare Parts Schedule,
,,5.6. - Required Operating Instructions,,5.6. - Required Operating Instructions,
,,5.7. - Operating and Maintenance Manuals,,5.7. - Operating and Maintenance Manuals,
,,5.8. - Final Contract and Hand-Over Documentation,,5.8. - Final Contract and Hand-Over Documentation,
,,6.01 General Earthworks,,6.01 general earthworks,
,,6.02 Cutting and Subgrade,,6.02 cutting and subgrade,
,,6.03 Filling General,,6.03 filling general,
,,"6.04 Type A1 Imported Structural Fill (Granular Bulk Fill, GAP40, GAP65)",,"6.04 type a1 imported structural fill (granular bulk fill, gap40, gap65)",
,,6.05 LANDSCAPE FILL,,6.05 landscape fill,
,,6.06 Settlement Monitoring,,6.06 settlement monitoring,
,,7.01 Services,,7.01 services,
,,8.01 Kerb and Channel,,8.01 kerb and channel,
,,8.02 Machine Laid Kerb and Channel,,8.02 machine laid kerb and channel,
,,8.03 Concrete Island Infill,,8.03 concrete island infill,
,,"8.04 Shared Paths, Roundabout Concrete Apron and Driveway Access Road",,"8.04 shared paths, roundabout concrete apron and driveway access road",
,,9.01 Pile Construction,,9.01 pile construction,
,,9.02 Monitoring Points and Survey,,9.02 monitoring points and survey,
,,10.01 Concrete Pours,,10.01 concrete pours,
,,10.02 Post Pours,,10.02 post pours,
,,11.01 Fall Protection Fence,,11.01 fall protection fence,
,,12.01 Undercut to Drying Site and Backfill with Compacted GAP65,,12.01 undercut to drying site and backfill with compacted gap65,
,,12.02 Concreting,,12.02 concreting,
,,12.03 Precast Concrete,,12.03 precast concrete,
,,12.04 Installation and Bolt Tightening,,12.04 installation and bolt tightening,
,,12.05 Underpass and Wingwall Backfill,,12.05 underpass and wingwall backfill,
,,12.06 Joint Sealing and Waterproofing,,12.06 joint sealing and waterproofing,
,,12.07 Supply and Install of Non-slip Coating,,12.07 supply and install of non-slip coating,
,,12.08 Anti-Graffiti Finish,,12.08 anti-graffiti finish,
,,12.09 Steelwork Fabrication and Installation,,12.09 steelwork fabrication and installation,
,,12.10 uPVC Pipe,,12.10 upvc pipe,
,,13.01 Triaxial Geogrid,,13.01 triaxial geogrid,
,,"13.02 AP65 Subgrade Improvement Layer Pavement Type A,B,C",,"13.02 ap65 subgrade improvement layer pavement type a,b,c",
,,13.03 Construction Of Unbound WHAP65 Sub-Base Pavement Type C,,13.03 construction of unbound whap65 sub-base pavement type c,
,,13.04 Hi-Lab Plant and Staff,,13.04 hi-lab plant and staff,
,,13.05 Hi-Lab Pavement Trial,,13.05 hi-lab pavement trial,
,,13.06 Hi-Lab Construction,,13.06 hi-lab construction,
,,13.07 Construction Of Basecourse – NZTA M/4 AP40 Pavement Type C,,13.07 construction of basecourse – nzta m/4 ap40 pavement type c,
,,14.01 Structural Asphalt,,14.01 structural asphalt,
,,14.02 Chipsealing,,14.02 chipsealing,
,,14.03 Construction Activity - NZTA M10 - Specification for dense-graded asphaltic concrete,,14.03 construction activity - nzta m10 - specification for dense-graded asphaltic concrete,
,,14.04 Construction Activity - NZTA M27 - Specification for stone mastic asphalt.,,14.04 construction activity - nzta m27 - specification for stone mastic asphalt.,
,,14.05 Roughness,,14.05 roughness,
,,14.06 Skid Resistance,,14.06 skid resistance,
,,15.01 Streetlighting Quality Assurance plan,,15.01 streetlighting quality assurance plan,
,,16.01 Signs,,16.01 signs,
,,16.02 Pavement Markings,,16.02 pavement markings,
,,16.03 Long-life Road Markings,,16.03 long-life road markings,
,,16.04 Safety Barriers,,16.04 safety barriers,
,,16.05 Safe Lane Delineators,,16.05 safe lane delineators,
,,17.01 Services,,17.01 services,
,,17.02 Locate and Pothole Services,,17.02 locate and pothole services,
,,18.01 General,,18.01 general,
,,"18.02 Weed, Pest, and Litter Control",,"18.02 weed, pest, and litter control",
,,18.03 Planting,,18.03 planting,
,,18.04 Biodegradable Weed Matting and Mulching,,18.04 biodegradable weed matting and mulching,
,,"18.05 Grassing, Sowing and Turfing",,"18.05 grassing, sowing and turfing",
,,18.06 Fencing,,18.06 fencing,
,,19.01 Road Opening,,19.01 road opening,
,,Bioretention Soil Media,,bioretention soil media,
,,Directional Drill HDPE Pipe Materials,,directional drill hdpe pipe materials,
,,HDPE Liner,,hdpe liner,
,,Stormwater Geogrid and Geofabric,,stormwater geogrid and geofabric,
,,Stormwater Rip Rap Materials,,stormwater rip rap materials,
,,Stormwater Structure Materials,,stormwater structure materials,
,,Subsoil Drainage Materials,,subsoil drainage materials,
