type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Precast Elements,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings Section 610.47, VR Table 610.473 Section 620.03",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Precast supplier is required to provide the following Quality Assurance documentation for each element, typically this consists of:",,,,,,,,,,,,,,,,,,,,,,
label, i. Certificate of Compliance / Birth Certificate,,,,,,,,,,,,,,,,,,,,,,
label, ii. Compressive strength test results,,,,,,,,,,,,,,,,,,,,,,
label, iii. Precast Lifting Design,,,,,,,,,,,,,,,,,,,,,,
label, iv. Pre-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label, v. Pre-stressing check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label, vi. Post-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label, vii. Covermeter check record,,,,,,,,,,,,,,,,,,,,,,
label, viii. Record of dimensional measurements to demonstrate compliance with dimensional tolerances of precast and bearing plates ,,,,,,,,,,,,,,,,,,,,,,
label,○ Note: Different revisions of 610 have different clause numbers,,,,,,,,,,,,,,,,,,,,,,
label,"○ The identification number, date of casting, the manufacturer's name or registered mark and the maximum mass shall be marked on every precast unit.",,,,,,,,,,,,,,,,,,,,,,
label,○ Collate: Precast Quality Assurance Documentation and upload into Teambinder,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder MDR Lot number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"3.2 - Curing Methodology (for Concrete, Grout and Mortar)",,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.23 (a),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Curing methodology/procedure to be submitted for review to the Nominated Authority.,,,,,,,,,,,,,,,,,,,,,,
label,○ Note: This may be the same document used for the concrete curing.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Correspondence Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, 4 weeks prior to placement of product",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Temporary Works Designs,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 610.27,,,,,,,,,,,,,,,,,,,,,,
label,○ Section 613.04,,,,,,,,,,,,,,,,,,,,,,
label,○ Section 613.05,,,,,,,,,,,,,,,,,,,,,,
label,○ Section 613.16,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All temp works design shall be certified by a design engineer who is a member of Engineers Australia and with a minimum of 5 years experience in the design and construction of falsework.,,,,,,,,,,,,,,,,,,,,,,
label,○ The temp works design shall also be proof engineered by a Proof Engineer who is independent of the design consultant’s firm and is prequalified at Level PE under the VicRoads’ prequalification scheme.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Temporary Works Design,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 2 weeks prior to installation of falsework,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to starting Works and at regular intervals,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - All,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Beam Seating Pads Check,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Beam seating pads shall be inspected after fixing to the abutments and prior to the landing of the precast beams. Ensure the setting and orientation of the seating pads are correct.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Crosshead Tolerances,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Survey As-builts, IFC Drawings",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Re-check that the As-built dimensional tolerances comply with the requirements as per IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Precast Beams Estimated Hog Values,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Re-check hog values for each precast beams to ensure within tolerance prior to landing of beams.,,,,,,,,,,,,,,,,,,,,,,
label,○ Estimated Hog at Transfer (S1-G1 to S1-G7) = 28mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Estimated Hog at Transfer (S2-G1 to S2-G7) = 31mm,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Seating Pad Survey Set-out,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey activities undertaken to ensure seating pads' locations are in accordance with IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Install Seating Pads (HDPE),,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - 2No. 200x200 (plan dimensions) high density polyethylene seating pads. Pad thickness to be determined from beam soffit levels, minimum thickness = 17",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Precast Beams Handling,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 620.07,,,,,,,,,,,,,,,,,,,,,,
label,○ Crane Lift Study,,,,,,,,,,,,,,,,,,,,,,
label,○ Beam Certified Lifting Design,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Unless otherwise specified, precast elements shall be lifted using approved lifting points in accordance with the Crane Lift Study and Precast Beams Certified Lifting Design.",,,,,,,,,,,,,,,,,,,,,,
label,"○ During storage, transport and handling, precast beams shall be kept in an upright position and supported not more than 400mm from each end.",,,,,,,,,,,,,,,,,,,,,,
label,○ Beams shall only be lifted by the approved lifting anchords provided.,,,,,,,,,,,,,,,,,,,,,,
label,○ Sling Angles not to exceed 300 from the vertical,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Precast Beams Placement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 610.27,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Precast beams shall be placed onto the seating pads and not released from the crane until sufficiently braced in accordance with the approved temporary works design and/or IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ The nominal gap between elements is as per the IFC Drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ Girder landing positional tolerance is ±25 mm,,,,,,,,,,,,,,,,,,,,,,
label,"○ Precast beams shall not be erected and landed until the specified 28 day concrete compressive strength for abutment/pier crossheads have been achieved, and not before 14 days after casting. ",,,,,,,,,,,,,,,,,,,,,,
label,○ Beams shall be braced in accordance with the approved Temp Works to prevent overturning at all stages of construction.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Precast Traceability,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 620.09,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All manufactured precast elements shall be traced from the completion of manufacture to their final location by a unique identification number.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Record: The final location of each precast element, showing individual ID and date installed.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Lot Maps showing beam individual IDs,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Grout- Formwork Construction & Placement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawing No,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Dimensions in plan as per drawings.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Formwork rigid, sufficiently braced to support the pressure of the product and sealed to prevent leaks.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Grout-Pre-pour Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings 610.20,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Formwork location and dimension comply.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Area is clean, concrete substrate surface saturated with water for 3 hours minimum prior to pouring product.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.8 - Grout-Mixing Product,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Product TDS 610.28,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Size of mixer should match the application.,,,,,,,,,,,,,,,,,,,,,,
label,○ Only whole bags to be mixed with potable water. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Volume of water matches the required amount for flowable consistency and accurately measured.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product poured into the mixer slowly.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Mixing time as per TDS so that a smooth, even consistency is obtained.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Required information on the Grout Pour Record,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each batch,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.9 - Grout-Product Testing - Compressive Strength Cubes,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - 610.28, 610.33",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Cube moulds to be 75mm x 75mm maximum, made from rigid steel moulds and require lids due to the expansive nature of shrinkage compensating products.",,,,,,,,,,,,,,,,,,,,,,
label,○ Testing is be in accordance with the following frequencies:,,,,,,,,,,,,,,,,,,,,,,
label," — First batch = 3 cubes (2 no. 7 day strength, 1 no. 28 day strength)",,,,,,,,,,,,,,,,,,,,,,
label," — Every 100kg of product thereafter = 3 cubes (2 no. 7 day strength, 1 no. 28 day strength)",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Grout pour records,,,,,,,,,,,,,,,,,,,,,,
label,Method - Test,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Tester, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.10 - Grout-Placement & Compaction,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Product TDS,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All batches are traceable.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product poured from one side of the formwork to eliminate the entrapment of air or surplus pre-soaking water.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product should flow to all areas and self consolidate.,,,,,,,,,,,,,,,,,,,,,,
label,○ Product that stiffens or is showing signs of stiffening shall not be used.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Attach Grout pour record,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.11 - Grout-Curing,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Curing Methodology 610.23 Table 610.231,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Curing to commence immediately after finishing operations and continue for the duration specified in table 610.231.,,,,,,,,,,,,,,,,,,,,,,
label,○ Curing methodology to be in accordance with the approved procedure and manufacturer's TDS.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Grout-Compressive Strength Test Results,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings, Product TDS",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 7 day compressive strength (average of the 2 no. cubes) per sample for early indication that the strength is tracking correctly.,,,,,,,,,,,,,,,,,,,,,,
label,○ 28 day compressive strength per sample comply with the design strength.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Compressive Strength Test Results,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each cube,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - As-built Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings Section 610.47, VR Table 610.472",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate concrete members comply with specified tolerances.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Survey As-builts / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
