"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"18172117-233e-4318-8e37-e2d95b5d3bd3","","folder-normal","pass","","step","TRUE","FALSE","Site QA"
"ae41f5a0-883a-4f65-b9b0-9407c4e7740d","","checklist-sectioned","pass","GIB Installation QA","checklist","FALSE","FALSE","Site QA","GIB Installation QA North Ground to Roof"
"20d0130e-31ad-520c-8cbd-e7123adf4394","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Sheet fixing and set out","Confirm Gib Weatherline joint is at the centre of studs and nogs"
"ec93d340-ce9a-5a4e-b0ca-e51df66d600d","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Sheet fixing and set out","Screw head is flushed to the surface and not overdriven"
"ced305c5-692c-535a-becb-763350c9bd59","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Sheet fixing and set out","Screws minimum 25mm distance to each other"
"36c1f36a-4a7d-5338-abbe-bee85ddf8bab","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Sheet fixing and set out","Screws maximum 12 pcs per linear metre"
"e5e27e9c-6d98-5de8-9df5-03c995c15f6b","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Sheet fixing and set out","Exposed edge is taped"
"a50a0aef-dc69-5326-9050-a317e2ce127c","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Sheet fixing and set out","Conform the panels overhang the bottom plate as per drawing"
"017e0753-1c3a-5782-a50a-2a2487c5623a","","checkpoint-group","pass","","","FALSE","FALSE","GIB Installation QA Level 1","Penetrations"
"9f28de64-6e88-5bb6-9ce2-b0ae751ebd6d","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Penetrations","Confirm penetrations have been set out as per symonite elevations"
"c637b819-2fd1-5e4d-a87e-c7fc8e32617a","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Penetrations","Penetrations through GIB is to be constructed in line with Symonite drawing"
"e96e21c9-26a6-5219-8efe-4a1991ab7f5f","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Penetrations","Confirm main contactor has determined if council inspection is required prior to hand over AND Confirm main contractor has been given opportunity to coordinate council inspection."
"7af46dd4-abed-5b89-9390-6ddd28048053","","holdpoint","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Penetrations","HOLDPOINT"
"50831940-567a-5d51-8481-ded156a0afb5","","checkpoint-group","pass","","","FALSE","FALSE","GIB Installation QA Level 1","Completion"
"0dd6b3e3-72b2-55bf-b512-70d8fe771d45","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Completion","Confirm work area clean, tidy and all quality assurance issues resolved in this area."
"ae8ca41a-3b32-5b49-8d9a-30fb4b246e6b","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Completion","Confirm main contractor has inspected area prior to hand over."
"88ebf06c-340a-51db-9450-f133d0293a9f","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA Level 1","Completion","Confirm written communication stating main contractor has accepted has been received."
"ddbf8f34-d18f-4858-ba35-dbc2f401e472","","checklist-sectioned","pass","GIB Installation QA","checklist","FALSE","FALSE","GIB Installation QA West Level 2-Roof"
"ff63f5fe-3aed-5459-8186-18a1da6ac3d6","","checkpoint-group","pass","","","FALSE","FALSE","GIB Installation QA West Level 2-Roof","Job Details"
"fb33e9c7-60f0-5bf1-9804-79a3b0989a74","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Job Details","Area"
"c212f6b6-f8b8-5f57-8b5d-779e332301a4","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Job Details","Team"
"909c5b37-8c35-5233-8524-24bc81cd8056","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Job Details","Symonite drawing/detail referenced for construction"
"cbe64679-b7f3-585f-9545-31f1bf29dee6","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Job Details","Product Install manuals"
"2a3d7dad-5534-5a3a-a2e9-d6f427590d09","","checkpoint-group","pass","","","FALSE","FALSE","GIB Installation QA West Level 2-Roof","Pre-start"
"991a4459-7146-54b2-a6fb-6cbc708b8caa","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Pre-start","Has framing been signed off and handed over by the main contractor."
"b91681ad-2810-55ea-b34a-58c023d8655a","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Pre-start","Confirm framing layout provides adequate fixing points to be able to meet the required fixing centres."
"2e81324a-87b0-520a-a8cf-c8476a14c4cd","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Pre-start","Confirm appropriate access has been provided."
"700652cd-7f07-5900-8527-de6ea18a4a84","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Pre-start","Confirm GIB Weatherline board is 13mm thick"
"ad78da31-34e4-5f90-bccc-e41cae1c60c2","","checkpoint-group","pass","","","FALSE","FALSE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out"
"130803cf-2cc1-55c8-84b4-a4c3a8d3b16c","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Confirm correct fixings used."
"a184d597-8550-5bcc-b351-4130910d48fd","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Confirm correct fixings set out"
"aa15da7e-f210-578a-a4da-710b40c44269","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Confirm GIB Board that is to be installed is dry."
"5e53f139-d2a8-514b-bdbf-6ae9912f42fe","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Confirm Gib Weatherline joint is at the centre of studs and nogs"
"1c90dc6f-88f1-54d0-89dc-cc5f200bfa28","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Screw head is flushed to the surface and not overdriven"
"45125805-198d-5710-9172-83d95a64f14c","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Screws minimum 25mm distance to each other"
"192ba489-03e5-53b9-aff2-c51a5e5586d7","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Screws maximum 12 pcs per linear metre"
"6418df8e-fcd0-528c-b70d-242f6a8f3027","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Exposed edge is taped"
"c2b4be43-8e26-5898-949d-9c38dfbc11fb","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Sheet fixing and set out","Conform the panels overhang the bottom plate as per drawing"
"8817458e-462c-5db8-8fe1-dc677bbfa2e8","","checkpoint-group","pass","","","FALSE","FALSE","GIB Installation QA West Level 2-Roof","Penetrations"
"9d07605d-b030-5f3c-9e04-f6212b2cc462","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Penetrations","Confirm penetrations have been set out as per symonite elevations"
"8731879b-dcc1-5597-9ddd-3b6e9380db85","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Penetrations","Penetrations through GIB is to be constructed in line with Symonite drawing"
"2efb51f1-eddf-5b46-baf9-1f27b4c924b6","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Penetrations","Confirm main contactor has determined if council inspection is required prior to hand over AND Confirm main contractor has been given opportunity to coordinate council inspection."
"816eb431-f176-5257-860b-d0fcd2a07223","","holdpoint","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Penetrations","HOLDPOINT"
"7690a179-7a4e-59cb-8cf7-153240b59f93","","checkpoint-group","pass","","","FALSE","FALSE","GIB Installation QA West Level 2-Roof","Completion"
"6035c3de-9c24-5428-aaf5-5a4be6839bae","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Completion","Confirm work area clean, tidy and all quality assurance issues resolved in this area."
"d16e129d-bbf0-554b-bd13-2cef2042befa","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Completion","Confirm main contractor has inspected area prior to hand over."
"17333852-0b9a-5d87-b325-463d03794ca6","","checkpoint-status","pass","","","TRUE","TRUE","GIB Installation QA West Level 2-Roof","Completion","Confirm written communication stating main contractor has accepted has been received."
"082ece28-07ae-4415-80ef-91bc4391337f","","checklist-sectioned","pass","Proclima Underlay Installation QA","checklist","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor"
"ef6e6aa1-bac2-5dd4-a26b-3300d45ccdaa","","checkpoint-group","pass","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","DETAILS"
"65f45fea-4db3-585f-8575-9f189251edb8","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","DETAILS","Project details"
"a76e6931-8c06-5077-8ffc-b834df4e7d34","","checkpoint-group","pass","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","RIGID WALL UNDERLAY / ROOF SARKING"
"90123151-4c4d-53bc-866f-322499b5da10","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","RIGID WALL UNDERLAY / ROOF SARKING","Check the RWU or RS has been installed in accordance with the Architects drawings"
"99786b5d-fca4-5a23-99cc-04c9e14ac68c","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","RIGID WALL UNDERLAY / ROOF SARKING","Check the RWU or RS has been installed as per manufacturers guidelines"
"9a915d45-bf06-5899-8b5c-35e89189061b","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","RIGID WALL UNDERLAY / ROOF SARKING","Check there are no fixings or sharp objects protruding from the RWU or RS"
"3781ba65-1eba-5822-a762-17669197bbee","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","RIGID WALL UNDERLAY / ROOF SARKING","Check RWU or RS is dry & free of contaminants before applying the ADHERO"
"fd1c4806-1fed-50c3-9666-9d8eb52e358e","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","RIGID WALL UNDERLAY / ROOF SARKING","Brush, wipe or vacuum the RWU or RS surface to remove any loose pieces, dust, dirt or other material that may be present, before applying the ADHERO"
"ebdfbdaf-ff9a-5b0e-9920-95de8f30d5aa","","checkpoint-group","pass","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","HORIZONTAL INSTALLATION"
"f185bf1c-1a0c-5aff-b951-2429f62c1df3","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","HORIZONTAL INSTALLATION","Line the internal & external corners of the RWU with a vertical 400mm wide strip of ADHERO, with min 150mm overlap on either side (option)"
"0e4d79e0-cd25-59f2-8bae-af39574d2a40","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","HORIZONTAL INSTALLATION","Remove the 250mm release paper from the back of the ADHERO, and apply to RWU at a pre-marked height. Apply pressure using a PRESSFIX XL or rubber roller"
"c932f99f-45e0-5638-9dfd-c1445190a5e8","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","HORIZONTAL INSTALLATION","Remove the 2nd release paper, smooth down from centre of sheet, working outwards and applying pressure with a PRESSFIX XL or 150mm hard rubber roller"
"94b8e8de-4b6f-54a4-acd1-a82eb3ab2e30","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","HORIZONTAL INSTALLATION","Overlap ADHERO sheets in a shingle fashion working upwards. Observe sheet markings for 150mm overlap to all sheets, and to the edges of the RWU"
"983ce04e-2a1c-58d3-9a66-d7584b43b782","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","HORIZONTAL INSTALLATION","Work all air bubbles in ADHERO to sheet edge, and flatten all creases. (See 2.5b) Seal ADHERO to foundation surfaces with 5mm bead of ORCON sealant"
"90a3caa1-764b-5928-8cf7-f1239081fcb9","","checkpoint-group","pass","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","VERTICAL INSTALLATION"
"928235c0-578f-58c9-8ec4-9efe8a063d20","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","VERTICAL INSTALLATION","Remove both release papers from back of ADHERO and adhere from top down, following a pre marked vertical line"
"24a464ab-5677-523f-b3c6-bc6341c1c9d5","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","VERTICAL INSTALLATION","Overlap sheets by 150mm min at vertical joins, and to the bottom edge of the RWU"
"6e3d987c-bf3e-520d-b745-f5c20f4fd54d","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","VERTICAL INSTALLATION","Firmly press ADHERO evenly across the sheet using PRESSFIX XL or rubber roller Work all air bubbles in ADHERO to sheet edge, and flatten all creases where possible"
"e391f78e-1ffb-528a-b9b2-13a55a1543c4","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","VERTICAL INSTALLATION","Apply TESCON EXTORA 60mm tape to 100mm either side of any creases that terminate at the sheet edge or vertical overlap"
"b08d5e78-48b7-59dd-ae62-0a84d77196d1","","checkpoint-group","not-applicable","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","WINDOW & DOOR OPENINGS"
"d4be24e5-2ac4-5b88-89f9-0cdde6df3073","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","WINDOW & DOOR OPENINGS","Cut ADHERO at 45° from the corners of all openings"
"a00994a1-b267-5b85-90b8-3d4a4455e13c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","WINDOW & DOOR OPENINGS","Fold ADHERO into all sides of the rough opening to the back edge of framing, and adhere to all sides using a PRESSFIX XL. Trim excess off"
"1d2b1633-bc15-5052-b039-a7cc741cf320","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","WINDOW & DOOR OPENINGS","Apply TESCON EXTOSEAL sill tape to the opening as per E2/AS1 (or as per designers project specific details)"
"b0f3ee8e-c864-54ad-b314-a4bcad65bbf8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","WINDOW & DOOR OPENINGS","For wet seal applications, apply TESCON WS foil tape to the full perimeter of the opening before window installation. Refer to the TESCON WS installation guide"
"89d64e42-2885-534e-9ed8-dca6b9a0c5d1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","WINDOW & DOOR OPENINGS","Ensure separation between ADHERO and Bitumen membranes at door sills/decks"
"57086c61-dad8-5554-b3fa-e1f126d82fb4","","checkpoint-group","pass","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","OTHER PENETRATIONS THROUGH ADHERO"
"61804509-1526-5d4d-9690-b835622bb506","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","OTHER PENETRATIONS THROUGH ADHERO","Use ROFLEX grommets and TESCON EXTORA 60 tape to seal all pipe penetrations made through the ADHERO. Refer to the ROFLEX installation guide"
"9c6ceb77-ef02-500c-8975-2ab5c2c20863","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","OTHER PENETRATIONS THROUGH ADHERO","Use KAFLEX grommets and TESCON EXTORA 60 tape to seal all round cable penetrations made through the ADHERO. Refer to the KAFLEX installation guide"
"7e61edc5-61ea-5ae4-90b2-44c0f32067c9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","OTHER PENETRATIONS THROUGH ADHERO","Use TESCON EXTORA 60 tape to seal all other penetrations made through the ADHERO that are not possible to seal with ROFLEX or KAFLEX grommets"
"592e1a83-e52a-50b2-9469-aff14d9f08a1","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","OTHER PENETRATIONS THROUGH ADHERO","Repair all cuts and tears in ADHERO with TESCON EXTORA 100 tape, to a minimum 50mm past the edges of the damaged area."
"3d1723c8-6752-58ea-a310-a0ce02642da3","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","OTHER PENETRATIONS THROUGH ADHERO","Repair larger holes in ADHERO with another piece of ADHERO, allowing for min 150mm cover past the damaged area on all sides. Then apply EXTORA 60mm tape across the top and sides of the ADHERO patch"
"9a3ae635-b7f9-5943-9149-ee9febb52bd1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","OTHER PENETRATIONS THROUGH ADHERO","Seal screw penetrations through ADHERO from cladding attachments with TESCON NAIDECK butyl tape or EXTOSEAL sill tape. Discuss with the cladding/roofing installer before handing over areas to be clad."
"67139214-d0ca-5942-9cb6-51fd1c908d88","","checkpoint-group","pass","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","CLADDING OVER THE ADHERO"
"fc1ffdec-c4fc-56a5-911d-45376758bfa2","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","CLADDING OVER THE ADHERO","If ADHERO is fully exposed during construction (ie not protected by shrinkwrap), record the 1st day of its exposure (or installation) here"
"5e42e731-c4fb-5870-8761-e04570f0b2f9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","CLADDING OVER THE ADHERO","Record the last day of possible exposure (180 days or 6 months after installation) Ensure cladding or temporary covering of the ADHERO is in place by this date"
"cdcef7e1-a741-535a-855e-e2767f9cff89","","checkpoint-group","pass","","","FALSE","FALSE","Proclima Underlay Installation QA West Ground Floor","Signoff"
"e4ccd1f1-44d8-5e5d-9339-34ed2bceba00","","checkpoint-status","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","Signoff","Installer name and signature"
"188e4a7a-c228-5945-997f-fd2c91a95346","","holdpoint","pass","","","TRUE","TRUE","Proclima Underlay Installation QA West Ground Floor","Signoff","Insert signature"
"1a0aeb72-927a-4ad8-be7e-cfdad47fb694","","checklist-sectioned","not-started","Windows, Doors, Louvers and Curtain Wall QA","checklist","FALSE","FALSE","Windows, Doors, Louvers and Curtain Wall QA West Ground"
"c2e6c277-2b87-5557-a8f9-a53d124cc0d9","","checkpoint-group","not-started","","","FALSE","FALSE","Windows, Doors, Louvers and Curtain Wall QA West Ground","Job Details"
"27c3eac0-eb98-54b8-8cad-719f781cb867","","checkpoint-status","not-started","","","TRUE","TRUE","Windows, Doors, Louvers and Curtain Wall QA West Ground","Job Details","Area"
